09/2013;82.4;2977;2763;5740;4.95;1.47;3.27;93.7
10/2013;93.0;3005;2852;5857;4.94;1.47;3.25;98.6
11/2013;94.6;3044;2860;5904;4.92;1.39;3.21;98.4
12/2013;127.6;3065;2870;5935;4.85;1.45;3.2;112.0
01/2014;93.8;3099;2850;5948;4.67;1.44;3.12;95.5
02/2014;86.9;3116;2853;5969;4.65;1.4;3.1;98.3
03/2014;88.6;3081;2828;5909;4.71;1.44;3.15;101.1
04/2014;82.2;3142;2833;5975;4.6;1.5;3.13;101.8
05/2014;104.7;3185;2861;6046;4.67;1.5;3.17;101.7
06/2014;94.5;3226;2915;6142;4.62;1.47;3.13;92.5
07/2014;100.7;3256;2910;6165;4.46;1.51;3.07;100.5
08/2014;102.5;3295;2924;6219;4.51;1.62;3.15;102.7
09/2014;99.4;3308;2955;6263;4.17;1.56;2.94;97.7
10/2014;102.6;3345;2980;6325;4.3;1.53;3.0;102.0
11/2014;104.3;3391;3006;6396;4.26;1.52;2.97;98.7
12/2014;139.7;3414;3140;6554;4.02;1.43;2.78;107.6
01/2015;101.6;3435;3118;6553;4.01;1.56;2.84;90.7
02/2015;91.1;3452;3100;6552;4.06;1.58;2.89;89.6
03/2015;100.6;3440;3090;6531;3.83;1.56;2.76;95.7
04/2015;95.0;3490;3106;6596;3.89;1.88;2.94;96.9
05/2015;102.1;3532;3092;6624;4.18;2.09;3.2;97.8
06/2015;92.3;3547;3077;6624;3.83;1.74;2.86;90.1
07/2015;96.0;3576;3072;6647;3.83;1.82;2.9;93.7
08/2015;95.7;3601;3084;6685;3.94;2.04;3.07;97.9
09/2015;89.4;3614;3088;6701;4.01;2.16;3.16;95.8
10/2015;93.1;3626;3106;6733;4.02;2.23;3.2;95.5
11/2015;91.9;3640;3102;6742;4.34;2.53;3.51;93.0
12/2015;123.6;3642;3094;6736;4.39;2.55;3.55;98.7
01/2016;90.4;3660;3054;6714;4.38;2.9;3.71;85.0
02/2016;83.3;3658;3035;6693;4.44;3.39;3.96;84.3
03/2016;87.9;3655;3022;6676;4.37;3.56;4.0;92.3
04/2016;86.7;3660;2999;6659;4.6;4.09;4.37;92.6
05/2016;89.1;3659;2957;6615;4.66;4.17;4.44;91.4
06/2016;84.5;3673;2941;6614;4.24;3.9;4.09;101.2
07/2016;89.9;3688;2902;6590;3.97;3.74;3.87;90.3
08/2016;84.7;3693;2866;6560;3.99;3.76;3.89;95.3
09/2016;79.8;3695;2855;6549;4.04;3.85;3.96;90.0
10/2016;85.7;3688;2820;6508;4.17;3.69;3.96;93.6
11/2016;88.1;3703;2791;6494;4.09;3.92;4.02;90.7
12/2016;116.9;3695;2768;6463;3.86;3.88;3.87;93.0
01/2017;88.4;3691;2731;6422;3.75;3.9;3.81;82.1
02/2017;78.7;3712;2686;6398;3.69;3.97;3.81;84.7
03/2017;83.0;3719;2663;6382;3.67;3.94;3.78;88.5
04/2017;84.5;3730;2634;6364;3.72;3.77;3.74;88.9
05/2017;91.4;3763;2607;6370;3.78;3.58;3.7;88.6
06/2017;86.5;3794;2585;6379;3.43;3.29;3.37;88.7
07/2017;95.3;3825;2568;6393;3.54;3.43;3.5;85.2
08/2017;96.2;3869;2529;6398;3.59;3.47;3.54;91.2
09/2017;93.7;3891;2515;6405;3.44;3.11;3.31;85.8
10/2017;94.8;3913;2482;6395;3.31;2.97;3.17;82.4
11/2017;98.9;3953;2456;6409;3.22;2.58;2.97;90.1
12/2017;126.2;3961;2436;6397;3.05;2.33;2.78;94.9
01/2018;91.5;3974;2357;6331;3.24;2.79;3.07;76.1
02/2018;86.1;3980;2404;6385;3.12;2.75;2.98;83.3
03/2018;97.7;4025;2389;6414;3.08;2.57;2.89;81.1
04/2018;91.1;4058;2372;6430;3.0;2.59;2.85;77.1
05/2018;99.5;4109;2344;6453;2.97;2.85;2.93;85.5
06/2018;94.8;4161;2449;6609;2.91;2.45;2.74;84.0
07/2018;93.8;4198;2413;6611;3.01;2.43;2.8;81.8
08/2018;100.4;4260;2422;6683;2.87;2.34;2.68;83.3
09/2018;99.9;4302;2432;6734;2.93;2.29;2.7;80.3
10/2018;103.4;4352;2419;6771;2.9;2.38;2.72;81.8
11/2018;114.9;4418;2488;6906;2.79;2.02;2.52;81.2
12/2018;131.5;4436;2482;6919;2.82;1.86;2.47;93.3
01/2019;98.1;4479;2447;6926;2.88;2.75;2.83;66.5
02/2019;92.9;4495;2445;6941;2.89;2.89;2.89;71.7
03/2019;102.6;4555;2450;7005;3.05;2.95;3.02;73.2
04/2019;96.3;4610;2428;7038;3.12;3.23;3.15;75.5
05/2019;105.9;4681;2411;7092;3.21;3.15;3.19;79.6
06/2019;100.4;4745;2417;7162;3.12;3.0;3.08;72.7
07/2019;107.5;4775;2400;7175;3.25;2.79;3.1;80.0
08/2019;107.3;4853;2397;7250;3.23;2.82;3.09;75.7
09/2019;103.8;4929;2404;7333;3.26;2.95;3.15;80.4
10/2019;107.8;5012;2438;7450;3.25;2.86;3.12;77.6
11/2019;120.8;5102;2448;7550;3.15;2.85;3.05;79.4
12/2019;139.2;5152;2490;7642;3.2;2.97;3.12;86.8
01/2020;105.2;5222;2455;7677;3.16;2.68;3.0;65.3
02/2020;100.6;5262;2451;7713;3.24;2.68;3.06;80.7
03/2020;90.2;5279;2517;7796;3.45;2.6;3.18;72.7
04/2020;71.3;5266;2482;7748;3.56;2.67;3.28;61.0
