2014-09-01;24604;23371;47975;3.28;2.59;2.94
2014-10-01;24900;23478;48379;3.28;2.73;3.01
2014-11-01;25191;23757;48948;3.21;2.68;2.95
2014-12-01;25621;24318;49939;3.04;2.47;2.76
2015-01-01;25851;23929;49780;3.11;2.71;2.92
2015-02-01;25876;23719;49595;3.21;2.79;3.01
2015-03-01;26022;23721;49743;3.21;2.5;2.87
2015-04-01;26167;23779;49947;3.3;2.5;2.92
2015-05-01;26286;23537;49823;3.47;2.55;3.04
2015-06-01;26393;23496;49889;3.33;2.59;2.98
2015-07-01;26399;23346;49745;3.5;2.89;3.21
2015-08-01;26491;23583;50075;3.63;3.2;3.42
2015-09-01;26534;23504;50038;3.73;3.17;3.46
2015-10-01;26543;23545;50088;3.85;3.11;3.5
2015-11-01;26667;23634;50301;3.96;3.32;3.66
2015-12-01;26822;24082;50905;3.99;3.27;3.64
2016-01-01;26786;23678;50464;4.03;3.55;3.81
2016-02-01;26754;23202;49957;4.2;4.0;4.11
2016-03-01;26827;22769;49596;4.17;4.15;4.16
2016-04-01;26789;22471;49260;4.36;4.78;4.55
2016-05-01;26859;22324;49183;4.39;5.53;4.9
2016-06-01;26946;21845;48791;4.15;5.11;4.58
2016-07-01;26953;21805;48758;3.93;4.82;4.33
2016-08-01;27006;21718;48724;3.9;4.52;4.18
2016-09-01;26957;21555;48512;3.93;4.43;4.15
2016-10-01;26765;21351;48116;4.01;4.4;4.18
2016-11-01;26895;21322;48217;3.89;4.38;4.11
2016-12-01;27003;21106;48109;3.63;4.95;4.21
2017-01-01;27094;20863;47957;3.71;4.52;4.06
2017-02-01;26935;20905;47840;3.93;4.86;4.34
2017-03-01;26988;20428;47417;3.74;4.84;4.21
2017-04-01;26967;20085;47053;4.28;5.25;4.69
2017-05-01;27077;19711;46788;4.31;6.04;5.04
2017-06-01;27144;19830;46974;3.98;4.26;4.1
2017-07-01;27217;18869;46086;4.06;4.4;4.2
2017-08-01;27336;18850;46187;3.9;4.33;4.07
2017-09-01;27303;19103;46407;3.74;4.29;3.96
2017-10-01;27409;18471;45880;3.66;4.78;4.12
2017-11-01;27556;18898;46454;3.59;4.45;3.94
2017-12-01;27629;19273;46902;3.41;3.97;3.64
2018-01-01;27837;18898;46735;3.57;3.94;3.72
2018-02-01;27724;19846;47570;3.65;3.76;3.69
2018-03-01;27852;21124;48976;3.56;3.61;3.58
2018-04-01;27991;20383;48374;3.69;3.93;3.79
2018-05-01;28139;19495;47635;3.63;4.92;4.16
2018-06-01;28228;18981;47209;3.4;4.11;3.69
2018-07-01;28312;19052;47365;3.34;4.58;3.84
2018-08-01;28476;19222;47698;3.24;4.38;3.7
2018-09-01;28455;19258;47714;3.28;4.23;3.66
2018-10-01;28610;19295;47905;3.23;4.31;3.66
2018-11-01;29023;19989;49012;3.18;4.08;3.55
2018-12-01;29264;20068;49332;3.23;2.93;3.11
2019-01-01;29421;19773;49194;3.36;3.2;3.29
2019-02-01;29509;20172;49681;3.42;3.09;3.29
2019-03-01;29638;20813;50450;3.69;3.29;3.53
2019-04-01;29836;20035;49871;3.65;3.15;3.45
2019-05-01;30100;20154;50254;3.71;3.8;3.75
2019-06-01;30238;20217;50455;3.64;4.65;4.05
2019-07-01;30450;20272;50722;3.66;5.96;4.58
2019-08-01;30664;20568;51232;3.66;5.76;4.5
2019-09-01;30823;20622;51445;3.76;4.93;4.23
2019-10-01;31031;20692;51723;3.78;5.49;4.46
2019-11-01;31316;20926;52242;3.81;4.4;4.05
2019-12-01;31663;21255;52918;3.82;4.03;3.91
2020-01-01;31850;21036;52886;3.98;3.86;3.93
2020-02-01;31536;21038;52575;3.96;2.78;3.48
2020-03-01;31599;23318;54917;4.37;3.43;3.97
2020-04-01;31259;23964;55222;4.46;1.97;3.38
2020-05-01;31179;23053;54233;4.21;2.93;3.67
2020-06-01;31404;22462;53866;3.68;1.87;2.9
