2014-02-01;99.77;11536.5;6154.83;17691.17;5.59;3.09;4.72;99.32
2014-03-01;99.57;11672.25;6219.83;17891.92;5.59;3.27;4.78;99.22
2014-04-01;99.65;11797.5;6275.17;18072.5;5.54;3.46;4.81;99.45
2014-05-01;99.91;11926.25;6332.08;18258.25;5.49;3.67;4.86;99.55
2014-06-01;100.12;12056.67;6381.42;18438.0;5.44;3.81;4.87;100.11
2014-07-01;100.01;12192.67;6409.5;18602.17;5.36;3.88;4.85;100.08
2014-08-01;99.85;12330.5;6448.67;18779.17;5.31;3.93;4.84;99.02
2014-09-01;99.39;12463.0;6481.25;18944.25;5.25;3.97;4.81;98.8
2014-10-01;99.33;12603.75;6515.25;19119.0;5.19;4.08;4.81;98.65
2014-11-01;99.04;12739.17;6524.83;19264.08;5.12;4.23;4.82;98.29
2014-12-01;98.49;12870.25;6532.83;19403.25;5.06;4.52;4.87;98.29
2015-01-01;97.89;12996.42;6527.17;19523.75;5.0;4.67;4.88;98.61
2015-02-01;96.94;13118.75;6523.42;19642.42;4.95;4.82;4.9;98.34
2015-03-01;95.72;13235.67;6505.92;19741.75;4.91;4.85;4.88;98.33
2015-04-01;94.69;13356.33;6487.58;19844.0;4.91;4.84;4.88;98.17
2015-05-01;93.82;13463.92;6459.33;19923.33;4.93;4.83;4.89;97.9
2015-06-01;93.01;13564.75;6422.0;19986.83;4.97;4.93;4.96;97.45
2015-07-01;91.96;13651.5;6384.33;20035.92;5.05;4.93;5.01;97.58
2015-08-01;91.0;13728.08;6340.17;20068.33;5.11;4.99;5.08;97.94
2015-09-01;90.48;13802.92;6293.75;20096.92;5.17;5.09;5.15;98.38
2015-10-01;89.95;13871.25;6234.58;20106.17;5.23;5.13;5.21;98.41
2015-11-01;89.25;13931.83;6180.67;20112.75;5.31;5.21;5.28;98.25
2015-12-01;88.32;13986.83;6121.08;20108.08;5.37;5.08;5.29;98.08
2016-01-01;87.88;14040.75;6069.42;20110.42;5.42;5.13;5.33;97.92
2016-02-01;87.56;14090.75;6013.58;20104.5;5.43;5.1;5.33;97.58
2016-03-01;87.47;14139.42;5960.17;20099.75;5.41;5.05;5.3;97.23
2016-04-01;87.32;14184.5;5902.42;20087.08;5.39;4.98;5.27;96.74
2016-05-01;86.97;14225.92;5847.25;20073.33;5.34;4.91;5.22;96.37
2016-06-01;86.61;14268.5;5795.75;20064.42;5.27;4.78;5.12;96.1
2016-07-01;86.04;14314.08;5740.67;20054.92;5.17;4.8;5.06;96.05
2016-08-01;86.43;14363.67;5686.33;20050.17;5.07;4.76;4.98;96.25
2016-09-01;86.77;14415.0;5652.58;20067.67;4.98;4.7;4.9;95.88
2016-10-01;87.21;14468.17;5621.92;20090.17;4.89;4.71;4.84;95.88
2016-11-01;87.66;14519.83;5594.25;20114.25;4.8;4.82;4.8;95.58
2016-12-01;88.3;14575.5;5572.67;20148.42;4.73;5.29;4.88;95.19
2017-01-01;89.02;14632.75;5548.42;20181.25;4.64;5.6;4.89;94.81
2017-02-01;89.69;14695.25;5516.67;20211.92;4.59;5.9;4.93;94.67
2017-03-01;90.28;14761.67;5479.17;20240.83;4.54;6.11;4.95;94.01
2017-04-01;91.12;14830.92;5439.42;20270.25;4.48;6.4;4.98;93.58
2017-05-01;91.48;14910.33;5404.58;20314.83;4.42;6.71;5.02;92.97
2017-06-01;92.22;14993.75;5363.0;20356.67;4.37;6.94;5.04;92.42
2017-07-01;92.62;15067.67;5343.17;20410.75;4.33;7.1;5.05;91.92
2017-08-01;92.64;15144.33;5324.25;20468.58;4.31;7.28;5.08;91.59
2017-09-01;92.42;15214.0;5291.0;20505.0;4.29;7.44;5.11;90.83
2017-10-01;92.67;15287.17;5254.25;20541.33;4.28;7.83;5.19;90.17
2017-11-01;92.57;15366.08;5226.83;20592.75;4.27;8.05;5.23;90.15
2017-12-01;92.9;15447.0;5203.08;20649.92;4.25;7.93;5.17;89.93
2018-01-01;92.96;15530.42;5150.33;20680.67;4.25;7.61;5.09;89.52
2018-02-01;92.69;15613.75;5106.08;20719.75;4.24;7.33;5.01;89.3
2018-03-01;92.92;15700.17;5072.17;20772.25;4.23;7.13;4.94;89.7
2018-04-01;92.76;15789.75;5042.0;20831.75;4.22;6.96;4.89;89.88
2018-05-01;92.87;15881.92;5007.33;20889.17;4.18;6.73;4.8;90.12
2018-06-01;93.16;15978.92;4986.75;20965.58;4.15;6.57;4.73;90.07
2018-07-01;93.01;16080.83;4952.25;21033.0;4.13;6.48;4.69;89.87
2018-08-01;92.82;16181.17;4928.33;21109.25;4.1;6.35;4.63;89.59
2018-09-01;92.87;16293.83;4904.17;21197.75;4.05;6.22;4.57;89.52
2018-10-01;92.31;16408.25;4891.67;21299.67;4.01;5.78;4.43;89.17
2018-11-01;92.27;16528.83;4860.58;21389.17;3.96;5.29;4.27;88.54
2018-12-01;91.99;16654.42;4831.08;21485.17;3.92;4.86;4.13;88.03
2019-01-01;91.42;16781.17;4827.5;21608.25;3.88;4.75;4.08;87.76
2019-02-01;91.43;16915.5;4820.42;21735.67;3.85;4.65;4.03;87.59
2019-03-01;91.22;17054.17;4811.42;21865.33;3.83;4.56;4.0;86.78
2019-04-01;91.06;17198.67;4803.17;22001.58;3.83;4.4;3.95;86.07
2019-05-01;91.09;17349.5;4810.67;22160.0;3.84;4.27;3.94;85.58
2019-06-01;91.0;17504.25;4815.83;22319.92;3.87;4.16;3.94;85.32
2019-07-01;90.78;17670.58;4831.92;22502.33;3.91;4.08;3.95;84.81
2019-08-01;90.78;17842.83;4839.25;22682.0;3.96;3.97;3.96;84.55
2019-09-01;91.03;18010.5;4847.83;22858.25;4.01;3.86;3.98;84.49
2019-10-01;90.39;18170.25;4861.58;23031.75;4.1;3.79;4.04;83.91
2019-11-01;88.53;18300.08;4878.58;23178.67;4.21;3.77;4.12;81.61
2019-12-01;87.07;18408.42;4890.17;23298.67;4.31;3.75;4.19;79.18
2020-01-01;87.52;18491.18;4897.55;23388.91;4.35;3.7;4.22;78.71
2020-02-01;87.61;18571.8;4910.9;23482.8;4.4;3.66;4.24;77.77
2020-03-01;87.39;18647.22;4925.33;23572.67;4.44;3.63;4.27;77.16
2020-04-01;87.57;18719.88;4945.38;23665.38;4.5;3.6;4.31;76.39
2020-05-01;86.96;18783.86;4950.29;23734.29;4.56;3.57;4.35;75.23
