2012-10-01;93.1;98.06;96.24;91.57;108.86;234.2;0.59;0.65;40203.17;40775.75;80978.92;5.65;2.9;4.27;75.12;136.25;96.03;102.19;92.33;145.06;92.31
2012-11-01;93.18;96.8;95.79;92.8;109.74;238.38;0.59;0.65;40847.0;41270.25;82117.25;5.61;2.92;4.26;76.43;134.48;97.07;103.16;93.07;145.26;93.05
2012-12-01;93.5;95.6;95.93;93.57;110.58;240.86;0.55;0.6;41503.67;41855.08;83358.75;5.57;2.93;4.24;77.66;134.93;97.3;103.8;93.77;145.65;93.74
2013-01-01;93.36;93.9;95.75;93.84;108.98;244.78;0.57;0.56;42159.17;42466.58;84625.92;5.52;2.95;4.23;78.92;133.74;97.23;104.87;94.34;145.77;94.36
2013-02-01;93.54;92.71;96.01;94.97;108.94;248.19;0.5;0.49;42826.5;43011.5;85838.17;5.47;2.96;4.21;79.98;132.28;97.91;105.76;95.34;146.16;95.33
2013-03-01;93.96;91.92;96.78;95.77;106.72;250.88;0.49;0.47;43498.08;43565.67;87063.83;5.41;2.96;4.18;81.44;130.74;98.23;106.28;95.72;146.47;95.73
2013-04-01;94.18;91.34;96.74;96.83;107.75;254.08;0.44;0.41;44202.0;44166.33;88368.42;5.36;2.95;4.15;82.67;129.2;99.78;106.93;96.1;146.84;96.12
2013-05-01;94.53;91.78;96.88;97.96;107.02;256.9;0.38;0.37;44880.5;44739.0;89619.58;5.31;2.94;4.12;83.24;126.01;101.33;106.91;96.22;146.94;96.23
2013-06-01;95.16;92.4;97.31;99.37;106.95;260.19;0.36;0.35;45544.83;45300.42;90845.25;5.25;2.92;4.09;84.46;121.77;101.93;106.96;96.45;147.13;96.45
2013-07-01;95.61;93.18;97.28;100.23;106.28;263.35;0.41;0.38;46226.92;45955.5;92182.5;5.18;2.89;4.04;85.7;117.77;102.79;106.7;96.33;147.21;96.32
2013-08-01;96.33;94.47;97.65;100.67;106.13;263.2;0.4;0.39;46908.75;46585.83;93494.5;5.12;2.84;3.98;87.42;116.84;103.08;106.21;96.38;147.36;96.37
2013-09-01;97.37;96.13;98.3;101.13;106.65;262.6;0.38;0.37;47594.0;47152.17;94746.08;5.06;2.76;3.91;89.35;118.03;103.87;106.21;96.93;147.43;96.94
2013-10-01;97.66;96.65;98.18;101.76;105.64;261.89;0.4;0.38;48248.75;47716.92;95965.58;4.98;2.7;3.85;91.04;117.17;103.76;106.37;97.09;147.65;97.11
2013-11-01;97.92;96.44;98.76;101.83;105.32;262.42;0.43;0.41;48893.83;48227.33;97121.08;4.92;2.62;3.78;91.87;115.72;102.91;106.27;96.84;148.12;96.87
2013-12-01;98.58;96.96;99.34;103.2;104.97;264.05;0.44;0.44;49535.5;48670.0;98205.42;4.87;2.53;3.71;93.02;112.51;102.81;105.59;96.78;148.29;96.82
2014-01-01;98.82;97.4;99.61;103.28;103.34;265.61;0.47;0.44;50169.08;49063.92;99232.83;4.82;2.46;3.65;93.9;108.97;102.5;104.49;96.58;148.57;96.62
2014-02-01;99.03;98.19;99.91;102.57;102.42;266.47;0.43;0.43;50775.75;49517.25;100292.75;4.78;2.39;3.6;94.69;106.1;102.29;104.03;96.76;148.99;96.81
2014-03-01;99.22;99.12;99.88;101.69;101.42;267.21;0.45;0.46;51377.33;49995.92;101373.08;4.75;2.34;3.56;96.02;103.99;101.65;103.53;97.15;149.25;97.23
2014-04-01;99.45;99.62;99.83;101.51;101.56;267.83;0.53;0.52;51976.0;50360.67;102336.5;4.7;2.3;3.52;97.24;101.63;101.27;103.34;97.54;149.3;97.62
2014-05-01;99.63;99.66;99.86;100.99;101.05;267.91;0.52;0.5;52598.92;50674.75;103273.58;4.65;2.27;3.48;98.59;100.95;101.18;104.08;97.92;149.5;97.97
2014-06-01;99.93;99.68;99.79;101.22;100.62;267.56;0.53;0.5;53231.92;50930.83;104162.75;4.62;2.25;3.46;99.32;100.3;100.37;104.27;98.94;149.56;98.97
2014-07-01;100.0;100.01;100.01;100.01;99.99;267.79;0.47;0.47;53889.0;51093.5;104982.33;4.57;2.23;3.43;100.0;99.99;100.0;103.93;100.01;149.57;99.95
2014-08-01;99.69;99.18;100.12;99.18;99.62;270.56;0.48;0.48;54544.75;51317.17;105861.83;4.53;2.24;3.42;100.12;97.78;99.54;102.92;99.97;149.29;99.88
2014-09-01;99.16;98.01;100.12;98.39;98.14;274.64;0.58;0.57;55191.67;51590.0;106781.67;4.51;2.26;3.42;99.85;95.48;98.69;100.89;99.81;149.0;99.7
2014-10-01;99.13;97.78;100.13;97.68;98.06;277.17;0.59;0.59;55873.75;51885.75;107759.42;4.46;2.26;3.4;100.1;94.48;99.56;100.69;99.86;148.88;99.76
2014-11-01;98.93;97.56;100.2;96.85;96.48;280.51;0.57;0.57;56505.42;52127.33;108632.67;4.42;2.36;3.43;99.97;92.86;99.48;99.65;99.74;148.84;99.68
2014-12-01;98.13;96.87;99.79;94.58;94.73;286.38;0.6;0.6;57111.75;52181.58;109293.25;4.4;2.45;3.47;99.56;90.83;98.91;99.33;99.87;148.58;99.84
2015-01-01;97.7;96.72;99.39;93.75;94.63;289.81;0.63;0.66;57705.5;52096.58;109802.08;4.38;2.54;3.5;99.09;89.39;99.25;99.43;99.58;148.4;99.56
2015-02-01;97.03;95.76;98.92;92.88;93.94;293.79;0.71;0.71;58314.42;52014.67;110329.17;4.35;2.62;3.53;98.74;87.55;99.03;99.56;98.62;148.13;98.63
2015-03-01;96.03;93.91;98.26;91.46;92.83;297.02;0.71;0.7;58908.0;51850.75;110758.92;4.34;2.73;3.58;98.83;85.09;98.21;99.76;97.98;147.75;98.01
2015-04-01;95.25;93.37;98.0;89.69;91.57;299.81;0.65;0.66;59481.75;51708.17;111190.08;4.35;2.84;3.64;98.67;83.02;97.12;98.9;97.43;147.24;97.42
2015-05-01;94.48;91.87;97.74;88.57;89.88;303.15;0.7;0.7;59971.58;51488.83;111460.5;4.37;2.94;3.7;98.74;80.23;95.48;98.08;96.79;146.8;96.78
2015-06-01;93.4;90.31;96.97;87.13;88.55;308.77;0.76;0.77;60434.33;51229.75;111664.17;4.41;3.06;3.79;99.02;78.08;94.92;96.9;95.19;146.11;95.14
2015-07-01;91.97;88.41;96.17;85.48;86.66;314.05;0.79;0.79;60827.58;50937.92;111765.67;4.48;3.18;3.88;98.93;75.99;94.78;96.72;94.0;145.58;94.06
2015-08-01;90.88;86.81;95.18;84.0;84.73;318.23;0.85;0.89;61187.67;50648.17;111836.0;4.54;3.3;3.98;98.7;74.95;93.58;97.61;93.35;145.23;93.35
2015-09-01;90.2;86.1;94.47;83.53;84.65;320.41;0.83;0.88;61534.08;50226.42;111760.5;4.61;3.42;4.07;98.71;73.94;93.21;98.09;92.72;144.7;92.67
2015-10-01;89.23;84.87;93.79;82.41;83.84;324.22;0.75;0.79;61817.75;49716.83;111534.67;4.68;3.54;4.17;98.32;72.4;91.57;97.36;92.06;143.95;92.03
2015-11-01;88.27;83.66;92.83;81.39;83.53;326.71;0.76;0.81;62085.17;49243.08;111328.33;4.76;3.59;4.24;97.58;71.11;90.98;97.19;91.37;142.94;91.38
2015-12-01;86.98;82.19;91.82;79.81;82.58;327.22;0.76;0.8;62331.17;48924.33;111255.58;4.83;3.66;4.31;96.66;69.44;90.02;96.95;90.31;142.15;90.37
2016-01-01;85.99;80.62;91.23;78.58;81.96;331.03;0.7;0.76;62555.0;48614.75;111169.75;4.88;3.73;4.38;95.98;68.47;89.35;96.58;89.93;141.29;89.97
2016-02-01;85.02;78.88;90.71;77.09;81.01;336.2;0.76;0.81;62738.83;48292.0;111030.92;4.91;3.83;4.44;95.46;67.07;87.98;95.05;89.31;140.0;89.39
2016-03-01;84.12;77.78;90.17;76.02;80.92;342.15;0.73;0.79;62907.17;47953.75;110860.92;4.93;3.9;4.48;94.28;66.48;87.33;93.95;88.37;139.15;88.42
2016-04-01;83.27;76.29;89.77;74.84;79.93;349.22;0.71;0.78;63052.33;47508.42;110560.75;4.96;3.99;4.53;93.25;65.65;85.78;93.56;87.48;138.6;87.48
2016-05-01;82.22;75.38;88.98;73.23;79.69;355.7;0.7;0.76;63179.33;47223.25;110402.58;4.96;4.11;4.59;91.84;65.13;84.65;92.97;86.7;138.06;86.69
2016-06-01;81.6;74.92;88.66;71.84;79.58;358.66;0.6;0.66;63309.33;46820.83;110130.08;4.95;4.21;4.63;90.67;65.02;84.02;92.3;86.59;137.62;86.56
2016-07-01;80.83;74.69;88.0;70.09;79.25;360.66;0.54;0.6;63431.08;46270.33;109701.33;4.9;4.33;4.65;90.34;64.82;84.08;91.63;85.92;137.01;85.97
2016-08-01;80.57;74.95;86.94;70.79;78.95;361.53;0.46;0.5;63548.67;45686.92;109235.5;4.86;4.38;4.65;89.8;64.73;84.51;90.38;85.96;136.27;85.95
2016-09-01;80.16;74.17;86.05;70.77;77.93;362.5;0.39;0.4;63674.58;45167.42;108842.08;4.82;4.43;4.65;88.92;63.91;83.7;90.39;85.53;135.93;85.48
2016-10-01;79.85;73.57;85.08;72.08;78.06;362.58;0.4;0.41;63829.17;44674.17;108503.42;4.76;4.48;4.64;88.27;63.48;84.35;90.22;84.97;135.79;84.94
2016-11-01;79.71;73.16;84.28;73.03;77.65;364.44;0.33;0.34;63985.17;44178.67;108164.0;4.71;4.55;4.64;88.32;63.58;83.72;89.79;84.38;136.1;84.38
2016-12-01;79.7;73.0;83.39;74.71;78.5;364.2;0.29;0.3;64158.75;43607.83;107766.75;4.67;4.85;4.73;88.18;64.35;84.01;89.67;83.8;136.15;83.87
2017-01-01;79.8;73.29;82.55;76.28;78.75;362.91;0.26;0.26;64347.75;43209.33;107557.25;4.61;4.84;4.7;87.86;64.67;84.32;88.94;83.25;136.02;83.29
2017-02-01;79.84;73.42;81.5;78.28;78.92;361.01;0.21;0.22;64549.92;42768.92;107318.92;4.59;4.79;4.67;87.12;65.72;84.82;89.54;82.65;136.13;82.72
2017-03-01;79.91;73.57;80.56;80.41;79.72;357.32;0.2;0.19;64752.92;42331.0;107084.08;4.56;4.76;4.64;86.29;66.29;85.61;90.08;82.6;136.26;82.64
2017-04-01;79.98;72.98;79.58;82.65;80.95;352.03;0.22;0.19;64964.17;41912.58;106877.0;4.52;4.69;4.58;85.9;67.03;86.69;90.36;82.53;136.39;82.55
2017-05-01;79.85;72.87;78.15;84.43;81.46;347.26;0.21;0.2;65244.0;41317.0;106561.33;4.48;4.6;4.53;86.02;67.3;87.71;90.21;82.72;136.31;82.71
2017-06-01;80.28;72.48;77.96;86.93;81.87;343.69;0.2;0.17;65531.58;40591.75;106123.75;4.45;4.54;4.48;86.34;67.81;88.89;90.54;82.27;136.46;82.23
2017-07-01;80.58;71.77;77.62;89.69;82.09;340.48;0.18;0.15;65802.92;40029.58;105832.92;4.41;4.44;4.42;86.54;69.17;88.76;90.53;82.04;136.71;82.06
2017-08-01;80.48;71.06;77.21;89.95;83.67;338.34;0.15;0.1;66118.58;39465.75;105584.83;4.38;4.39;4.39;87.19;70.04;89.38;90.79;81.8;137.14;81.77
2017-09-01;80.38;70.54;76.84;90.15;84.69;337.27;0.15;0.1;66408.08;38941.42;105349.92;4.36;4.3;4.34;87.96;71.14;89.82;91.04;81.23;137.38;81.15
2017-10-01;80.43;69.72;76.87;90.01;85.43;335.04;0.12;0.07;66716.42;38394.08;105110.83;4.34;4.23;4.31;88.72;71.15;89.75;90.66;80.74;137.5;80.7
2017-11-01;80.37;69.18;76.57;90.2;86.74;331.6;0.17;0.11;67071.17;37946.17;105017.58;4.3;4.12;4.24;89.28;73.41;90.7;91.09;80.48;137.84;80.45
2017-12-01;80.3;68.12;76.7;90.23;86.48;329.62;0.24;0.17;67432.33;37654.75;105087.33;4.25;3.89;4.12;89.83;73.03;90.57;90.14;79.83;137.59;79.85
2018-01-01;80.38;66.77;76.82;91.16;87.35;328.19;0.31;0.24;67802.83;37226.42;105029.5;4.23;3.76;4.06;91.07;73.89;90.48;90.68;79.78;137.96;79.8
2018-02-01;80.18;65.84;76.71;91.02;87.76;325.22;0.3;0.23;68186.58;36776.75;104963.58;4.19;3.65;4.0;92.34;74.23;90.32;90.74;80.07;138.4;80.08
2018-03-01;80.25;64.84;77.05;90.88;87.72;323.53;0.29;0.23;68615.0;36330.42;104945.58;4.14;3.85;4.04;93.6;73.63;90.36;90.86;80.14;138.6;80.11
2018-04-01;80.18;64.13;77.34;90.53;87.16;323.31;0.3;0.24;69051.92;36102.0;105154.0;4.1;3.74;3.98;94.27;72.76;90.15;90.78;80.17;138.7;80.12
2018-05-01;80.19;63.27;77.7;90.59;87.52;324.37;0.3;0.24;69512.58;36074.67;105587.25;4.04;3.62;3.9;95.3;72.97;90.35;91.09;79.69;138.98;79.62
2018-06-01;80.57;62.77;78.07;91.03;87.77;325.55;0.29;0.26;70031.83;36272.58;106304.42;3.99;3.45;3.81;96.39;71.67;89.29;91.15;79.59;139.17;79.51
2018-07-01;80.49;62.32;78.44;90.37;87.67;327.82;0.33;0.31;70581.08;36360.0;106941.08;3.96;3.32;3.74;97.46;69.31;88.19;91.22;79.37;139.24;79.33
2018-08-01;80.48;61.6;78.75;90.47;86.96;329.44;0.33;0.3;71082.75;36459.42;107542.08;3.92;3.19;3.67;98.17;67.63;87.41;90.9;79.15;139.19;79.08
2018-09-01;80.82;61.62;78.94;91.42;87.43;331.63;0.3;0.3;71627.0;36586.75;108213.67;3.87;3.07;3.6;99.11;66.52;87.82;91.07;79.38;139.29;79.3
2018-10-01;80.53;61.39;78.94;90.99;86.13;336.59;0.39;0.38;72180.33;36744.17;108924.5;3.83;2.94;3.53;99.33;65.06;87.07;90.67;79.41;139.22;79.38
2018-11-01;80.67;61.35;79.15;91.32;85.88;342.54;0.43;0.44;72760.42;36857.42;109617.83;3.79;3.16;3.58;99.49;62.33;87.01;90.36;79.42;138.82;79.38
2018-12-01;81.0;62.09;79.32;91.89;86.18;347.99;0.34;0.37;73361.0;37161.58;110522.58;3.76;3.2;3.57;100.41;61.2;87.08;91.23;79.64;139.24;79.68
2019-01-01;80.77;62.52;79.26;90.76;85.64;352.3;0.27;0.28;73970.08;37657.17;111627.25;3.74;3.41;3.63;99.88;59.25;86.4;90.68;79.19;139.25;79.22
2019-02-01;80.98;63.44;79.37;90.63;86.82;356.52;0.24;0.28;74616.33;38139.75;112756.08;3.73;3.47;3.65;99.89;57.49;86.5;90.06;78.85;139.3;78.87
2019-03-01;80.98;64.09;79.25;90.48;86.89;359.76;0.27;0.27;75282.42;38680.0;113962.33;3.74;3.22;3.56;99.6;57.01;86.27;89.28;78.6;139.26;78.59
2019-04-01;81.09;64.57;79.03;90.91;87.43;362.19;0.25;0.26;76001.08;39184.08;115185.08;3.74;3.3;3.6;99.87;57.72;86.71;89.18;78.23;139.3;78.21
2019-05-01;81.31;65.28;78.95;91.18;88.19;363.57;0.22;0.23;76741.17;39551.75;116292.83;3.76;3.39;3.64;99.82;56.45;86.89;89.17;78.16;139.36;78.13
2019-06-01;81.56;65.65;79.01;93.63;88.47;364.51;0.26;0.27;77449.67;39949.33;117398.92;3.79;3.52;3.7;99.75;57.48;87.77;88.95;77.97;139.36;77.93
2019-07-01;82.21;66.04;78.85;98.26;89.05;365.9;0.32;0.32;78190.42;40359.5;118549.83;3.81;3.65;3.76;99.43;58.31;88.71;88.62;77.65;139.41;77.65
2019-08-01;82.24;66.42;78.57;99.06;89.2;367.83;0.32;0.32;78984.25;40774.75;119759.0;3.85;3.8;3.84;99.24;57.77;88.72;89.26;77.38;139.57;77.37
2019-09-01;82.24;66.81;78.53;99.0;88.63;370.54;0.32;0.32;79763.17;41133.58;120896.75;3.89;3.96;3.92;98.95;57.6;88.8;89.42;77.1;139.66;77.08
2019-10-01;81.72;66.52;78.58;97.66;86.46;372.68;0.27;0.28;80528.0;41640.75;122168.75;3.96;4.15;4.03;99.54;56.88;88.52;89.83;76.35;139.54;76.33
2019-11-01;80.03;64.87;78.63;94.67;82.42;375.04;0.19;0.18;81151.5;42156.58;123308.08;4.05;3.87;3.99;98.67;53.67;86.82;87.94;74.44;138.97;74.35
2019-12-01;78.64;63.69;78.74;92.76;78.63;376.49;0.14;0.14;81673.75;42367.5;124041.25;4.14;3.61;3.96;97.49;51.65;86.46;86.4;72.73;138.07;72.6
2020-01-01;78.78;63.61;79.29;93.93;78.48;375.74;0.15;0.17;82059.64;42375.91;124435.55;4.17;3.47;3.93;98.1;51.55;87.65;86.33;72.7;137.92;72.35
2020-02-01;78.87;62.74;79.88;95.02;75.98;376.09;0.18;0.18;82450.2;42446.4;124896.6;4.2;3.48;3.96;97.96;50.95;87.68;86.32;72.04;137.65;71.82
2020-03-01;78.79;61.83;80.27;96.14;73.88;378.9;0.19;0.22;82803.56;42483.33;125287.0;4.24;3.51;3.99;97.54;49.9;87.21;86.23;71.21;137.49;71.1
2020-04-01;79.01;61.19;80.9;97.55;72.11;383.14;0.2;0.23;83139.88;42454.88;125594.88;4.27;3.51;4.02;97.47;47.73;86.81;85.63;70.56;137.21;70.39
2020-05-01;78.93;59.83;81.91;98.77;68.31;388.21;0.22;0.25;83436.29;42568.71;126005.14;4.33;3.51;4.05;96.89;46.87;85.07;84.71;69.36;136.75;69.33
