2013-01-01;91.2;89.0;95.4;102.7;108.2;267.65;0.85;0.76;42737;42381;85119;5.38;2.83;4.11;68.5;116.6;104.2;109.6;94.4;147.64;94.4
2013-02-01;78.9;75.8;87.3;82.3;87.9;270.04;0.67;0.68;42960;43253;86213;5.45;3.05;4.24;64.6;88.3;88.7;105.4;88.0;148.7;93.0
2013-03-01;91.3;90.6;99.0;92.4;107.4;281.05;0.51;0.66;43588;43751;87339;5.54;3.04;4.29;74.5;111.8;94.4;104.7;95.1;146.42;94.8
2013-04-01;87.6;94.8;88.3;88.2;102.5;268.05;0.41;0.34;44323;44138;88461;5.42;3.14;4.28;86.4;112.7;99.9;109.4;98.7;144.13;99.9
2013-05-01;94.7;91.7;93.0;102.4;111.8;257.98;0.24;0.23;45232;45623;90855;5.36;3.17;4.26;92.0;146.3;103.1;108.3;99.5;147.28;99.1
2013-06-01;91.9;87.6;90.9;87.3;101.5;260.2;0.39;0.32;45992;46258;92251;5.23;3.17;4.19;89.3;133.3;86.7;112.5;95.9;145.91;99.0
2013-07-01;94.1;93.7;94.3;99.2;113.1;259.73;-0.19;-0.19;46575;45977;92552;5.16;3.09;4.13;94.0;135.3;103.7;108.3;104.1;146.99;101.3
2013-08-01;98.6;97.6;99.7;103.2;111.4;257.54;0.14;0.08;47338;46524;93861;5.01;2.85;3.94;97.2;128.5;110.0;105.4;96.4;147.14;96.1
2013-09-01;92.5;95.2;94.6;94.6;98.8;256.16;0.03;-0.06;47900;47102;95002;5.08;2.77;3.94;91.3;123.4;110.9;107.1;93.9;148.67;96.0
2013-10-01;98.1;102.3;99.9;102.6;108.3;256.78;0.14;0.38;48421;47006;95427;5.01;2.76;3.9;88.2;111.1;116.5;98.3;95.9;146.87;95.9
2013-11-01;100.1;98.0;102.5;108.3;104.5;259.93;0.39;0.35;49188;48539;97726;4.87;2.5;3.7;89.1;103.4;112.5;107.0;95.1;148.33;95.3
2013-12-01;128.3;101.9;122.4;139.6;120.0;265.13;1.34;1.05;50469;50914;101384;4.69;2.25;3.46;93.3;102.5;102.9;104.4;98.9;148.41;91.1
2014-01-01;99.9;104.4;99.9;107.9;106.4;265.86;0.71;0.83;50919;49945;100863;4.66;2.26;3.47;89.1;105.5;107.6;103.7;95.1;149.51;94.9
2014-02-01;91.3;95.8;95.1;87.8;94.1;262.78;0.48;0.46;51183;50049;101232;4.64;2.12;3.39;87.8;102.5;98.2;105.4;94.5;149.5;99.9
2014-03-01;94.8;96.8;97.6;100.0;95.3;272.56;0.71;0.72;51445;50528;101973;4.69;2.26;3.49;94.8;101.5;93.1;106.6;97.1;149.01;96.8
2014-04-01;90.8;92.3;95.2;89.1;98.7;274.38;0.81;0.78;52064;50263;102327;4.7;2.22;3.48;96.3;95.3;89.7;108.2;95.7;149.76;97.1
2014-05-01;102.6;97.9;100.0;118.8;107.5;277.52;0.38;0.6;52932;50935;103867;4.68;2.15;3.44;105.9;107.8;101.9;100.2;98.8;149.4;98.5
2014-06-01;94.7;92.9;94.1;88.3;82.0;278.97;0.66;0.26;53595;50985;104580;4.62;2.28;3.48;99.8;90.8;83.0;99.3;93.4;149.28;96.5
2014-07-01;96.7;103.2;97.9;90.6;102.1;270.06;-0.61;-0.28;53855;51417;105271;4.67;2.28;3.5;103.5;100.9;101.2;102.7;106.3;152.04;103.6
2014-08-01;100.9;108.8;99.4;92.7;99.4;266.34;0.35;0.38;54557;52268;106825;4.71;2.26;3.51;113.1;103.2;102.3;99.4;101.1;150.26;101.2
2014-09-01;95.2;101.1;93.9;92.4;100.4;263.63;0.99;0.76;55084;51479;106563;4.41;2.27;3.38;106.0;95.1;106.3;104.9;98.6;149.24;100.7
2014-10-01;100.3;102.8;100.3;96.4;102.2;257.8;0.05;0.1;55896;50775;106672;4.5;2.33;3.47;104.4;102.9;115.5;107.2;100.4;149.25;100.1
2014-11-01;103.7;98.3;101.7;111.0;99.3;255.72;0.44;0.36;56784;51612;108396;4.43;2.26;3.4;97.8;95.6;102.7;109.2;107.4;149.06;107.3
2014-12-01;129.1;105.8;125.0;125.1;112.5;267.82;0.65;0.62;58354;52866;111219;4.1;2.12;3.16;101.5;98.8;98.5;100.4;111.7;148.5;102.8
2015-01-01;96.2;94.5;101.3;98.0;101.9;299.17;0.88;0.97;58788;52629;111417;4.27;2.28;3.33;90.6;79.0;102.1;91.5;94.6;146.24;94.1
2015-02-01;84.9;81.7;95.0;78.3;76.4;311.65;1.66;1.61;58946;53323;112270;4.31;2.36;3.38;84.5;74.9;88.0;81.1;92.6;145.94;97.7
2015-03-01;94.4;94.1;97.7;91.5;94.3;302.97;0.87;0.94;59630;54077;113706;4.14;2.36;3.29;97.8;89.5;103.5;104.2;97.7;147.58;97.5
2015-04-01;88.4;89.6;96.1;79.1;79.7;314.44;0.5;0.51;59644;53162;112806;4.26;3.32;3.82;94.7;75.8;88.8;95.7;94.3;149.28;96.2
2015-05-01;93.0;89.7;95.1;91.6;86.6;348.04;0.79;0.93;60208;51586;111794;4.44;3.3;3.91;101.0;83.4;95.0;96.4;100.3;146.32;100.4
2015-06-01;89.6;91.1;89.3;78.3;80.7;320.03;1.03;0.97;60720;49965;110686;4.29;3.36;3.87;94.2;73.6;87.1;100.4;90.0;147.07;93.1
2015-07-01;88.7;91.6;92.2;80.1;93.9;317.9;0.3;0.34;61162;50434;111596;4.4;3.26;3.88;99.3;78.8;98.6;104.3;94.7;148.85;92.5
2015-08-01;88.9;86.6;91.5;75.7;86.0;305.11;0.41;0.28;61680;50301;111982;4.48;3.53;4.06;114.2;73.7;92.4;101.8;93.5;145.73;93.7
2015-09-01;85.8;94.6;90.8;71.2;85.3;297.07;0.27;0.29;61969;49768;111737;4.54;3.63;4.14;104.0;70.3;93.2;94.6;92.0;143.08;93.7
2015-10-01;91.0;84.8;97.2;82.9;82.0;297.83;0.6;0.56;61774;48143;109917;4.75;3.47;4.19;105.3;69.3;95.8;97.3;92.7;143.9;92.4
2015-11-01;90.8;79.6;92.4;93.8;83.3;323.23;1.19;1.24;62337;48503;110840;4.89;3.78;4.4;101.1;69.8;96.1;95.1;88.2;140.78;87.6
2015-12-01;111.9;83.0;115.4;105.3;89.8;331.2;0.94;0.89;63073;49364;112437;5.01;3.46;4.33;100.5;73.8;96.7;98.2;97.4;142.16;89.8
2016-01-01;83.1;75.3;89.5;80.2;78.8;349.26;1.69;2.07;63109;49152;112261;5.03;3.73;4.46;87.8;66.5;87.7;102.2;86.8;142.06;85.6
2016-02-01;76.8;73.2;86.4;72.6;75.4;337.84;1.41;1.51;63103;48262;111364;5.06;3.79;4.51;84.6;62.8;83.6;86.9;85.0;139.54;89.5
2016-03-01;82.8;79.3;89.6;78.1;84.6;348.71;-0.14;-0.07;63034;47962;110996;5.02;3.87;4.52;93.2;71.0;83.8;95.4;89.8;138.58;89.9
2016-04-01;76.8;75.1;84.6;66.9;75.9;344.29;0.62;0.69;62853;47477;110330;5.23;3.85;4.64;85.8;60.3;81.7;93.7;86.0;137.27;88.4
2016-05-01;77.5;72.1;82.9;72.6;75.2;354.12;0.83;0.8;63160;47761;110921;5.22;4.15;4.75;89.9;63.4;83.6;93.5;87.6;136.73;88.3
2016-06-01;77.8;72.2;82.2;63.6;73.3;365.77;0.33;0.49;63406;46250;109656;4.95;4.23;4.65;86.1;61.9;79.0;95.9;85.5;136.81;88.3
2016-07-01;77.1;70.8;86.0;62.2;82.5;380.03;0.92;0.93;63368;46561;109930;4.72;4.49;4.62;93.0;62.0;82.1;86.0;87.2;133.41;85.5
2016-08-01;78.0;73.4;85.0;62.8;84.9;376.45;0.08;0.06;63700;46242;109942;4.75;4.34;4.58;100.1;66.6;84.7;88.6;82.2;135.46;82.1
2016-09-01;75.6;76.7;86.0;57.1;73.5;381.93;0.02;0.16;63711;44424;108135;4.84;4.66;4.77;91.6;60.4;74.6;89.9;81.3;136.51;82.4
2016-10-01;78.5;73.9;87.7;63.6;79.1;375.6;0.5;0.3;63298;44721;108019;4.84;4.95;4.89;88.4;63.1;82.2;90.2;83.4;137.38;82.9
2016-11-01;83.3;74.1;88.6;77.1;81.9;358.77;-0.05;0.03;63897;43674;107570;4.68;4.96;4.79;87.1;68.4;88.6;87.1;86.9;135.51;86.0
2016-12-01;102.7;80.2;107.5;84.3;85.9;355.15;0.32;0.2;64534;42758;107292;4.48;4.96;4.67;96.5;71.4;97.4;90.2;89.3;134.92;82.7
2017-01-01;79.9;78.4;76.8;88.6;75.2;359.75;0.67;0.88;64520;42151;106671;4.53;4.28;4.43;81.3;65.5;92.8;87.2;87.3;133.18;85.4
2017-02-01;71.9;63.8;75.7;72.3;63.2;349.4;0.57;0.29;64614;42028;106643;4.53;4.42;4.49;74.1;52.9;73.9;87.0;79.9;135.36;83.9
2017-03-01;79.1;72.1;77.9;93.8;86.1;349.66;0.04;0.14;64889;42043;106932;4.4;4.43;4.41;85.3;65.9;91.6;93.3;83.0;136.96;83.4
2017-04-01;75.1;70.2;75.1;78.3;71.0;366.63;-0.22;-0.2;64725;41531;106257;4.6;4.68;4.63;86.5;61.5;74.1;88.6;78.9;141.0;81.6
2017-05-01;77.4;70.2;72.2;92.8;85.4;351.31;0.32;0.29;65243;40911;106154;4.69;7.76;5.87;88.2;72.6;87.1;92.0;80.7;137.29;82.2
2017-06-01;79.0;75.7;72.1;82.4;76.3;350.22;-0.08;0.09;65674;41468;107142;4.3;4.12;4.23;82.2;65.7;82.7;87.2;78.9;135.26;81.4
2017-07-01;77.6;72.4;73.4;86.2;84.5;357.28;0.35;0.36;65794;41276;107070;4.45;3.97;4.26;84.2;74.6;88.1;93.2;80.0;134.68;78.6
2017-08-01;78.8;75.1;73.7;88.4;94.5;332.1;-0.06;-0.2;66136;40987;107124;4.38;3.96;4.22;90.1;73.5;94.2;95.0;81.6;137.12;81.2
2017-09-01;76.5;69.7;74.3;84.0;88.3;318.52;0.24;0.09;66246;39403;105650;4.34;3.73;4.11;86.9;69.2;87.6;93.3;80.5;137.98;81.3
2017-10-01;76.9;72.6;70.5;84.9;85.2;318.31;0.46;0.41;66656;37574;104231;4.38;3.88;4.2;89.8;66.4;94.4;88.4;85.6;136.41;84.8
2017-11-01;88.4;69.4;86.3;107.1;86.8;315.98;-0.26;-0.36;67348;34971;102319;4.3;4.28;4.29;91.0;74.5;102.8;91.1;81.5;137.36;80.3
2017-12-01;106.3;71.7;103.5;117.5;88.6;316.65;0.1;0.05;67790;36012;103802;3.99;3.72;3.9;98.9;87.7;95.8;90.0;86.6;137.97;80.6
2018-01-01;78.8;69.8;71.8;91.7;94.1;333.98;0.35;0.28;68308;35385;103694;4.23;3.73;4.06;89.1;76.0;100.3;90.4;84.4;138.3;81.9
2018-02-01;70.7;57.6;71.3;74.7;75.5;336.59;0.55;0.26;68088;35736;103824;4.23;3.39;3.94;83.3;66.1;79.1;90.0;73.0;138.23;76.5
2018-03-01;79.7;62.2;78.3;92.1;95.0;322.86;-0.27;-0.27;68589;35475;104063;4.17;3.57;3.97;94.4;66.0;90.8;88.7;77.2;138.44;78.0
2018-04-01;74.4;63.8;71.5;80.6;86.7;325.42;0.34;0.34;68982;36156;105138;4.16;3.37;3.89;93.3;88.6;85.5;93.8;75.7;145.02;78.6
2018-05-01;76.5;57.5;73.7;93.2;82.2;327.56;1.11;0.98;69577;37414;106991;4.11;4.94;4.4;94.8;68.0;85.6;80.6;72.9;134.34;75.0
2018-06-01;79.9;59.4;73.5;93.5;86.8;333.0;0.86;1.0;70120;36328;106448;3.97;2.63;3.51;97.1;76.1;81.6;93.7;78.4;139.64;80.8
2018-07-01;75.3;61.3;72.1;84.5;89.4;321.62;0.24;0.15;70399;35880;106279;3.98;2.6;3.51;99.4;78.7;86.1;93.9;83.4;139.95;81.9
2018-08-01;79.6;63.1;77.8;86.7;94.0;311.92;-0.27;-0.13;71277;35631;106908;3.85;6.3;4.67;105.2;66.2;94.7;96.4;82.5;139.58;81.6
2018-09-01;75.7;61.2;77.8;79.8;81.6;315.86;0.35;0.2;71489;36662;108151;3.85;2.51;3.39;94.9;58.8;85.1;92.4;80.8;139.17;81.4
2018-10-01;77.0;62.2;74.8;85.7;89.5;331.02;0.46;0.44;72184;37246;109430;3.7;2.35;3.24;102.2;68.9;96.8;92.1;79.9;139.76;78.8
2018-11-01;92.9;63.5;90.8;112.4;89.8;330.17;-0.31;-0.21;73579;37346;110925;3.67;2.28;3.2;104.1;58.9;90.1;91.8;80.3;139.7;79.0
2018-12-01;105.4;66.3;107.9;109.5;87.4;343.82;0.56;0.63;74381;37061;111442;3.6;2.2;3.13;111.7;59.4;82.6;90.8;83.9;138.76;78.4
2019-01-01;78.6;61.1;75.5;92.9;85.6;353.43;0.37;0.23;74328;36578;110906;3.71;2.11;3.18;97.6;55.8;90.9;86.6;81.8;137.67;79.0
2019-02-01;74.8;57.8;73.6;86.1;81.2;362.93;0.18;0.22;74619;37264;111883;3.66;2.01;3.11;94.6;52.8;84.1;92.0;75.7;139.44;79.1
2019-03-01;76.3;59.5;78.3;87.0;79.3;382.35;0.76;0.75;75229;37364;112593;3.75;2.02;3.18;97.1;48.5;81.8;83.9;77.6;137.62;78.9
2019-04-01;76.0;63.3;74.0;84.5;83.8;396.75;0.83;1.08;75943;37515;113458;3.66;5.94;4.41;95.2;55.8;84.7;90.1;75.8;140.17;78.7
2019-05-01;80.5;66.4;75.8;100.1;85.8;392.97;0.11;0.11;76784;41064;117848;3.74;5.43;4.33;105.8;54.5;86.5;91.0;75.6;139.4;78.5
2019-06-01;77.1;64.6;72.7;79.9;80.3;384.76;0.01;-0.08;77429;42275;119704;3.73;5.2;4.25;90.8;52.7;73.4;87.2;73.0;139.75;75.3
2019-07-01;77.9;72.3;73.4;83.0;103.5;372.25;-0.14;0.06;78154;41671;119825;3.88;3.3;3.68;99.5;57.6;87.3;86.4;79.3;140.57;77.7
2019-08-01;79.6;70.9;76.4;84.9;94.9;350.75;0.04;-0.18;79270;42114;121383;3.88;3.26;3.67;101.7;60.4;91.9;87.1;79.5;139.12;78.3
2019-09-01;77.0;67.0;75.2;84.9;88.0;345.04;0.14;0.06;80113;42711;122824;3.95;3.47;3.78;98.1;67.3;90.4;91.1;76.4;139.7;76.8
2019-10-01;79.6;70.7;73.8;89.0;98.7;347.65;0.08;0.1;81065;41658;122723;3.92;3.5;3.78;101.6;53.7;99.0;92.0;79.0;140.41;77.8
2019-11-01;95.9;67.9;91.5;141.7;93.1;341.45;0.23;0.21;82081;42117;124198;3.95;3.8;3.9;103.3;71.3;100.7;89.2;78.0;139.73;76.6
2019-12-01;113.2;71.0;106.0;165.1;94.4;360.51;1.26;1.23;83270;41983;125253;3.91;3.71;3.85;107.9;69.3;93.8;86.8;80.1;139.37;75.1
2020-01-01;79.0;65.7;72.1;102.5;87.4;376.49;0.34;0.31;83854;41561;125416;4.16;3.98;4.1;95.3;49.3;91.0;94.3;78.5;139.57;75.6
2020-02-01;74.8;62.4;73.1;85.4;74.3;395.49;0.16;0.16;83966;41570;125536;4.19;3.87;4.09;91.1;50.8;85.1;93.9;72.4;140.52;75.6
2020-03-01;70.0;56.1;78.9;70.9;53.3;408.06;0.17;0.29;84407;43450;127857;4.58;4.35;4.5;104.2;39.9;78.4;88.9;68.6;136.21;70.0
2020-04-01;55.8;43.4;74.6;48.6;35.3;425.12;-0.16;-0.12;83425;43705;127130;4.76;2.55;4.0;84.8;17.2;64.4;67.4;52.9;133.31;54.9
2020-05-01;63.8;52.3;77.2;77.2;40.4;410.33;-0.47;-0.3;83051;43595;126646;4.73;2.34;3.91;91.6;30.3;82.1;72.5;55.0;128.56;57.5
