2017-01-01;72.59;3985.33;3161.67;7147.0;4.83;3.06;4.05;68.0
2017-02-01;72.94;3984.75;3158.83;7143.58;4.86;3.06;4.06;67.66
2017-03-01;73.23;3985.67;3155.67;7141.33;4.9;3.04;4.08;66.92
2017-04-01;73.41;3989.67;3158.67;7148.33;4.94;2.99;4.08;66.33
2017-05-01;73.46;3996.0;3158.0;7154.0;4.97;2.97;4.09;65.87
2017-06-01;73.65;4007.92;3159.17;7167.08;4.99;2.92;4.08;65.02
2017-07-01;72.93;4019.08;3156.92;7176.0;5.02;2.88;4.08;64.38
2017-08-01;72.61;4031.42;3148.25;7179.58;5.06;2.83;4.08;64.37
2017-09-01;72.62;4043.08;3140.33;7183.42;5.09;2.73;4.06;64.35
2017-10-01;72.63;4056.67;3134.42;7191.08;5.1;2.63;4.03;64.17
2017-11-01;72.75;4071.0;3130.08;7201.08;5.1;2.4;3.93;63.82
2017-12-01;72.73;4085.08;3128.67;7213.75;5.11;2.31;3.9;63.31
2018-01-01;72.51;4099.17;3125.5;7224.67;5.12;2.2;3.86;62.83
2018-02-01;71.96;4112.17;3126.67;7238.83;5.11;2.09;3.81;62.06
2018-03-01;71.73;4125.42;3129.5;7254.92;5.09;1.99;3.75;61.78
2018-04-01;71.58;4139.17;3127.08;7266.25;5.04;1.89;3.68;61.38
2018-05-01;71.61;4153.25;3122.5;7275.75;5.0;1.77;3.61;60.89
2018-06-01;71.81;4168.67;3119.25;7287.92;4.95;1.68;3.55;60.67
2018-07-01;71.74;4184.33;3113.83;7298.08;4.9;1.57;3.48;60.12
2018-08-01;71.93;4201.33;3109.25;7310.58;4.82;1.48;3.4;59.51
2018-09-01;72.02;4221.33;3108.0;7329.33;4.76;1.44;3.35;58.84
2018-10-01;72.1;4242.25;3092.5;7334.67;4.71;1.41;3.32;58.39
2018-11-01;72.6;4264.17;3076.92;7341.0;4.66;1.37;3.28;58.23
2018-12-01;73.77;4288.58;3062.5;7351.0;4.6;1.34;3.24;58.21
2019-01-01;74.77;4317.25;3051.5;7368.67;4.55;1.31;3.21;57.87
2019-02-01;76.02;4350.17;3039.17;7389.25;4.5;1.28;3.17;57.97
2019-03-01;77.48;4386.42;3027.5;7413.92;4.45;1.24;3.14;57.67
2019-04-01;78.62;4427.33;3015.75;7443.08;4.43;1.23;3.13;57.58
2019-05-01;79.96;4474.5;3006.17;7480.67;4.42;1.22;3.13;57.92
2019-06-01;81.03;4524.42;2997.67;7522.17;4.4;1.22;3.13;57.71
2019-07-01;83.63;4576.83;2992.67;7569.67;4.39;1.23;3.14;57.63
2019-08-01;84.13;4630.42;2985.92;7616.5;4.38;1.26;3.15;57.6
2019-09-01;84.18;4686.08;2975.75;7661.92;4.37;1.25;3.16;57.53
2019-10-01;83.48;4741.0;2979.58;7720.75;4.38;1.23;3.16;57.24
2019-11-01;80.67;4789.58;2983.33;7773.08;4.41;1.23;3.19;56.18
2019-12-01;78.03;4832.83;2987.83;7820.83;4.42;1.22;3.2;55.02
2020-01-01;77.76;4862.09;2989.0;7851.18;4.43;1.22;3.21;54.96
2020-02-01;77.28;4893.1;2992.3;7885.5;4.42;1.22;3.21;54.44
2020-03-01;76.24;4922.56;2995.22;7917.78;4.44;1.22;3.22;54.2
2020-04-01;75.61;4950.0;2999.62;7949.62;4.44;1.22;3.23;53.77
2020-05-01;74.07;4971.43;3003.86;7975.29;4.45;1.23;3.24;52.57
