2015-01-01;101.50 ;3640;3030;6671;4.33 ;2.11 ;3.32 ;96.50
2015-02-01;85.50 ;3660;3009;6668;5.42 ;2.28 ;4.01 ;93.10
2015-03-01;90.70 ;3694;3064;6758;5.06 ;2.32 ;3.82 ;96.20
2015-04-01;83.80 ;3723;3050;6773;5.13 ;2.49 ;3.94 ;87.10
2015-05-01;90.30 ;3775;3037;6812;5.26 ;2.61 ;4.08 ;95.80
2015-06-01;85.40 ;3795;3015;6810;5.12 ;2.52 ;3.97 ;89.00
2015-07-01;86.30 ;3815;3148;6962;5.19 ;2.56 ;4.01 ;82.50
2015-08-01;84.50 ;3852;3130;6982;5.31 ;3.21 ;4.37 ;82.70
2015-09-01;80.20 ;3916;3251;7167;5.24 ;3.24 ;4.33 ;83.10
2015-10-01;83.50 ;3945;3249;7195;5.25 ;3.31 ;4.37 ;83.00
2015-11-01;80.60 ;3957;3235;7192;4.86 ;3.30 ;4.16 ;83.50
2015-12-01;100.90 ;3968;3232;7200;5.20 ;3.19 ;4.30 ;86.10
2016-01-01;76.80 ;3973;3185;7158;5.30 ;3.14 ;4.34 ;78.00
2016-02-01;70.60 ;3963;3143;7105;5.64 ;3.27 ;4.59 ;76.10
2016-03-01;70.40 ;3981;3176;7156;5.22 ;3.07 ;4.27 ;81.60
2016-04-01;67.20 ;3995;3156;7151;5.31 ;3.30 ;4.42 ;76.40
2016-05-01;70.90 ;3992;3130;7122;5.60 ;3.23 ;4.56 ;79.50
2016-06-01;69.10 ;4013;3117;7130;5.01 ;2.91 ;4.10 ;75.80
2016-07-01;70.00 ;4008;3124;7132;4.88 ;2.99 ;4.05 ;72.50
2016-08-01;68.20 ;4023;3110;7133;4.66 ;3.18 ;4.01 ;72.30
2016-09-01;67.30 ;3999;3094;7093;4.64 ;3.20 ;4.01 ;70.50
2016-10-01;69.50 ;3989;3148;7137;4.83 ;2.88 ;3.97 ;69.70
2016-11-01;72.20 ;3960;3125;7085;4.78 ;2.95 ;3.97 ;73.10
2016-12-01;89.90 ;3969;3190;7159;4.74 ;2.86 ;3.90 ;74.80
2017-01-01;76.90 ;3970;3251;7221;4.79 ;2.57 ;3.79 ;62.80
2017-02-01;71.40 ;3964;3228;7191;4.80 ;3.07 ;4.02 ;61.20
2017-03-01;72.60 ;3968;3207;7175;4.89 ;2.89 ;3.99 ;65.60
2017-04-01;69.90 ;3975;3181;7156;5.04 ;4.52 ;4.81 ;63.50
2017-05-01;71.60 ;4001;3137;7138;5.06 ;2.81 ;4.07 ;64.70
2017-06-01;71.60 ;3998;3145;7144;4.86 ;2.82 ;3.96 ;65.30
2017-07-01;74.20 ;4001;3090;7091;5.21 ;3.02 ;4.26 ;68.40
2017-08-01;71.70 ;4034;3072;7106;5.16 ;2.90 ;4.19 ;63.50
2017-09-01;69.40 ;4047;3130;7177;5.13 ;2.54 ;4.00 ;63.40
2017-10-01;70.10 ;4065;3140;7205;5.15 ;2.74 ;4.10 ;64.10
2017-11-01;74.50 ;4103;3139;7242;5.07 ;2.25 ;3.85 ;62.90
2017-12-01;81.20 ;4103;3163;7266;5.03 ;2.38 ;3.87 ;67.20
2018-01-01;73.10 ;4118;3147;7264;5.36 ;1.99 ;3.90 ;62.70
2018-02-01;71.50 ;4104;3133;7237;5.08 ;1.84 ;3.68 ;60.90
2018-03-01;72.80 ;4131;3136;7267;5.08 ;1.80 ;3.66 ;63.40
2018-04-01;71.30 ;4147;3129;7276;5.05 ;1.73 ;3.62 ;59.30
2018-05-01;71.30 ;4170;3120;7290;5.17 ;1.68 ;3.68 ;58.60
2018-06-01;69.00 ;4167;3107;7275;4.99 ;1.56 ;3.52 ;59.60
2018-07-01;67.60 ;4157;3104;7261;5.05 ;1.66 ;3.60 ;59.10
2018-08-01;69.00 ;4193;3106;7299;4.88 ;1.66 ;3.51 ;60.20
2018-09-01;67.60 ;4212;3101;7313;4.63 ;1.35 ;3.23 ;58.60
2018-10-01;70.40 ;4234;3085;7319;4.56 ;1.30 ;3.19 ;58.20
2018-11-01;76.90 ;4288;3100;7388;4.48 ;1.19 ;3.09 ;60.30
2018-12-01;80.40 ;4291;3098;7388;4.46 ;1.06 ;3.03 ;60.50
2019-01-01;75.40 ;4322;3092;7414;4.45 ;0.96 ;3.00 ;55.40
2019-02-01;72.60 ;4344;3118;7462;4.38 ;1.29 ;3.09 ;52.90
2019-03-01;73.70 ;4382;2950;7331;4.46 ;1.50 ;3.27 ;58.00
2019-04-01;77.30 ;4410;2942;7352;4.37 ;1.21 ;3.11 ;57.40
2019-05-01;85.30 ;4463;2947;7410;4.48 ;1.33 ;3.23 ;58.30
2019-06-01;81.00 ;4511;2975;7487;4.38 ;1.23 ;3.13 ;55.60
2019-07-01;82.60 ;4552;2956;7508;4.46 ;1.23 ;3.19 ;60.20
2019-08-01;86.60 ;4628;2966;7595;4.33 ;1.23 ;3.12 ;56.60
2019-09-01;81.30 ;4703;2960;7663;4.37 ;1.27 ;3.17 ;57.60
2019-10-01;86.40 ;4800;2970;7770;4.37 ;1.10 ;3.12 ;62.20
2019-11-01;89.80 ;4887;2998;7886;4.29 ;1.28 ;3.15 ;57.80
2019-12-01;111.50 ;4920;3038;7958;4.29 ;1.16 ;3.10 ;59.60
2020-01-01;81.50 ;4965;3011;7976;4.33 ;1.23 ;3.16 ;55.00
2020-02-01;73.20 ;5012;2996;8007;4.33 ;1.20 ;3.16 ;52.10
2020-03-01;65.30 ;5041;2996;8037;4.56 ;1.23 ;3.32 ;54.50
2020-04-01;43.50 ;4993;2987;7980;4.68 ;1.30 ;3.41 ;44.70
2020-05-01;53.70 ;4982;3001;7983;4.70 ;1.23 ;3.39 ;44.30
