05/2007;4.998 ;8.301 ;13.299 ;4,12 ;1,41 ;2,29
06/2007;5.186 ;8.556 ;13.742 ;3,91 ;1,40 ;2,22
07/2007;5.349 ;8.606 ;13.955 ;3,89 ;1,42 ;2,24
08/2007;5.508 ;9.087 ;14.595 ;3,62 ;1,18 ;1,98
09/2007;5.695 ;9.330 ;15.024 ;3,63 ;1,10 ;1,93
10/2007;5.877 ;9.464 ;15.341 ;3,59 ;1,12 ;1,94
11/2007;6.084 ;9.834 ;15.919 ;3,70 ;1,22 ;2,04
12/2007;6.270 ;10.284 ;16.554 ;3,73 ;1,19 ;2,03
01/2008;6.451 ;10.288 ;16.738 ;3,77 ;1,20 ;2,06
02/2008;6.591 ;10.713 ;17.305 ;3,68 ;1,10 ;1,95
03/2008;6.729 ;11.267 ;17.996 ;3,83 ;1,09 ;1,98
04/2008;6.945 ;11.813 ;18.758 ;3,93 ;1,13 ;2,03
05/2008;7.175 ;12.134 ;19.308 ;4,15 ;1,19 ;2,14
06/2008;7.397 ;12.064 ;19.460 ;4,02 ;1,12 ;2,08
07/2008;7.607 ;11.795 ;19.402 ;4,08 ;1,12 ;2,13
08/2008;7.801 ;12.146 ;19.947 ;4,10 ;1,10 ;2,12
09/2008;7.971 ;12.224 ;20.195 ;4,09 ;1,08 ;2,12
10/2008;8.161 ;12.529 ;20.691 ;4,21 ;1,15 ;2,20
11/2008;8.277 ;12.549 ;20.826 ;4,30 ;1,25 ;2,29
12/2008;8.383 ;12.111 ;20.494 ;4,42 ;1,42 ;2,49
01/2009;8.511 ;12.081 ;20.593 ;4,81 ;1,73 ;2,83
02/2009;8.589 ;12.006 ;20.594 ;5,00 ;1,93 ;3,04
03/2009;8.669 ;11.916 ;20.585 ;5,20 ;2,21 ;3,31
04/2009;8.822 ;11.734 ;20.556 ;5,35 ;2,59 ;3,63
05/2009;8.978 ;11.677 ;20.655 ;5,58 ;2,98 ;3,98
06/2009;9.194 ;10.852 ;20.046 ;5,52 ;3,79 ;4,49
07/2009;9.380 ;10.809 ;20.189 ;5,49 ;4,03 ;4,63
08/2009;9.575 ;11.104 ;20.679 ;5,48 ;3,58 ;4,36
09/2009;9.792 ;11.037 ;20.830 ;5,40 ;3,51 ;4,30
10/2009;10.023 ;11.238 ;21.261 ;5,29 ;3,45 ;4,22
11/2009;10.279 ;11.329 ;21.608 ;5,09 ;3,39 ;4,11
12/2009;10.393 ;11.769 ;22.162 ;4,67 ;3,06 ;3,73
01/2010;10.665 ;11.863 ;22.528 ;4,70 ;2,86 ;3,63
02/2010;10.698 ;11.807 ;22.505 ;4,74 ;2,68 ;3,55
03/2010;10.841 ;11.892 ;22.733 ;4,53 ;2,43 ;3,32
04/2010;11.009 ;11.798 ;22.807 ;4,48 ;2,91 ;3,58
05/2010;11.331 ;12.245 ;23.576 ;4,40 ;2,73 ;3,45
06/2010;11.573 ;12.602 ;24.175 ;4,25 ;2,67 ;3,34
07/2010;11.758 ;12.981 ;24.740 ;4,21 ;2,61 ;3,29
08/2010;11.955 ;13.382 ;25.336 ;4,09 ;2,59 ;3,22
09/2010;12.230 ;13.575 ;25.805 ;3,97 ;2,66 ;3,21
10/2010;12.491 ;13.872 ;26.363 ;3,97 ;2,56 ;3,15
11/2010;12.753 ;14.831 ;27.585 ;3,86 ;2,42 ;3,01
12/2010;13.077 ;14.981 ;28.058 ;3,56 ;2,04 ;2,67
01/2011;13.329 ;14.847 ;28.176 ;3,64 ;2,05 ;2,72
02/2011;13.495 ;15.247 ;28.742 ;3,22 ;1,81 ;2,39
03/2011;13.658 ;15.891 ;29.548 ;3,31 ;1,77 ;2,40
04/2011;13.888 ;16.002 ;29.890 ;3,47 ;1,99 ;2,60
05/2011;14.135 ;16.026 ;30.161 ;3,56 ;2,12 ;2,72
06/2011;14.412 ;14.776 ;29.188 ;3,55 ;2,22 ;2,80
07/2011;14.654 ;14.968 ;29.622 ;3,56 ;2,31 ;2,87
08/2011;14.889 ;15.199 ;30.088 ;3,63 ;2,21 ;2,84
09/2011;15.109 ;15.863 ;30.973 ;3,67 ;2,36 ;2,93
10/2011;15.273 ;16.189 ;31.463 ;3,83 ;2,33 ;2,98
11/2011;15.490 ;16.732 ;32.223 ;4,31 ;2,46 ;3,25
12/2011;15.803 ;16.908 ;32.711 ;4,31 ;2,30 ;3,17
01/2012;16.008 ;18.845 ;34.853 ;4,22 ;2,20 ;3,08
02/2012;16.164 ;19.005 ;35.169 ;4,62 ;2,29 ;3,32
03/2012;16.366 ;19.190 ;35.556 ;4,55 ;2,26 ;3,28
04/2012;16.568 ;19.124 ;35.692 ;4,52 ;2,21 ;3,28
05/2012;16.889 ;18.968 ;35.857 ;4,60 ;2,22 ;3,34
06/2012;17.124 ;19.197 ;36.321 ;4,41 ;2,20 ;3,24
07/2012;17.335 ;19.121 ;36.456 ;4,31 ;2,13 ;3,17
08/2012;17.642 ;19.005 ;36.647 ;4,60 ;2,10 ;3,30
09/2012;17.679 ;19.409 ;37.087 ;4,14 ;2,02 ;3,03
10/2012;17.926 ;19.528 ;37.454 ;4,01 ;1,97 ;2,95
11/2012;18.609 ;19.701 ;38.310 ;4,25 ;1,79 ;2,98
12/2012;18.956 ;20.189 ;39.145 ;4,20 ;1,74 ;2,93
01/2013;19.179 ;19.475 ;38.653 ;4,09 ;1,97 ;3,02
02/2013;19.274 ;19.885 ;39.159 ;4,07 ;1,91 ;2,97
03/2013;19.541 ;20.344 ;39.885 ;4,10 ;1,94 ;2,99
04/2013;19.885 ;20.871 ;40.756 ;3,99 ;1,91 ;2,93
05/2013;20.259 ;21.222 ;41.480 ;3,87 ;2,07 ;2,95
06/2013;20.619 ;21.126 ;41.744 ;3,74 ;1,98 ;2,85
07/2013;20.902 ;20.802 ;41.703 ;3,64 ;1,97 ;2,81
08/2013;21.197 ;21.307 ;42.505 ;3,56 ;2,19 ;2,87
09/2013;21.492 ;21.559 ;43.051 ;3,58 ;2,04 ;2,81
10/2013;21.770 ;21.740 ;43.509 ;3,55 ;2,05 ;2,80
11/2013;22.052 ;22.049 ;44.101 ;3,46 ;2,05 ;2,76
12/2013;22.427 ;22.386 ;44.813 ;3,44 ;2,02 ;2,73
01/2014;22.640 ;22.381 ;45.021 ;3,44 ;2,05 ;2,75
02/2014;22.820 ;22.881 ;45.702 ;3,42 ;2,31 ;2,86
03/2014;22.960 ;23.015 ;45.975 ;3,49 ;2,36 ;2,92
04/2014;23.270 ;23.071 ;46.341 ;3,49 ;2,30 ;2,90
05/2014;23.611 ;23.061 ;46.672 ;3,52 ;2,45 ;2,99
06/2014;23.931 ;23.161 ;47.092 ;3,39 ;2,32 ;2,87
07/2014;24.108 ;23.072 ;47.180 ;3,50 ;2,53 ;3,02
08/2014;24.400 ;23.165 ;47.565 ;3,53 ;2,72 ;3,14
09/2014;24.604 ;23.371 ;47.975 ;3,28 ;2,59 ;2,94
10/2014;24.900 ;23.478 ;48.379 ;3,28 ;2,73 ;3,01
11/2014;25.191 ;23.757 ;48.948 ;3,21 ;2,68 ;2,95
12/2014;25.621 ;24.318 ;49.939 ;3,04 ;2,47 ;2,76
01/2015;25.851 ;23.929 ;49.780 ;3,11 ;2,71 ;2,92
02/2015;25.876 ;23.719 ;49.595 ;3,21 ;2,79 ;3,01
03/2015;26.022 ;23.721 ;49.743 ;3,21 ;2,50 ;2,87
04/2015;26.167 ;23.779 ;49.947 ;3,30 ;2,50 ;2,92
05/2015;26.286 ;23.537 ;49.823 ;3,47 ;2,55 ;3,04
06/2015;26.393 ;23.496 ;49.889 ;3,33 ;2,59 ;2,98
07/2015;26.399 ;23.346 ;49.745 ;3,50 ;2,89 ;3,21
08/2015;26.491 ;23.583 ;50.075 ;3,63 ;3,20 ;3,42
09/2015;26.534 ;23.504 ;50.038 ;3,73 ;3,17 ;3,46
10/2015;26.543 ;23.545 ;50.088 ;3,85 ;3,11 ;3,50
11/2015;26.667 ;23.634 ;50.301 ;3,96 ;3,32 ;3,66
12/2015;26.822 ;24.082 ;50.905 ;3,99 ;3,27 ;3,64
01/2016;26.786 ;23.678 ;50.464 ;4,03 ;3,55 ;3,81
02/2016;26.754 ;23.202 ;49.957 ;4,20 ;4,00 ;4,11
03/2016;26.827 ;22.769 ;49.596 ;4,17 ;4,15 ;4,16
04/2016;26.789 ;22.471 ;49.260 ;4,36 ;4,78 ;4,55
05/2016;26.859 ;22.324 ;49.183 ;4,39 ;5,53 ;4,90
06/2016;26.946 ;21.845 ;48.791 ;4,15 ;5,11 ;4,58
07/2016;26.953 ;21.805 ;48.758 ;3,93 ;4,82 ;4,33
08/2016;27.006 ;21.718 ;48.724 ;3,90 ;4,52 ;4,18
09/2016;26.957 ;21.555 ;48.512 ;3,93 ;4,43 ;4,15
10/2016;26.765 ;21.351 ;48.116 ;4,01 ;4,40 ;4,18
11/2016;26.895 ;21.322 ;48.217 ;3,89 ;4,38 ;4,11
12/2016;27.003 ;21.106 ;48.109 ;3,63 ;4,95 ;4,21
01/2017;27.094 ;20.863 ;47.957 ;3,71 ;4,52 ;4,06
02/2017;26.935 ;20.905 ;47.840 ;3,93 ;4,86 ;4,34
03/2017;26.988 ;20.428 ;47.417 ;3,74 ;4,84 ;4,21
04/2017;26.967 ;20.085 ;47.053 ;4,28 ;5,25 ;4,69
05/2017;27.077 ;19.711 ;46.788 ;4,31 ;6,04 ;5,04
06/2017;27.144 ;19.830 ;46.974 ;3,98 ;4,26 ;4,10
07/2017;27.217 ;18.869 ;46.086 ;4,06 ;4,40 ;4,20
08/2017;27.336 ;18.850 ;46.187 ;3,90 ;4,33 ;4,07
09/2017;27.303 ;19.103 ;46.407 ;3,74 ;4,29 ;3,96
10/2017;27.409 ;18.471 ;45.880 ;3,66 ;4,78 ;4,12
11/2017;27.556 ;18.898 ;46.454 ;3,59 ;4,45 ;3,94
12/2017;27.629 ;19.273 ;46.902 ;3,41 ;3,97 ;3,64
01/2018;27.837 ;18.898 ;46.735 ;3,57 ;3,94 ;3,72
02/2018;27.724 ;19.846 ;47.570 ;3,65 ;3,76 ;3,69
03/2018;27.852 ;21.124 ;48.976 ;3,56 ;3,61 ;3,58
04/2018;27.991 ;20.383 ;48.374 ;3,69 ;3,93 ;3,79
05/2018;28.139 ;19.495 ;47.635 ;3,63 ;4,92 ;4,16
06/2018;28.228 ;18.981 ;47.209 ;3,40 ;4,11 ;3,69
07/2018;28.312 ;19.052 ;47.365 ;3,34 ;4,58 ;3,84
08/2018;28.476 ;19.222 ;47.698 ;3,24 ;4,38 ;3,70
09/2018;28.455 ;19.258 ;47.714 ;3,28 ;4,23 ;3,66
10/2018;28.610 ;19.295 ;47.905 ;3,23 ;4,31 ;3,66
11/2018;29.023 ;19.989 ;49.012 ;3,18 ;4,08 ;3,55
12/2018;29.264 ;20.068 ;49.332 ;3,23 ;2,93 ;3,11
01/2019;29.421 ;19.773 ;49.194 ;3,36 ;3,20 ;3,29
02/2019;29.509 ;20.172 ;49.681 ;3,42 ;3,09 ;3,29
03/2019;29.638 ;20.813 ;50.450 ;3,69 ;3,29 ;3,53
04/2019;29.836 ;20.035 ;49.871 ;3,65 ;3,15 ;3,45
05/2019;30.100 ;20.154 ;50.254 ;3,71 ;3,80 ;3,75
06/2019;30.238 ;20.217 ;50.455 ;3,64 ;4,65 ;4,05
07/2019;30.450 ;20.272 ;50.722 ;3,66 ;5,96 ;4,58
08/2019;30.664 ;20.568 ;51.232 ;3,66 ;5,76 ;4,50
09/2019;30.823 ;20.622 ;51.445 ;3,76 ;4,93 ;4,23
10/2019;31.031 ;20.692 ;51.723 ;3,78 ;5,49 ;4,46
11/2019;31.316 ;20.926 ;52.242 ;3,81 ;4,40 ;4,05
12/2019;31.663 ;21.255 ;52.918 ;3,82 ;4,03 ;3,91
01/2020;31.850 ;21.036 ;52.886 ;3,98 ;3,86 ;3,93
02/2020;31.536 ;21.038 ;52.575 ;3,96 ;2,78 ;3,48
03/2020;31.599 ;23.318 ;54.917 ;4,37 ;3,43 ;3,97
04/2020;31.259 ;23.964 ;55.222 ;4,46 ;1,97 ;3,38
05/2020;31.179 ;23.053 ;54.233 ;4,21 ;2,93 ;3,67
Fonte;BCB;BCB;BCB;BCB;BCB;BCB
