02/1992;-;-;-;-;-;-;26,77 ;25,77 ;-;- 
03/1992;-;-;-;-;-;-;19,79 ;20,21 ;-;- 
04/1992;-;-;-;-;-;-;20,53 ;21,79 ;-;- 
05/1992;-;-;-;-;-;-;23,55 ;22,08 ;-;- 
06/1992;-;-;-;-;-;-;20,21 ;20,85 ;-;- 
07/1992;-;-;-;-;-;-;21,83 ;22,08 ;-;- 
08/1992;-;-;-;-;-;-;22,04 ;22,22 ;-;- 
09/1992;-;-;-;-;-;-;21,11 ;21,83 ;-;- 
10/1992;-;-;-;-;-;-;25,87 ;27,14 ;-;- 
11/1992;-;-;-;-;-;-;23,32 ;23,91 ;-;- 
12/1992;-;-;-;-;-;-;25,83 ;26,03 ;-;- 
01/1993;-;-;-;-;-;-;29,71 ;28,92 ;-;- 
02/1993;-;-;-;-;-;-;25,44 ;26,15 ;-;- 
03/1993;-;-;-;-;-;-;27,77 ;27,81 ;-;- 
04/1993;-;-;-;-;-;-;26,94 ;26,76 ;-;- 
05/1993;-;-;-;-;-;-;27,69 ;26,78 ;-;- 
06/1993;-;-;-;-;-;-;30,07 ;30,37 ;-;- 
07/1993;-;-;-;-;-;-;29,92 ;31,39 ;-;- 
08/1993;-;-;-;-;-;-;33,25 ;33,16 ;-;- 
09/1993;-;-;-;-;-;-;34,20 ;35,36 ;-;- 
10/1993;-;-;-;-;-;-;33,09 ;33,49 ;-;- 
11/1993;-;-;-;-;-;-;36,61 ;37,45 ;-;- 
12/1993;-;-;-;-;-;-;34,62 ;35,44 ;-;- 
01/1994;-;-;-;-;-;-;42,17 ;42,33 ;-;- 
02/1994;-;-;-;-;-;-;42,90 ;44,08 ;-;- 
03/1994;-;-;-;-;-;-;42,83 ;43,94 ;-;- 
04/1994;-;-;-;-;-;-;40,18 ;40,16 ;-;- 
05/1994;-;-;-;-;-;-;40,90 ;39,84 ;-;- 
06/1994;-;-;-;-;-;-;49,01 ;49,31 ;-;- 
07/1994;-;-;-;-;-;-;8,24 ;9,19 ;-;- 
08/1994;-;-;-;-;-;-;1,64 ;1,36 ;-;- 
09/1994;-;-;-;-;-;-;1,07 ;0,68 ;-;- 
10/1994;-;-;-;-;-;-;3,29 ;3,30 ;-;- 
11/1994;-;-;-;-;-;-;1,74 ;1,81 ;-;- 
12/1994;-;-;-;-;-;-;2,38 ;2,11 ;-;- 
01/1995;-;-;-;-;-;-;1,59 ;1,22 ;-;- 
02/1995;-;-;-;-;-;-;0,71 ;0,86 ;-;- 
03/1995;-;-;-;-;-;-;1,07 ;1,21 ;-;- 
04/1995;-;-;-;-;-;-;1,84 ;2,08 ;-;- 
05/1995;-;-;-;-;-;-;2,63 ;2,21 ;-;- 
06/1995;-;-;-;-;-;-;3,04 ;3,63 ;-;- 
07/1995;-;-;-;-;-;-;2,69 ;2,64 ;-;- 
08/1995;-;-;-;-;-;-;1,14 ;0,75 ;-;- 
09/1995;-;-;-;-;-;-;0,71 ;0,56 ;-;- 
10/1995;-;-;-;-;-;-;1,02 ;0,93 ;-;- 
11/1995;-;-;-;-;-;-;1,56 ;1,29 ;-;- 
12/1995;-;-;-;-;-;-;1,13 ;1,18 ;-;- 
01/1996;-;-;-;-;-;-;1,18 ;1,24 ;-;- 
02/1996;-;-;-;-;-;-;1,58 ;1,12 ;-;- 
03/1996;-;-;-;-;-;-;-0,05 ;0,03 ;-;- 
04/1996;-;-;-;-;-;-;0,67 ;0,36 ;-;- 
05/1996;-;-;-;-;-;-;1,09 ;1,02 ;-;- 
06/1996;-;-;-;-;-;-;0,74 ;1,21 ;-;- 
07/1996;-;-;-;-;-;-;1,34 ;1,58 ;-;- 
08/1996;-;-;-;-;-;-;0,27 ;0,18 ;-;- 
09/1996;-;-;-;-;-;-;-0,24 ;-0,49 ;-;- 
10/1996;-;-;-;-;-;-;0,12 ;0,17 ;-;- 
11/1996;-;-;-;-;-;-;0,36 ;0,31 ;-;- 
12/1996;-;-;-;-;-;-;0,24 ;0,03 ;-;- 
01/1997;-;-;-;-;-;-;1,10 ;0,89 ;-;- 
02/1997;-;-;-;-;-;-;0,44 ;0,21 ;-;- 
03/1997;-;-;-;-;-;-;0,33 ;0,42 ;-;- 
04/1997;-;-;-;-;-;-;0,48 ;0,24 ;-;- 
05/1997;-;-;-;-;-;-;0,37 ;0,07 ;-;- 
06/1997;-;-;-;-;-;-;-0,19 ;-0,28 ;-;- 
07/1997;-;-;-;-;-;-;0,34 ;0,39 ;-;- 
08/1997;-;-;-;-;-;-;0,17 ;0,29 ;-;- 
09/1997;-;-;-;-;-;-;-0,11 ;-0,21 ;-;- 
10/1997;-;-;-;-;-;-;-0,01 ;-0,04 ;-;- 
11/1997;-;-;-;-;-;-;0,30 ;0,18 ;-;- 
12/1997;-;-;-;-;-;-;0,31 ;0,25 ;-;- 
01/1998;-;-;-;-;-;73,01 ;0,43 ;0,66 ;-;- 
02/1998;-;-;-;-;-;76,38 ;0,62 ;0,65 ;-;- 
03/1998;-;-;-;-;-;78,01 ;0,21 ;0,35 ;-;- 
04/1998;-;-;-;-;-;82,44 ;0,34 ;0,54 ;-;- 
05/1998;-;-;-;-;-;91,47 ;1,24 ;1,74 ;-;- 
06/1998;-;-;-;-;-;89,65 ;0,55 ;0,75 ;-;- 
07/1998;-;-;-;-;-;86,86 ;-0,05 ;-0,38 ;-;- 
08/1998;-;-;-;-;-;79,51 ;-0,67 ;-0,96 ;-;- 
09/1998;-;-;-;-;-;77,81 ;-0,75 ;-0,75 ;-;- 
10/1998;-;-;-;-;-;76,70 ;0,34 ;0,47 ;-;- 
11/1998;-;-;-;-;-;76,75 ;-0,19 ;-0,25 ;-;- 
12/1998;-;-;-;-;-;77,84 ;-0,18 ;-0,22 ;-;- 
01/1999;-;-;-;-;-;81,94 ;0,69 ;0,72 ;-;- 
02/1999;-;-;-;-;-;82,92 ;0,86 ;0,78 ;-;- 
03/1999;-;-;-;-;-;83,04 ;1,16 ;1,54 ;-;- 
04/1999;-;-;-;-;-;79,63 ;0,65 ;0,39 ;-;- 
05/1999;-;-;-;-;-;82,15 ;0,19 ;0,04 ;-;- 
06/1999;-;-;-;-;-;83,01 ;0,05 ;-0,10 ;-;- 
07/1999;-;-;-;-;-;81,75 ;1,03 ;0,53 ;-;- 
08/1999;-;-;-;-;-;84,81 ;0,44 ;0,35 ;-;- 
09/1999;-;-;-;-;-;82,06 ;0,12 ;0,30 ;-;- 
10/1999;-;-;-;-;-;81,06 ;1,13 ;1,02 ;-;- 
11/1999;-;-;-;-;-;81,54 ;0,72 ;0,65 ;-;- 
12/1999;-;-;-;-;-;81,89 ;0,95 ;0,89 ;-;- 
01/2000;44,80 ;82,10 ;61,80 ;16,50 ;28,60 ;84,95 ;0,46 ;0,62 ;-;- 
02/2000;44,70 ;78,60 ;60,40 ;16,30 ;35,90 ;89,29 ;0,26 ;0,05 ;-;- 
03/2000;45,40 ;77,70 ;63,60 ;16,30 ;32,50 ;88,96 ;-0,11 ;-0,44 ;-;- 
04/2000;45,40 ;77,70 ;63,20 ;15,00 ;32,70 ;87,23 ;0,29 ;0,03 ;-;- 
05/2000;46,60 ;77,30 ;61,80 ;19,10 ;36,80 ;81,70 ;0,07 ;-0,07 ;-;- 
06/2000;48,20 ;78,30 ;62,80 ;17,90 ;33,70 ;80,36 ;0,43 ;0,45 ;-;- 
07/2000;46,90 ;85,00 ;62,30 ;18,30 ;36,80 ;80,31 ;1,01 ;0,89 ;-;- 
08/2000;47,70 ;82,00 ;62,20 ;18,90 ;36,20 ;83,07 ;1,47 ;1,39 ;-;- 
09/2000;46,30 ;80,40 ;62,20 ;17,40 ;33,60 ;85,48 ;0,19 ;0,38 ;-;- 
10/2000;47,90 ;84,80 ;63,60 ;17,80 ;37,40 ;87,59 ;0,07 ;0,02 ;-;- 
11/2000;47,10 ;73,30 ;63,50 ;19,70 ;35,90 ;88,74 ;0,24 ;0,33 ;-;- 
12/2000;65,20 ;80,00 ;86,00 ;30,80 ;39,20 ;86,71 ;0,45 ;0,38 ;-;- 
01/2001;46,70 ;82,00 ;63,60 ;17,30 ;36,80 ;90,72 ;1,07 ;1,58 ;-;- 
02/2001;43,40 ;74,80 ;60,40 ;14,80 ;34,90 ;89,08 ;0,58 ;0,54 ;-;- 
03/2001;49,20 ;80,80 ;67,10 ;17,90 ;46,90 ;89,11 ;0,30 ;0,35 ;-;- 
04/2001;46,40 ;81,20 ;63,10 ;16,30 ;36,30 ;89,92 ;0,75 ;0,81 ;-;- 
05/2001;48,10 ;85,00 ;61,60 ;17,90 ;39,70 ;93,72 ;0,96 ;1,07 ;-;- 
06/2001;47,90 ;80,00 ;60,90 ;15,40 ;34,40 ;94,58 ;0,36 ;0,28 ;-;- 
07/2001;44,20 ;81,70 ;59,10 ;13,90 ;31,50 ;93,73 ;1,13 ;0,90 ;-;- 
08/2001;46,80 ;85,70 ;58,70 ;15,60 ;34,40 ;93,08 ;1,14 ;1,14 ;-;- 
09/2001;44,10 ;84,00 ;56,40 ;14,10 ;28,10 ;90,89 ;0,93 ;1,30 ;-;- 
10/2001;46,70 ;88,20 ;59,10 ;15,50 ;30,70 ;89,62 ;0,94 ;0,92 ;-;- 
11/2001;46,90 ;90,00 ;58,30 ;16,10 ;32,00 ;92,13 ;0,90 ;1,18 ;-;- 
12/2001;63,00 ;92,10 ;78,10 ;26,60 ;32,40 ;96,57 ;0,87 ;0,94 ;-;- 
01/2002;46,90 ;93,70 ;59,10 ;16,00 ;28,80 ;100,46 ;0,88 ;1,23 ;-;- 
02/2002;44,80 ;91,90 ;56,00 ;12,90 ;25,10 ;100,22 ;0,14 ;0,07 ;-;- 
03/2002;48,10 ;89,00 ;62,10 ;16,00 ;32,20 ;103,25 ;0,58 ;0,43 ;-;- 
04/2002;45,40 ;94,00 ;55,00 ;14,80 ;35,80 ;103,09 ;0,87 ;0,73 ;-;- 
05/2002;47,50 ;84,60 ;58,60 ;17,80 ;30,20 ;99,33 ;0,14 ;0,20 ;-;- 
06/2002;45,80 ;81,80 ;55,90 ;15,90 ;25,40 ;102,27 ;0,87 ;1,10 ;-;- 
07/2002;45,60 ;86,30 ;57,30 ;17,00 ;32,80 ;103,92 ;1,52 ;1,09 ;-;- 
08/2002;48,40 ;95,30 ;58,80 ;17,20 ;30,50 ;108,69 ;0,62 ;0,97 ;-;- 
09/2002;43,80 ;87,40 ;53,90 ;14,80 ;32,00 ;109,98 ;0,94 ;1,15 ;-;- 
10/2002;47,20 ;87,40 ;59,60 ;16,30 ;31,40 ;111,95 ;1,19 ;1,12 ;-;- 
11/2002;45,10 ;77,60 ;57,10 ;16,40 ;27,90 ;117,25 ;3,21 ;3,24 ;-;- 
12/2002;58,20 ;84,70 ;70,30 ;25,20 ;34,00 ;126,99 ;2,37 ;2,84 ;-;- 
01/2003;43,00 ;81,70 ;54,40 ;14,70 ;30,60 ;132,43 ;2,74 ;3,07 ;-;- 
02/2003;40,70 ;74,30 ;51,70 ;12,80 ;28,70 ;134,40 ;1,61 ;1,88 ;-;- 
03/2003;41,10 ;80,70 ;51,40 ;13,80 ;28,70 ;140,27 ;1,19 ;1,19 ;-;- 
04/2003;43,00 ;83,90 ;54,60 ;14,70 ;32,10 ;147,14 ;0,75 ;0,99 ;-;- 
05/2003;44,50 ;89,10 ;53,60 ;16,10 ;33,00 ;142,66 ;0,93 ;1,13 ;-;- 
06/2003;42,30 ;80,80 ;49,30 ;13,80 ;29,60 ;140,17 ;0,36 ;0,35 ;-;- 
07/2003;43,40 ;89,00 ;50,50 ;15,40 ;38,50 ;137,28 ;0,34 ;0,19 ;-;- 
08/2003;43,80 ;84,10 ;51,90 ;15,50 ;36,00 ;132,30 ;0,07 ;-0,13 ;-;- 
09/2003;42,30 ;83,60 ;50,40 ;15,90 ;36,80 ;133,70 ;1,37 ;1,82 ;-;- 
10/2003;45,40 ;89,20 ;54,00 ;16,60 ;37,90 ;129,26 ;0,19 ;0,29 ;-;- 
11/2003;44,10 ;81,30 ;52,80 ;17,90 ;36,90 ;134,43 ;0,44 ;0,39 ;-;- 
12/2003;61,40 ;87,70 ;73,20 ;30,80 ;41,20 ;130,48 ;0,14 ;0,19 ;-;- 
01/2004;43,10 ;77,20 ;52,40 ;19,30 ;35,60 ;143,58 ;0,82 ;1,06 ;4.599 ;8.687 
02/2004;41,20 ;74,30 ;50,90 ;16,40 ;33,70 ;143,32 ;0,36 ;0,22 ;4.691 ;8.793 
03/2004;46,50 ;84,00 ;55,90 ;21,00 ;42,10 ;138,06 ;0,67 ;0,56 ;4.797 ;9.031 
04/2004;45,70 ;82,40 ;55,90 ;19,30 ;37,50 ;137,25 ;0,11 ;0,04 ;4.885 ;9.351 
05/2004;48,10 ;88,10 ;57,00 ;22,30 ;43,00 ;138,59 ;0,18 ;0,08 ;4.997 ;9.748 
06/2004;47,70 ;86,50 ;55,00 ;21,00 ;40,60 ;136,09 ;0,38 ;0,13 ;5.113 ;10.101 
07/2004;47,30 ;83,50 ;58,30 ;21,90 ;45,10 ;135,99 ;1,11 ;0,79 ;5.240 ;10.004 
08/2004;46,70 ;81,80 ;56,80 ;22,00 ;44,40 ;140,48 ;0,26 ;0,04 ;5.247 ;10.069 
09/2004;45,20 ;79,40 ;56,90 ;19,30 ;45,10 ;132,58 ;0,25 ;0,03 ;5.368 ;10.312 
10/2004;49,70 ;88,30 ;60,20 ;24,00 ;42,10 ;125,49 ;0,19 ;-0,15 ;5.577 ;9.899 
11/2004;49,20 ;85,80 ;56,70 ;28,00 ;45,10 ;123,65 ;0,62 ;0,46 ;5.670 ;9.985 
12/2004;68,70 ;91,00 ;77,50 ;47,90 ;53,10 ;125,84 ;0,59 ;0,56 ;5.963 ;10.143 
01/2005;48,60 ;83,00 ;57,40 ;28,00 ;46,30 ;127,85 ;0,37 ;0,39 ;6.205 ;10.128 
02/2005;43,70 ;60,50 ;56,10 ;24,30 ;35,30 ;133,74 ;0,79 ;0,70 ;6.346 ;10.157 
03/2005;49,70 ;67,00 ;64,60 ;28,50 ;44,20 ;132,60 ;-0,15 ;-0,03 ;6.468 ;9.976 
04/2005;48,80 ;71,80 ;60,90 ;27,90 ;44,70 ;131,57 ;0,22 ;0,31 ;6.704 ;10.016 
05/2005;50,40 ;70,80 ;61,10 ;31,20 ;44,80 ;140,40 ;1,11 ;1,15 ;6.828 ;10.114 
06/2005;50,90 ;69,00 ;60,50 ;29,70 ;42,70 ;136,95 ;0,32 ;0,16 ;6.945 ;10.026 
07/2005;51,00 ;73,00 ;63,30 ;31,70 ;45,50 ;134,23 ;0,20 ;0,15 ;7.136 ;10.321 
08/2005;52,50 ;77,30 ;60,50 ;35,20 ;52,40 ;133,57 ;0,19 ;0,04 ;7.238 ;10.757 
09/2005;49,70 ;74,50 ;59,00 ;31,10 ;45,40 ;128,20 ;0,30 ;-0,01 ;7.295 ;10.935 
10/2005;51,30 ;73,80 ;60,60 ;33,50 ;45,80 ;124,39 ;1,26 ;1,49 ;7.476 ;10.849 
11/2005;50,90 ;72,20 ;58,90 ;34,30 ;50,00 ;134,59 ;0,67 ;0,85 ;7.677 ;10.929 
12/2005;72,40 ;76,20 ;79,40 ;59,00 ;58,90 ;136,20 ;0,36 ;0,30 ;7.912 ;11.167 
01/2006;51,00 ;71,10 ;59,70 ;37,60 ;48,90 ;128,51 ;0,57 ;0,28 ;8.155 ;10.974 
02/2006;49,20 ;67,30 ;65,30 ;26,90 ;44,10 ;128,12 ;0,44 ;0,22 ;8.368 ;11.066 
03/2006;55,40 ;69,70 ;71,10 ;38,10 ;61,60 ;134,03 ;0,55 ;0,55 ;8.490 ;11.699 
04/2006;53,80 ;66,30 ;73,00 ;32,50 ;45,50 ;139,82 ;0,19 ;0,15 ;8.685 ;11.995 
05/2006;55,40 ;69,40 ;68,20 ;41,00 ;58,10 ;147,07 ;0,50 ;0,48 ;8.874 ;12.125 
06/2006;54,00 ;66,50 ;67,10 ;33,80 ;50,10 ;140,87 ;-0,03 ;-0,02 ;9.194 ;12.272 
07/2006;55,00 ;71,20 ;71,30 ;35,70 ;60,20 ;135,07 ;-0,21 ;-0,25 ;9.392 ;12.482 
08/2006;56,60 ;74,30 ;70,00 ;38,60 ;62,20 ;133,75 ;-0,02 ;-0,08 ;9.582 ;12.872 
09/2006;55,20 ;70,30 ;69,90 ;38,60 ;54,20 ;135,16 ;0,20 ;0,05 ;9.797 ;12.858 
10/2006;56,00 ;74,20 ;69,60 ;38,70 ;56,10 ;134,52 ;0,50 ;0,66 ;9.946 ;12.742 
11/2006;57,80 ;75,10 ;69,20 ;42,90 ;61,40 ;140,48 ;0,30 ;0,39 ;10.256 ;13.021 
12/2006;80,20 ;79,40 ;93,00 ;63,80 ;62,20 ;134,81 ;0,15 ;0,10 ;10.484 ;13.495 
01/2007;58,50 ;73,70 ;71,50 ;44,30 ;55,60 ;137,24 ;0,71 ;0,84 ;10.776 ;13.255 
02/2007;53,90 ;64,70 ;71,80 ;35,10 ;48,30 ;143,23 ;1,18 ;1,53 ;11.035 ;13.306 
03/2007;60,70 ;72,30 ;75,90 ;43,70 ;70,50 ;149,58 ;0,35 ;0,48 ;11.331 ;13.689 
04/2007;56,40 ;69,60 ;74,00 ;34,80 ;63,50 ;150,36 ;0,26 ;0,27 ;11.303 ;13.592 
05/2007;61,60 ;74,30 ;72,10 ;48,40 ;69,60 ;135,71 ;0,36 ;0,28 ;11.705 ;13.635 
06/2007;62,30 ;77,50 ;72,60 ;42,10 ;65,10 ;137,05 ;0,08 ;0,12 ;12.057 ;13.615 
07/2007;58,40 ;75,20 ;71,20 ;42,30 ;68,30 ;137,88 ;0,58 ;0,52 ;12.317 ;13.715 
08/2007;62,90 ;82,20 ;72,40 ;48,40 ;76,10 ;146,93 ;0,60 ;0,71 ;12.641 ;14.098 
09/2007;60,30 ;78,10 ;72,40 ;44,20 ;68,70 ;148,06 ;0,03 ;0,11 ;12.998 ;14.474 
10/2007;62,60 ;80,00 ;73,00 ;46,10 ;76,50 ;151,66 ;0,46 ;0,37 ;13.249 ;14.858 
11/2007;62,90 ;77,00 ;72,30 ;48,40 ;71,80 ;158,20 ;0,28 ;0,33 ;13.650 ;15.143 
12/2007;87,30 ;82,00 ;95,00 ;76,00 ;69,80 ;158,71 ;1,04 ;1,35 ;14.113 ;15.894 
01/2008;64,40 ;81,10 ;73,60 ;52,10 ;71,60 ;173,01 ;0,66 ;0,77 ;14.501 ;16.133 
02/2008;58,20 ;75,90 ;67,70 ;45,50 ;65,10 ;167,77 ;0,47 ;0,45 ;14.864 ;16.229 
03/2008;65,90 ;84,90 ;77,30 ;52,00 ;74,50 ;171,37 ;0,58 ;0,79 ;15.040 ;16.651 
04/2008;61,10 ;76,70 ;71,20 ;47,90 ;78,60 ;176,66 ;0,75 ;0,49 ;15.406 ;17.029 
05/2008;67,20 ;82,50 ;76,00 ;55,60 ;79,00 ;176,05 ;0,37 ;0,55 ;15.931 ;17.401 
06/2008;64,00 ;82,00 ;68,90 ;48,40 ;74,20 ;185,53 ;0,86 ;1,10 ;16.345 ;17.927 
07/2008;64,30 ;83,70 ;71,70 ;52,50 ;85,90 ;195,65 ;0,40 ;0,57 ;16.749 ;18.215 
08/2008;67,60 ;84,90 ;76,10 ;55,70 ;79,60 ;187,28 ;0,01 ;-0,14 ;17.188 ;18.284 
09/2008;65,80 ;86,90 ;73,00 ;54,80 ;81,50 ;174,25 ;-0,03 ;-0,18 ;17.458 ;19.453 
10/2008;69,40 ;91,40 ;79,10 ;53,10 ;70,30 ;182,61 ;0,35 ;0,62 ;18.011 ;20.054 
11/2008;67,70 ;89,70 ;76,90 ;51,90 ;62,20 ;186,36 ;0,22 ;0,42 ;18.304 ;21.107 
12/2008;90,70 ;89,60 ;101,00 ;74,70 ;73,90 ;193,06 ;0,40 ;0,28 ;18.414 ;22.159 
01/2009;66,10 ;81,60 ;77,30 ;50,20 ;69,60 ;201,71 ;0,91 ;1,28 ;18.635 ;21.566 
02/2009;60,40 ;74,20 ;73,40 ;41,70 ;68,10 ;197,08 ;0,47 ;0,19 ;18.838 ;21.762 
03/2009;66,60 ;81,20 ;76,90 ;51,70 ;89,60 ;193,41 ;0,02 ;0,06 ;18.777 ;22.637 
04/2009;65,50 ;78,70 ;81,40 ;44,30 ;71,90 ;191,17 ;0,04 ;-0,08 ;19.077 ;22.524 
05/2009;71,20 ;90,30 ;79,90 ;56,20 ;83,70 ;198,63 ;0,71 ;1,00 ;19.405 ;22.210 
06/2009;68,70 ;82,20 ;76,60 ;53,30 ;92,70 ;199,01 ;0,55 ;0,38 ;19.791 ;22.877 
07/2009;69,80 ;85,20 ;81,30 ;55,00 ;82,20 ;195,70 ;-0,02 ;-0,12 ;20.172 ;22.780 
08/2009;71,70 ;87,80 ;82,20 ;56,10 ;82,30 ;191,12 ;0,14 ;0,24 ;20.474 ;23.214 
09/2009;70,50 ;85,80 ;80,50 ;57,90 ;102,40 ;195,68 ;0,46 ;0,21 ;20.822 ;23.637 
10/2009;76,50 ;90,20 ;87,60 ;61,30 ;79,10 ;197,63 ;0,10 ;0,18 ;21.255 ;23.200 
11/2009;73,30 ;90,90 ;80,40 ;62,00 ;77,90 ;200,45 ;0,19 ;0,38 ;21.939 ;23.461 
12/2009;102,10 ;93,40 ;111,90 ;90,40 ;86,20 ;183,15 ;0,34 ;0,28 ;22.221 ;23.906 
01/2010;74,70 ;86,40 ;85,10 ;64,90 ;80,10 ;185,77 ;0,77 ;0,59 ;23.162 ;23.995 
02/2010;68,30 ;76,30 ;82,30 ;53,80 ;77,30 ;198,24 ;1,08 ;0,93 ;23.060 ;23.478 
03/2010;78,80 ;90,20 ;91,10 ;67,50 ;122,50 ;208,71 ;0,62 ;0,65 ;23.163 ;24.273 
04/2010;71,50 ;85,90 ;82,90 ;56,70 ;78,80 ;220,00 ;0,63 ;0,89 ;23.659 ;24.736 
05/2010;77,10 ;89,40 ;85,40 ;69,90 ;88,50 ;216,18 ;0,80 ;0,98 ;24.135 ;25.625 
06/2010;74,50 ;86,40 ;83,10 ;58,80 ;84,90 ;207,85 ;-0,04 ;-0,16 ;24.686 ;26.232 
07/2010;75,60 ;90,20 ;86,80 ;60,80 ;96,70 ;202,82 ;-0,15 ;-0,39 ;24.993 ;25.963 
08/2010;76,70 ;90,80 ;85,50 ;63,70 ;97,10 ;192,69 ;-0,20 ;-0,28 ;25.201 ;26.607 
09/2010;76,80 ;97,70 ;85,40 ;63,00 ;95,30 ;199,77 ;0,19 ;0,45 ;25.925 ;27.056 
10/2010;82,30 ;96,90 ;90,20 ;73,00 ;95,50 ;205,18 ;0,87 ;1,01 ;26.485 ;27.540 
11/2010;82,50 ;90,90 ;85,70 ;85,20 ;105,00 ;210,64 ;1,05 ;1,06 ;27.038 ;28.377 
12/2010;112,30 ;95,50 ;113,60 ;119,20 ;111,70 ;201,70 ;0,40 ;0,39 ;27.726 ;28.926 
01/2011;80,50 ;91,40 ;83,40 ;82,10 ;91,10 ;209,49 ;0,95 ;1,14 ;28.431 ;29.406 
02/2011;76,10 ;87,60 ;80,20 ;73,50 ;95,90 ;210,44 ;0,69 ;0,50 ;28.802 ;30.188 
03/2011;80,90 ;91,10 ;89,00 ;78,40 ;94,40 ;220,75 ;0,33 ;0,27 ;29.060 ;30.568 
04/2011;80,10 ;90,50 ;91,30 ;69,60 ;88,70 ;203,38 ;0,63 ;0,58 ;29.585 ;31.472 
05/2011;82,90 ;95,20 ;86,40 ;82,80 ;103,10 ;202,40 ;0,60 ;0,79 ;30.089 ;32.428 
06/2011;82,30 ;96,70 ;86,20 ;72,30 ;87,20 ;204,69 ;0,00 ;0,14 ;30.770 ;33.085 
07/2011;83,80 ;97,90 ;90,30 ;79,60 ;95,70 ;206,58 ;0,35 ;-0,10 ;31.443 ;33.567 
08/2011;84,50 ;99,90 ;89,60 ;79,60 ;96,20 ;209,35 ;0,36 ;0,36 ;31.859 ;34.854 
09/2011;81,00 ;94,20 ;87,10 ;76,40 ;90,70 ;208,07 ;0,72 ;0,67 ;32.769 ;35.705 
10/2011;84,20 ;102,70 ;90,60 ;75,10 ;84,50 ;205,12 ;0,00 ;-0,04 ;33.283 ;35.767 
11/2011;85,30 ;99,20 ;88,40 ;85,20 ;92,30 ;205,11 ;0,71 ;0,71 ;33.999 ;36.008 
12/2011;117,10 ;100,40 ;114,90 ;129,10 ;106,60 ;208,82 ;0,98 ;0,83 ;34.816 ;38.523 
01/2012;86,70 ;98,30 ;91,10 ;92,50 ;99,20 ;214,21 ;0,34 ;0,26 ;35.065 ;37.420 
02/2012;82,90 ;97,60 ;90,80 ;84,80 ;88,20 ;204,53 ;0,39 ;0,46 ;35.365 ;37.084 
03/2012;92,00 ;104,20 ;97,80 ;94,40 ;108,20 ;211,90 ;0,30 ;0,14 ;35.944 ;37.898 
04/2012;86,70 ;109,90 ;93,70 ;73,40 ;91,90 ;217,92 ;0,38 ;0,32 ;36.597 ;38.204 
05/2012;90,80 ;106,10 ;91,40 ;93,20 ;101,70 ;228,25 ;0,72 ;0,84 ;37.352 ;38.605 
06/2012;93,60 ;108,00 ;93,00 ;84,00 ;120,70 ;213,20 ;0,18 ;0,82 ;38.126 ;38.920 
07/2012;91,90 ;108,00 ;91,20 ;85,70 ;113,60 ;218,78 ;0,56 ;0,69 ;38.567 ;39.438 
08/2012;93,60 ;107,00 ;90,40 ;93,60 ;138,10 ;225,23 ;0,32 ;0,29 ;39.279 ;39.874 
09/2012;89,90 ;102,20 ;95,10 ;81,90 ;86,40 ;217,71 ;0,56 ;0,68 ;39.453 ;39.894 
10/2012;93,80 ;97,00 ;98,20 ;89,00 ;117,10 ;223,00 ;0,87 ;0,81 ;40.279 ;40.134 
