2014-04-01;40441;36418;76860.0;3.06;1.4;2.28
2014-05-01;40847;38322;79169.0;3.08;1.77;2.45
2014-06-01;41233;40002;81234.0;3.05;1.69;2.38
2014-07-01;41464;39938;81402.0;3.04;1.72;2.39
2014-08-01;41869;40440;82309.0;3.05;1.95;2.51
2014-09-01;42260;41779;84039.0;2.94;1.62;2.28
2014-10-01;42905;41876;84782.0;3.01;1.67;2.35
2014-11-01;43266;42838;86103.0;2.95;1.41;2.18
2014-12-01;43935;43196;87131.0;2.79;1.24;2.02
2015-01-01;44353;44329;88682.0;2.87;1.23;2.05
2015-02-01;44366;44474;88839.0;2.99;1.49;2.24
2015-03-01;44815;44866;89681.0;2.9;1.47;2.18
2015-04-01;45137;45309;90446.0;2.93;1.69;2.31
2015-05-01;45475;45754;91228.0;2.96;1.73;2.34
2015-06-01;45714;47244;92958.0;2.82;1.47;2.14
2015-07-01;45891;47193;93084.0;2.93;1.35;2.13
2015-08-01;46116;47248;93364.0;3.03;1.36;2.18
2015-09-01;46126;47126;93252.0;3.08;1.4;2.23
2015-10-01;46306;48563;94869.0;3.23;1.32;2.25
2015-11-01;46607;49366;95973.0;3.38;1.37;2.34
2015-12-01;46800;50068;96868.0;3.4;1.55;2.44
2016-01-01;46714;49036;95750.0;3.54;1.62;2.55
2016-02-01;46690;48652;95343.0;3.62;1.59;2.58
2016-03-01;46969;48476;95446.0;3.51;1.47;2.47
2016-04-01;46825;48433;95258.0;3.63;3.1;3.36
2016-05-01;47018;48669;95687.0;3.64;3.16;3.4
2016-06-01;47133;48718;95851.0;3.46;1.53;2.48
2016-07-01;47136;48689;95826.0;3.4;1.63;2.5
2016-08-01;47347;48157;95504.0;3.32;1.72;2.51
2016-09-01;47435;48503;95937.0;3.4;1.73;2.56
2016-10-01;47133;48722;95855.0;3.45;3.89;3.68
2016-11-01;47381;48727;96108.0;3.39;3.86;3.63
2016-12-01;47386;49468;96854.0;3.18;3.6;3.4
2017-01-01;47372;49290;96663.0;3.23;3.65;3.45
2017-02-01;47342;48832;96175.0;3.28;3.88;3.59
2017-03-01;47435;49146;96581.0;3.23;3.74;3.49
2017-04-01;47414;49130;96545.0;3.26;3.77;3.52
2017-05-01;47674;49043;96716.0;3.31;4.01;3.67
2017-06-01;47847;49040;96887.0;3.07;3.65;3.36
2017-07-01;47930;48002;95932.0;3.16;1.4;2.28
2017-08-01;48013;46669;94682.0;3.16;1.23;2.21
2017-09-01;47939;46669;94609.0;3.19;1.37;2.29
2017-10-01;48198;46823;95021.0;3.17;3.29;3.23
2017-11-01;48386;46794;95180.0;3.09;3.25;3.17
2017-12-01;48327;47265;95592.0;2.93;1.31;2.13
2018-01-01;48441;46958;95400.0;3.16;1.48;2.33
2018-02-01;48229;46257;94486.0;3.28;1.43;2.37
2018-03-01;48429;46199;94628.0;3.25;3.03;3.14
2018-04-01;48699;45376;94075.0;3.22;1.26;2.27
2018-05-01;48919;45442;94361.0;3.21;1.48;2.38
2018-06-01;48989;45307;94296.0;3.2;0.94;2.11
2018-07-01;49153;46238;95392.0;3.13;1.12;2.16
2018-08-01;49456;46580;96036.0;3.23;1.4;2.34
2018-09-01;49437;46710;96147.0;3.21;1.34;2.3
2018-10-01;49810;46575;96385.0;3.1;1.1;2.13
2018-11-01;50328;46599;96926.0;2.99;1.06;2.06
2018-12-01;50503;46736;97239.0;2.89;0.93;1.95
2019-01-01;50608;45852;96461.0;2.97;1.01;2.04
2019-02-01;50572;45867;96439.0;2.99;0.95;2.02
2019-03-01;50941;45922;96862.0;3.03;1.04;2.09
2019-04-01;51237;45504;96741.0;2.97;1.06;2.07
2019-05-01;51605;45547;97152.0;2.9;0.9;1.96
2019-06-01;51837;46002;97839.0;2.86;0.76;1.87
2019-07-01;52261;45876;98137.0;2.93;0.79;1.93
2019-08-01;52608;46024;98632.0;2.9;0.74;1.9
2019-09-01;53149;46555;99704.0;2.93;0.89;1.98
2019-10-01;53761;46918;100679.0;2.91;0.85;1.95
2019-11-01;54321;47527;101848.0;2.94;0.65;1.87
2019-12-01;54913;47720;102632.0;2.94;0.75;1.92
2020-01-01;55243;47393;102637.0;3.04;0.77;1.99
2020-02-01;55429;47528;102957.0;3.07;0.8;2.02
2020-03-01;55626;48083;103708.0;3.3;0.8;2.14
2020-04-01;55102;48374;103485.0;3.38;0.88;2.22
2020-05-01;55226;49368;104589.0;3.32;0.98;2.21
2020-06-01;55680;50961;106.64;2.94;0.89;1.96
