07/2010;78,30 ;2.048 ;668 ;2.716 ;9,51 ;3,66 ;7,78 ;-
08/2010;74,70 ;2.071 ;691 ;2.762 ;9,06 ;3,54 ;7,41 ;-
09/2010;74,00 ;2.128 ;715 ;2.842 ;8,76 ;3,52 ;7,17 ;-
10/2010;74,00 ;2.168 ;726 ;2.894 ;8,67 ;3,83 ;7,21 ;-
11/2010;76,50 ;2.216 ;743 ;2.959 ;7,89 ;3,77 ;6,65 ;-
12/2010;104,30 ;2.259 ;745 ;3.004 ;7,70 ;3,81 ;6,55 ;-
01/2011;71,00 ;2.302 ;746 ;3.049 ;7,94 ;3,82 ;6,73 ;82,00
02/2011;65,20 ;2.299 ;743 ;3.042 ;7,20 ;3,57 ;6,13 ;78,30
03/2011;65,70 ;2.321 ;763 ;3.084 ;7,22 ;3,33 ;6,07 ;84,90
04/2011;65,40 ;2.340 ;768 ;3.107 ;6,30 ;3,37 ;5,43 ;85,60
05/2011;71,90 ;2.369 ;783 ;3.152 ;6,50 ;3,58 ;5,64 ;89,70
06/2011;75,00 ;2.400 ;794 ;3.194 ;6,36 ;3,92 ;5,64 ;92,70
07/2011;76,20 ;2.424 ;805 ;3.229 ;6,44 ;4,10 ;5,75 ;92,50
08/2011;77,70 ;2.447 ;814 ;3.261 ;6,73 ;4,28 ;6,01 ;95,70
09/2011;73,50 ;2.479 ;837 ;3.316 ;6,99 ;4,44 ;6,23 ;92,40
10/2011;76,80 ;2.518 ;850 ;3.367 ;7,25 ;4,52 ;6,43 ;94,90
11/2011;76,70 ;2.532 ;870 ;3.402 ;8,41 ;4,88 ;7,33 ;99,60
12/2011;109,60 ;2.549 ;975 ;3.524 ;8,60 ;4,49 ;7,25 ;107,90
01/2012;81,00 ;2.701 ;983 ;3.684 ;7,05 ;4,74 ;6,39 ;93,20
02/2012;75,50 ;2.712 ;996 ;3.708 ;7,57 ;4,73 ;6,77 ;95,90
03/2012;79,60 ;2.707 ;1.001 ;3.708 ;7,57 ;4,40 ;6,67 ;100,30
04/2012;74,90 ;2.674 ;1.007 ;3.681 ;7,99 ;3,98 ;6,90 ;99,60
05/2012;86,50 ;2.693 ;1.085 ;3.777 ;7,87 ;3,51 ;6,62 ;105,90
06/2012;87,30 ;2.706 ;1.098 ;3.804 ;7,73 ;3,57 ;6,53 ;105,20
07/2012;89,90 ;2.703 ;1.100 ;3.803 ;7,58 ;3,57 ;6,42 ;107,20
08/2012;97,60 ;2.725 ;1.125 ;3.850 ;7,39 ;3,79 ;6,34 ;110,40
09/2012;91,80 ;2.726 ;1.111 ;3.837 ;7,20 ;3,71 ;6,19 ;103,70
10/2012;90,80 ;2.750 ;1.127 ;3.877 ;6,99 ;3,71 ;6,04 ;106,20
11/2012;90,90 ;2.704 ;1.146 ;3.851 ;6,85 ;3,95 ;5,99 ;108,30
12/2012;122,50 ;2.777 ;1.586 ;4.362 ;6,62 ;2,71 ;5,20 ;118,40
01/2013;83,70 ;2.784 ;1.598 ;4.382 ;6,44 ;2,77 ;5,10 ;104,50
02/2013;77,70 ;2.781 ;1.603 ;4.385 ;6,29 ;2,86 ;5,04 ;95,20
03/2013;83,20 ;2.790 ;1.625 ;4.415 ;6,21 ;3,02 ;5,04 ;101,40
04/2013;81,20 ;2.819 ;1.631 ;4.450 ;5,97 ;3,22 ;4,96 ;99,30
05/2013;88,10 ;2.848 ;1.645 ;4.493 ;6,18 ;3,01 ;5,02 ;104,50
06/2013;91,40 ;2.884 ;1.629 ;4.513 ;5,98 ;2,90 ;4,87 ;106,40
07/2013;97,30 ;2.882 ;1.628 ;4.510 ;5,66 ;2,87 ;4,65 ;108,20
08/2013;96,40 ;2.905 ;1.657 ;4.562 ;5,67 ;2,65 ;4,58 ;103,60
09/2013;90,40 ;2.934 ;1.947 ;4.880 ;5,49 ;2,51 ;4,30 ;100,20
10/2013;92,70 ;2.961 ;2.228 ;5.189 ;5,35 ;2,05 ;3,94 ;109,40
11/2013;94,90 ;2.988 ;2.272 ;5.261 ;5,25 ;2,05 ;3,87 ;106,40
12/2013;123,80 ;3.016 ;2.273 ;5.288 ;5,33 ;2,23 ;4,00 ;108,60
01/2014;86,00 ;3.044 ;2.253 ;5.296 ;5,12 ;2,02 ;3,81 ;107,10
02/2014;84,70 ;3.062 ;2.597 ;5.659 ;5,21 ;1,90 ;3,69 ;101,10
03/2014;91,20 ;3.092 ;2.599 ;5.691 ;5,17 ;2,12 ;3,78 ;102,60
04/2014;92,30 ;3.134 ;2.605 ;5.738 ;5,08 ;2,19 ;3,77 ;100,70
05/2014;97,10 ;3.202 ;2.631 ;5.833 ;5,05 ;2,29 ;3,80 ;97,10
06/2014;95,20 ;3.253 ;2.668 ;5.922 ;5,09 ;2,24 ;3,81 ;96,90
07/2014;104,50 ;3.283 ;2.644 ;5.926 ;4,99 ;2,36 ;3,82 ;102,00
08/2014;102,50 ;3.360 ;2.658 ;6.018 ;4,96 ;2,49 ;3,87 ;96,40
09/2014;98,90 ;3.409 ;2.676 ;6.085 ;4,76 ;2,37 ;3,71 ;95,90
10/2014;105,60 ;3.498 ;2.705 ;6.203 ;4,48 ;2,35 ;3,55 ;98,90
11/2014;111,40 ;3.566 ;2.731 ;6.297 ;4,38 ;2,37 ;3,51 ;97,80
12/2014;130,70 ;3.624 ;3.060 ;6.684 ;4,23 ;1,98 ;3,20 ;103,50
01/2015;101,50 ;3.640 ;3.030 ;6.671 ;4,33 ;2,11 ;3,32 ;96,50
02/2015;85,50 ;3.660 ;3.009 ;6.668 ;5,42 ;2,28 ;4,01 ;93,10
03/2015;90,70 ;3.694 ;3.064 ;6.758 ;5,06 ;2,32 ;3,82 ;96,20
04/2015;83,80 ;3.723 ;3.050 ;6.773 ;5,13 ;2,49 ;3,94 ;87,10
05/2015;90,30 ;3.775 ;3.037 ;6.812 ;5,26 ;2,61 ;4,08 ;95,80
06/2015;85,40 ;3.795 ;3.015 ;6.810 ;5,12 ;2,52 ;3,97 ;89,00
07/2015;86,30 ;3.815 ;3.148 ;6.962 ;5,19 ;2,56 ;4,01 ;82,50
08/2015;84,50 ;3.852 ;3.130 ;6.982 ;5,31 ;3,21 ;4,37 ;82,70
09/2015;80,20 ;3.916 ;3.251 ;7.167 ;5,24 ;3,24 ;4,33 ;83,10
10/2015;83,50 ;3.945 ;3.249 ;7.195 ;5,25 ;3,31 ;4,37 ;83,00
11/2015;80,60 ;3.957 ;3.235 ;7.192 ;4,86 ;3,30 ;4,16 ;83,50
12/2015;100,90 ;3.968 ;3.232 ;7.200 ;5,20 ;3,19 ;4,30 ;86,10
01/2016;76,80 ;3.973 ;3.185 ;7.158 ;5,30 ;3,14 ;4,34 ;78,00
02/2016;70,60 ;3.963 ;3.143 ;7.105 ;5,64 ;3,27 ;4,59 ;76,10
03/2016;70,40 ;3.981 ;3.176 ;7.156 ;5,22 ;3,07 ;4,27 ;81,60
04/2016;67,20 ;3.995 ;3.156 ;7.151 ;5,31 ;3,30 ;4,42 ;76,40
05/2016;70,90 ;3.992 ;3.130 ;7.122 ;5,60 ;3,23 ;4,56 ;79,50
06/2016;69,10 ;4.013 ;3.117 ;7.130 ;5,01 ;2,91 ;4,10 ;75,80
07/2016;70,00 ;4.008 ;3.124 ;7.132 ;4,88 ;2,99 ;4,05 ;72,50
08/2016;68,20 ;4.023 ;3.110 ;7.133 ;4,66 ;3,18 ;4,01 ;72,30
09/2016;67,30 ;3.999 ;3.094 ;7.093 ;4,64 ;3,20 ;4,01 ;70,50
10/2016;69,50 ;3.989 ;3.148 ;7.137 ;4,83 ;2,88 ;3,97 ;69,70
11/2016;72,20 ;3.960 ;3.125 ;7.085 ;4,78 ;2,95 ;3,97 ;73,10
12/2016;89,90 ;3.969 ;3.190 ;7.159 ;4,74 ;2,86 ;3,90 ;74,80
01/2017;76,90 ;3.970 ;3.251 ;7.221 ;4,79 ;2,57 ;3,79 ;62,80
02/2017;71,40 ;3.964 ;3.228 ;7.191 ;4,80 ;3,07 ;4,02 ;61,20
03/2017;72,60 ;3.968 ;3.207 ;7.175 ;4,89 ;2,89 ;3,99 ;65,60
04/2017;69,90 ;3.975 ;3.181 ;7.156 ;5,04 ;4,52 ;4,81 ;63,50
05/2017;71,60 ;4.001 ;3.137 ;7.138 ;5,06 ;2,81 ;4,07 ;64,70
06/2017;71,60 ;3.998 ;3.145 ;7.144 ;4,86 ;2,82 ;3,96 ;65,30
07/2017;74,20 ;4.001 ;3.090 ;7.091 ;5,21 ;3,02 ;4,26 ;68,40
08/2017;71,70 ;4.034 ;3.072 ;7.106 ;5,16 ;2,90 ;4,19 ;63,50
09/2017;69,40 ;4.047 ;3.130 ;7.177 ;5,13 ;2,54 ;4,00 ;63,40
10/2017;70,10 ;4.065 ;3.140 ;7.205 ;5,15 ;2,74 ;4,10 ;64,10
11/2017;74,50 ;4.103 ;3.139 ;7.242 ;5,07 ;2,25 ;3,85 ;62,90
12/2017;81,20 ;4.103 ;3.163 ;7.266 ;5,03 ;2,38 ;3,87 ;67,20
01/2018;73,10 ;4.118 ;3.147 ;7.264 ;5,36 ;1,99 ;3,90 ;62,70
02/2018;71,50 ;4.104 ;3.133 ;7.237 ;5,08 ;1,84 ;3,68 ;60,90
03/2018;72,80 ;4.131 ;3.136 ;7.267 ;5,08 ;1,80 ;3,66 ;63,40
04/2018;71,30 ;4.147 ;3.129 ;7.276 ;5,05 ;1,73 ;3,62 ;59,30
05/2018;71,30 ;4.170 ;3.120 ;7.290 ;5,17 ;1,68 ;3,68 ;58,60
06/2018;69,00 ;4.167 ;3.107 ;7.275 ;4,99 ;1,56 ;3,52 ;59,60
07/2018;67,60 ;4.157 ;3.104 ;7.261 ;5,05 ;1,66 ;3,60 ;59,10
08/2018;69,00 ;4.193 ;3.106 ;7.299 ;4,88 ;1,66 ;3,51 ;60,20
09/2018;67,60 ;4.212 ;3.101 ;7.313 ;4,63 ;1,35 ;3,23 ;58,60
10/2018;70,40 ;4.234 ;3.085 ;7.319 ;4,56 ;1,30 ;3,19 ;58,20
11/2018;76,90 ;4.288 ;3.100 ;7.388 ;4,48 ;1,19 ;3,09 ;60,30
12/2018;80,40 ;4.291 ;3.098 ;7.388 ;4,46 ;1,06 ;3,03 ;60,50
01/2019;75,40 ;4.322 ;3.092 ;7.414 ;4,45 ;0,96 ;3,00 ;55,40
02/2019;72,60 ;4.344 ;3.118 ;7.462 ;4,38 ;1,29 ;3,09 ;52,90
03/2019;73,70 ;4.382 ;2.950 ;7.331 ;4,46 ;1,50 ;3,27 ;58,00
04/2019;77,30 ;4.410 ;2.942 ;7.352 ;4,37 ;1,21 ;3,11 ;57,40
05/2019;85,30 ;4.463 ;2.947 ;7.410 ;4,48 ;1,33 ;3,23 ;58,30
06/2019;81,00 ;4.511 ;2.975 ;7.487 ;4,38 ;1,23 ;3,13 ;55,60
07/2019;82,60 ;4.552 ;2.956 ;7.508 ;4,46 ;1,23 ;3,19 ;60,20
08/2019;86,60 ;4.628 ;2.966 ;7.595 ;4,33 ;1,23 ;3,12 ;56,60
09/2019;81,30 ;4.703 ;2.960 ;7.663 ;4,37 ;1,27 ;3,17 ;57,60
10/2019;86,40 ;4.800 ;2.970 ;7.770 ;4,37 ;1,10 ;3,12 ;62,20
11/2019;89,80 ;4.887 ;2.998 ;7.886 ;4,29 ;1,28 ;3,15 ;57,80
12/2019;111,50 ;4.920 ;3.038 ;7.958 ;4,29 ;1,16 ;3,10 ;59,60
01/2020;81,50 ;4.965 ;3.011 ;7.976 ;4,33 ;1,23 ;3,16 ;55,00
02/2020;73,20 ;5.012 ;2.996 ;8.007 ;4,33 ;1,20 ;3,16 ;52,10
03/2020;65,30 ;5.041 ;2.996 ;8.037 ;4,56 ;1,23 ;3,32 ;54,50
04/2020;43,50 ;4.999 ;2.987 ;7.986 ;4,67 ;1,30 ;3,41 ;44,80
05/2020;53,70 ;4.988 ;3.001 ;7.989 ;4,69 ;1,23 ;3,39 ;-
Fonte;IBGE;BCB;BCB;BCB;BCB;BCB;BCB;IBGE
