2016-09-01;86.37;24883.83;13326.58;38210.75;4.63;4.78;4.67;77.61
2016-10-01;86.54;24994.67;13238.25;38233.25;4.59;4.91;4.69;77.2
2016-11-01;86.64;25106.25;13132.67;38239.25;4.55;5.01;4.7;76.62
2016-12-01;87.05;25224.42;13000.58;38225.33;4.52;5.11;4.71;76.15
2017-01-01;87.32;25347.58;12856.33;38204.33;4.44;5.14;4.67;75.56
2017-02-01;87.78;25465.25;12712.08;38177.67;4.41;5.14;4.65;74.81
2017-03-01;88.46;25590.25;12563.75;38154.25;4.37;5.09;4.61;74.01
2017-04-01;89.14;25721.42;12431.5;38153.17;4.33;5.01;4.55;73.39
2017-05-01;89.53;25869.75;12267.33;38137.25;4.28;4.86;4.47;72.79
2017-06-01;90.14;26022.58;12088.67;38111.42;4.23;4.73;4.4;71.99
2017-07-01;90.53;26175.33;11948.58;38124.08;4.18;4.55;4.31;71.55
2017-08-01;91.45;26347.17;11803.33;38150.75;4.15;4.37;4.23;71.21
2017-09-01;92.07;26512.83;11642.33;38155.33;4.11;4.12;4.13;70.94
2017-10-01;92.41;26685.83;11507.83;38193.83;4.07;3.86;4.01;70.7
2017-11-01;92.48;26871.17;11379.25;38250.67;4.01;3.6;3.89;70.63
2017-12-01;92.75;27052.0;11255.92;38308.08;3.94;3.38;3.78;70.36
2018-01-01;93.24;27235.0;11136.58;38371.67;3.93;3.23;3.73;70.19
2018-02-01;93.56;27421.0;11027.25;38448.42;3.91;3.11;3.68;70.4
2018-03-01;94.14;27626.67;10937.08;38563.92;3.88;3.0;3.63;70.49
2018-04-01;94.31;27840.0;10842.67;38682.75;3.84;2.9;3.58;70.56
2018-05-01;94.72;28062.25;10771.83;38834.17;3.79;2.87;3.53;70.93
2018-06-01;95.53;28297.83;10702.08;39000.08;3.75;2.83;3.49;71.31
2018-07-01;95.84;28544.67;10583.42;39128.25;3.71;2.86;3.47;71.25
2018-08-01;95.71;28785.83;10472.58;39258.58;3.66;2.88;3.45;71.52
2018-09-01;95.93;29046.58;10404.17;39450.92;3.61;2.91;3.42;72.07
2018-10-01;95.78;29308.33;10326.25;39634.83;3.58;2.92;3.41;71.76
2018-11-01;96.06;29580.0;10250.17;39830.33;3.55;2.93;3.39;71.82
2018-12-01;96.26;29863.33;10188.83;40052.5;3.53;2.92;3.37;72.24
2019-01-01;96.03;30145.75;10155.92;40302.0;3.51;2.92;3.36;72.4
2019-02-01;96.03;30424.42;10124.67;40549.42;3.49;2.89;3.34;72.56
2019-03-01;96.16;30720.75;10091.42;40812.5;3.5;2.88;3.35;72.87
2019-04-01;96.07;31028.17;10060.0;41088.5;3.52;2.88;3.36;73.06
2019-05-01;96.13;31340.25;10041.17;41381.83;3.54;2.78;3.36;73.09
2019-06-01;96.25;31657.08;10043.33;41700.67;3.57;2.66;3.36;73.21
2019-07-01;96.21;31975.42;10107.0;42082.67;3.63;2.53;3.37;73.37
2019-08-01;96.41;32298.33;10184.17;42482.67;3.68;2.38;3.37;73.26
2019-09-01;96.59;32616.33;10252.5;42869.0;3.74;2.25;3.38;73.12
2019-10-01;96.22;32935.33;10332.33;43267.83;3.81;2.16;3.42;73.34
2019-11-01;94.84;33202.92;10416.5;43619.58;3.91;2.07;3.47;72.47
2019-12-01;93.76;33420.25;10505.17;43925.5;3.99;2.0;3.51;71.37
2020-01-01;94.14;33582.82;10544.36;44127.27;4.03;1.93;3.53;71.24
2020-02-01;94.09;33762.2;10591.4;44353.7;4.08;1.86;3.55;70.93
2020-03-01;93.2;33911.33;10635.33;44546.78;4.13;1.78;3.56;70.49
2020-04-01;93.72;34054.12;10682.0;44736.25;4.16;1.71;3.57;70.12
2020-05-01;93.53;34186.71;10750.29;44937.0;4.21;1.69;3.61;69.6
