12/1985;-;-;-;-;-;82.176 ;60.062 ;22.114 ;-;-;;;;;;;
01/1986;-;-;-;-;-;67.279 ;58.300 ;8.979 ;12.555 ;-;;;;;;;
02/1986;-;-;-;-;-;85.928 ;75.377 ;10.551 ;10.153 ;-;;;;;;;
03/1986;-;-;-;-;-;101.308 ;80.811 ;20.497 ;12.291 ;-;;;;;;;
04/1986;-;-;-;-;-;99.532 ;81.823 ;17.709 ;15.198 ;-;;;;;;;
05/1986;-;-;-;-;-;104.013 ;86.325 ;17.688 ;14.997 ;-;;;;;;;
06/1986;-;-;-;-;-;94.852 ;76.905 ;17.947 ;14.160 ;-;;;;;;;
07/1986;-;-;-;-;-;89.640 ;73.955 ;15.685 ;15.359 ;-;;;;;;;
08/1986;-;-;-;-;-;79.848 ;63.470 ;16.378 ;11.579 ;-;;;;;;;
09/1986;-;-;-;-;-;101.590 ;87.334 ;14.256 ;15.571 ;-;;;;;;;
10/1986;-;-;-;-;-;96.161 ;78.932 ;17.229 ;17.608 ;-;;;;;;;
11/1986;-;-;-;-;-;47.373 ;40.577 ;6.796 ;14.298 ;-;;;;;;;
12/1986;-;-;-;-;-;82.852 ;63.936 ;18.916 ;12.391 ;-;;;;;;;
01/1987;-;-;-;-;-;55.514 ;43.695 ;11.819 ;14.211 ;-;;;;;;;
02/1987;-;-;-;-;-;71.836 ;49.885 ;21.951 ;17.683 ;-;;;;;;;
03/1987;-;-;-;-;-;62.146 ;37.999 ;24.147 ;13.529 ;-;;;;;;;
04/1987;-;-;-;-;-;90.219 ;58.103 ;32.116 ;15.451 ;-;;;;;;;
05/1987;-;-;-;-;-;83.080 ;52.210 ;30.870 ;10.944 ;-;;;;;;;
06/1987;-;-;-;-;-;76.308 ;39.282 ;37.026 ;14.766 ;-;;;;;;;
07/1987;-;-;-;-;-;89.377 ;48.920 ;40.457 ;13.087 ;-;;;;;;;
08/1987;-;-;-;-;-;84.187 ;45.056 ;39.131 ;14.182 ;-;;;;;;;
09/1987;-;-;-;-;-;68.393 ;40.951 ;27.442 ;15.236 ;-;;;;;;;
10/1987;-;-;-;-;-;83.236 ;56.944 ;26.292 ;17.040 ;-;;;;;;;
11/1987;-;-;-;-;-;78.001 ;52.158 ;25.843 ;15.521 ;-;;;;;;;
12/1987;-;-;-;-;-;84.866 ;56.205 ;28.661 ;13.963 ;-;;;;;;;
01/1988;-;-;-;-;-;68.296 ;49.023 ;19.273 ;13.486 ;-;;;;;;;
02/1988;-;-;-;-;-;77.539 ;52.522 ;25.017 ;12.076 ;-;;;;;;;
03/1988;-;-;-;-;-;97.148 ;62.541 ;34.607 ;17.197 ;-;;;;;;;
04/1988;-;-;-;-;-;82.808 ;51.845 ;30.963 ;13.308 ;-;;;;;;;
05/1988;-;-;-;-;-;91.015 ;58.656 ;32.359 ;11.838 ;-;;;;;;;
06/1988;-;-;-;-;-;96.372 ;64.136 ;32.236 ;12.698 ;-;;;;;;;
07/1988;-;-;-;-;-;90.639 ;69.551 ;21.088 ;10.605 ;-;;;;;;;
08/1988;-;-;-;-;-;105.806 ;71.479 ;34.327 ;14.186 ;-;;;;;;;
09/1988;-;-;-;-;-;83.511 ;61.340 ;22.171 ;13.944 ;-;;;;;;;
10/1988;-;-;-;-;-;89.476 ;68.884 ;20.592 ;12.468 ;-;;;;;;;
11/1988;-;-;-;-;-;90.295 ;66.263 ;24.032 ;13.653 ;-;;;;;;;
12/1988;-;-;-;-;-;95.310 ;71.513 ;23.797 ;13.212 ;-;;;;;;;
01/1989;-;-;-;-;-;76.914 ;63.603 ;13.311 ;8.349 ;-;;;;;;;
02/1989;-;-;-;-;-;80.142 ;58.489 ;21.653 ;10.014 ;-;;;;;;;
03/1989;-;-;-;-;-;83.187 ;58.991 ;24.196 ;12.280 ;-;;;;;;;
04/1989;-;-;-;-;-;56.682 ;46.203 ;10.479 ;10.777 ;-;;;;;;;
05/1989;-;-;-;-;-;76.767 ;51.434 ;25.333 ;14.350 ;-;;;;;;;
06/1989;-;-;-;-;-;98.129 ;74.531 ;23.598 ;15.249 ;-;;;;;;;
07/1989;-;-;-;-;-;98.768 ;68.209 ;30.559 ;13.190 ;-;;;;;;;
08/1989;-;-;-;-;-;105.450 ;81.925 ;23.525 ;11.357 ;-;;;;;;;
09/1989;-;-;-;-;-;89.659 ;70.318 ;19.341 ;15.863 ;-;;;;;;;
10/1989;-;-;-;-;-;84.290 ;63.355 ;20.935 ;15.421 ;-;;;;;;;
11/1989;-;-;-;-;-;66.432 ;50.237 ;16.195 ;15.116 ;-;;;;;;;
12/1989;-;-;-;-;-;99.140 ;74.284 ;24.856 ;11.651 ;-;;;;;;;
01/1990;-;-;-;-;-;80.051 ;69.792 ;10.259 ;11.744 ;52.233;13.195 ;3.554 ;810 ;-;-;-;-
02/1990;-;-;-;-;-;74.796 ;57.254 ;17.542 ;11.569 ;41.228;10.715 ;4.567 ;748 ;-;-;-;-
03/1990;-;-;-;-;-;51.649 ;32.737 ;18.912 ;8.867 ;24.353;5.822 ;2.157 ;408 ;-;-;-;-
04/1990;-;-;-;-;-;52.484 ;32.812 ;19.672 ;9.469 ;23.705;5.531 ;2.808 ;768 ;-;-;-;-
05/1990;-;-;-;-;-;82.921 ;58.464 ;24.457 ;11.517 ;44.062;9.734 ;3.689 ;979 ;-;-;-;-
06/1990;-;-;-;-;-;53.921 ;37.632 ;16.289 ;11.967 ;27.130;7.569 ;2.349 ;584 ;-;-;-;-
07/1990;-;-;-;-;-;51.013 ;43.697 ;7.316 ;13.860 ;32.537;8.296 ;2.292 ;572 ;-;-;-;-
08/1990;-;-;-;-;-;100.175 ;84.707 ;15.468 ;12.910 ;64.831;15.328 ;3.808 ;740 ;-;-;-;-
09/1990;-;-;-;-;-;86.686 ;75.195 ;11.491 ;12.511 ;56.181;13.247 ;4.464 ;1.303 ;-;-;-;-
10/1990;-;-;-;-;-;96.256 ;80.934 ;15.322 ;7.935 ;60.823;15.010 ;4.077 ;1.028 ;-;-;-;-
11/1990;-;-;-;-;-;87.572 ;73.049 ;14.523 ;5.632 ;56.113;12.234 ;3.753 ;982 ;-;-;-;-
12/1990;-;-;-;-;-;82.454 ;66.391 ;16.063 ;5.188 ;49.643;11.751 ;3.828 ;1.169 ;-;-;-;-
01/1991;-;-;-;-;-;64.632 ;54.988 ;9.644 ;6.894 ;46.333;9.631 ;3.418 ;1.104 ;-;-;-;-
02/1991;-;-;-;-;-;57.466 ;49.963 ;7.503 ;7.545 ;44.841;9.320 ;3.308 ;1.071 ;-;-;-;-
03/1991;-;-;-;-;-;78.479 ;62.452 ;16.027 ;9.885 ;50.278;10.584 ;3.970 ;1.323 ;-;-;-;-
04/1991;-;-;-;-;-;51.213 ;37.557 ;13.656 ;9.545 ;29.848;5.978 ;2.830 ;1.195 ;-;-;-;-
05/1991;-;-;-;-;-;69.458 ;55.933 ;13.525 ;10.420 ;42.862;8.612 ;3.013 ;1.454 ;-;-;-;-
06/1991;-;-;-;-;-;88.074 ;68.828 ;19.246 ;10.736 ;50.689;12.006 ;4.289 ;1.842 ;-;-;-;-
07/1991;-;-;-;-;-;100.819 ;85.105 ;15.714 ;10.340 ;64.343;15.026 ;4.157 ;1.586 ;-;-;-;-
08/1991;-;-;-;-;-;99.800 ;78.006 ;21.794 ;9.631 ;59.727;12.955 ;4.522 ;1.444 ;-;-;-;-
09/1991;-;-;-;-;-;89.892 ;73.077 ;16.815 ;9.557 ;56.078;11.417 ;4.169 ;1.416 ;-;-;-;-
10/1991;-;-;-;-;-;98.548 ;80.352 ;18.196 ;8.073 ;61.178;13.117 ;4.365 ;1.712 ;-;-;-;-
11/1991;-;-;-;-;-;89.017 ;69.039 ;19.978 ;8.700 ;54.214;11.127 ;2.141 ;1.557 ;-;-;-;-
12/1991;-;-;-;-;-;76.515 ;55.458 ;21.057 ;5.119 ;44.009;8.506 ;1.511 ;1.432 ;-;-;-;-
01/1992;-;-;-;-;-;62.809 ;45.564 ;17.245 ;4.674 ;45.564;6.773 ;1.811 ;1.599 ;-;-;-;-
02/1992;-;-;-;-;-;73.999 ;49.531 ;24.468 ;4.600 ;35.670;7.271 ;1.104 ;1.427 ;-;-;-;-
03/1992;-;-;-;-;-;58.145 ;29.288 ;28.857 ;4.500 ;29.532;6.048 ;2.503 ;1.529 ;-;-;-;-
04/1992;-;-;-;-;-;99.122 ;70.969 ;28.153 ;3.268 ;59.286;12.363 ;3.066 ;1.555 ;-;-;-;-
05/1992;-;-;-;-;-;90.598 ;60.672 ;29.926 ;3.770 ;48.504;10.188 ;2.196 ;1.203 ;-;-;-;-
06/1992;-;-;-;-;-;93.727 ;66.625 ;27.102 ;4.110 ;52.800;11.500 ;2.200 ;1.300 ;-;-;-;-
07/1992;-;-;-;-;-;100.980 ;71.796 ;29.184 ;5.377 ;54.745;12.596 ;2.785 ;1.277 ;-;-;-;-
08/1992;-;-;-;-;-;100.608 ;69.278 ;31.330 ;4.545 ;52.790;11.600 ;2.220 ;1.370 ;-;-;-;-
09/1992;-;-;-;-;-;99.166 ;67.443 ;31.723 ;4.679 ;54.402;11.766 ;2.463 ;954 ;-;-;-;-
10/1992;-;-;-;-;-;103.906 ;74.583 ;29.323 ;4.500 ;58.045;11.354 ;1.828 ;936 ;-;-;-;-
11/1992;-;-;-;-;-;101.190 ;69.958 ;31.232 ;4.450 ;60.724;11.442 ;2.536 ;655 ;-;-;-;-
12/1992;-;-;-;-;-;90.611 ;64.921 ;25.690 ;3.862 ;54.528;11.038 ;1.608 ;823 ;-;-;-;-
01/1993;66.168 ;62.913 ;2.208 ;1.047 ;4.555 ;62.219 ;57.576 ;4.643 ;4.037 ;45.391;12.993 ;1.962 ;725 ;-;-;-;-
02/1993;73.042 ;70.663 ;1.904 ;475 ;5.066 ;73.733 ;64.499 ;9.234 ;4.446 ;52.852;11.062 ;1.929 ;763 ;-;-;-;-
03/1993;98.691 ;93.322 ;3.674 ;1.695 ;6.815 ;100.214 ;86.643 ;13.571 ;5.761 ;68.340;17.619 ;3.536 ;1.141 ;-;-;-;-
04/1993;88.839 ;83.861 ;3.479 ;1.499 ;5.744 ;87.749 ;79.202 ;8.547 ;5.914 ;66.141;12.315 ;3.345 ;1.031 ;-;-;-;-
05/1993;101.055 ;95.587 ;3.765 ;1.703 ;6.358 ;102.329 ;90.500 ;11.829 ;5.578 ;72.945;13.459 ;3.100 ;1.171 ;-;-;-;-
06/1993;102.512 ;96.818 ;3.874 ;1.820 ;7.091 ;103.162 ;92.968 ;10.194 ;5.334 ;74.900;13.431 ;3.014 ;941 ;-;-;-;-
07/1993;104.493 ;98.985 ;3.764 ;1.744 ;7.518 ;105.999 ;96.457 ;9.542 ;5.920 ;76.217;14.272 ;2.975 ;933 ;-;-;-;-
08/1993;115.800 ;109.389 ;4.529 ;1.882 ;7.970 ;115.496 ;106.489 ;9.007 ;6.725 ;86.505;18.203 ;3.392 ;1.183 ;-;-;-;-
09/1993;106.990 ;100.182 ;4.940 ;1.868 ;10.242 ;106.622 ;98.333 ;8.289 ;7.135 ;81.504;14.817 ;3.406 ;1.455 ;-;-;-;-
10/1993;109.989 ;103.272 ;4.800 ;1.917 ;9.049 ;109.245 ;101.285 ;7.960 ;6.942 ;79.348;13.895 ;3.379 ;929 ;-;-;-;-
11/1993;111.043 ;104.836 ;4.799 ;1.408 ;7.796 ;106.717 ;96.859 ;9.858 ;7.242 ;86.964;14.829 ;3.548 ;585 ;-;-;-;-
12/1993;94.678 ;90.390 ;3.646 ;642 ;5.254 ;100.828 ;90.656 ;10.172 ;8.371 ;85.058;15.911 ;3.815 ;962 ;-;-;-;-
01/1994;93.357 ;88.749 ;3.285 ;1.323 ;8.120 ;89.072 ;83.615 ;5.457 ;9.157 ;76.949;13.216 ;3.305 ;445 ;-;-;-;-
02/1994;95.060 ;90.725 ;3.350 ;985 ;8.194 ;92.562 ;84.379 ;8.183 ;7.286 ;73.365;14.305 ;3.152 ;720 ;-;-;-;-
03/1994;122.600 ;116.167 ;4.674 ;1.759 ;10.679 ;122.703 ;113.541 ;9.162 ;9.795 ;93.809;16.911 ;3.218 ;867 ;-;-;-;-
04/1994;94.820 ;90.052 ;3.586 ;1.182 ;9.393 ;98.115 ;88.909 ;9.206 ;7.191 ;77.888;14.544 ;3.371 ;895 ;-;-;-;-
05/1994;119.441 ;112.323 ;5.701 ;1.417 ;10.895 ;116.741 ;105.436 ;11.305 ;9.868 ;97.046;17.333 ;3.558 ;835 ;-;-;-;-
06/1994;109.101 ;102.368 ;5.383 ;1.350 ;10.652 ;110.424 ;98.029 ;12.395 ;10.403 ;95.819;19.466 ;4.289 ;707 ;-;-;-;-
07/1994;114.188 ;107.274 ;5.742 ;1.172 ;11.235 ;112.952 ;100.253 ;12.699 ;10.837 ;87.074;16.680 ;4.558 ;732 ;-;-;-;-
08/1994;127.038 ;119.641 ;6.047 ;1.350 ;10.939 ;127.613 ;115.631 ;11.982 ;11.861 ;124.940;25.138 ;7.812 ;1.193 ;-;-;-;-
09/1994;103.372 ;97.492 ;4.696 ;1.184 ;12.288 ;106.604 ;97.558 ;9.046 ;9.364 ;90.322;18.607 ;4.492 ;1.382 ;-;-;-;-
10/1994;108.978 ;101.700 ;6.011 ;1.267 ;14.770 ;108.550 ;99.341 ;9.209 ;13.923 ;102.604;19.116 ;4.870 ;1.397 ;-;-;-;-
11/1994;124.173 ;116.339 ;6.272 ;1.562 ;14.817 ;125.024 ;116.024 ;9.000 ;13.679 ;112.675;19.729 ;5.357 ;1.512 ;-;-;-;-
12/1994;109.563 ;103.115 ;5.272 ;1.176 ;12.106 ;113.067 ;104.107 ;8.960 ;13.614 ;115.876;18.494 ;4.714 ;1.364 ;-;-;-;-
01/1995;78.192 ;71.726 ;5.166 ;1.300 ;17.285 ;75.169 ;71.602 ;3.567 ;12.559 ;85.162;20.697 ;4.205 ;857 ;-;-;-;-
02/1995;110.168 ;102.750 ;5.853 ;1.565 ;17.506 ;109.222 ;100.716 ;8.506 ;13.525 ;106.347;19.375 ;5.189 ;1.333 ;-;-;-;-
03/1995;131.859 ;123.153 ;7.117 ;1.589 ;20.483 ;130.951 ;122.326 ;8.625 ;17.662 ;143.722;27.148 ;6.041 ;1.563 ;-;-;-;-
04/1995;117.064 ;109.106 ;6.410 ;1.548 ;16.160 ;116.006 ;106.574 ;9.432 ;15.446 ;109.623;19.173 ;5.006 ;1.400 ;-;-;-;-
05/1995;136.548 ;128.367 ;6.722 ;1.459 ;21.020 ;135.231 ;127.469 ;7.762 ;16.294 ;110.796;17.740 ;5.792 ;1.509 ;-;-;-;-
06/1995;153.241 ;143.531 ;8.034 ;1.676 ;20.096 ;137.623 ;128.662 ;8.961 ;17.165 ;113.555;16.665 ;5.938 ;1.440 ;-;-;-;-
07/1995;106.135 ;97.018 ;7.104 ;2.013 ;17.663 ;107.161 ;97.100 ;10.061 ;16.321 ;108.252;18.739 ;4.672 ;1.663 ;-;-;-;-
08/1995;140.683 ;131.052 ;6.566 ;3.065 ;15.251 ;143.484 ;133.553 ;9.931 ;14.102 ;126.164;21.668 ;5.091 ;2.260 ;-;-;-;-
09/1995;119.247 ;113.669 ;3.892 ;1.686 ;19.007 ;125.596 ;117.201 ;8.395 ;14.480 ;114.258;18.004 ;4.070 ;1.588 ;-;-;-;-
10/1995;134.566 ;126.807 ;5.901 ;1.858 ;19.844 ;129.623 ;122.271 ;7.352 ;17.286 ;121.546;19.468 ;4.247 ;1.367 ;-;-;-;-
11/1995;129.650 ;122.873 ;5.215 ;1.562 ;19.238 ;130.905 ;124.226 ;6.679 ;16.274 ;122.878;18.825 ;3.614 ;749 ;-;-;-;-
12/1995;102.323 ;99.891 ;2.093 ;339 ;13.774 ;112.287 ;107.632 ;4.655 ;18.326 ;112.661;18.754 ;3.149 ;883 ;-;-;-;-
01/1996;100.946 ;96.271 ;3.552 ;1.123 ;19.400 ;96.838 ;93.946 ;2.892 ;14.977 ;92.387;16.487 ;3.341 ;1.396 ;-;-;-;-
02/1996;121.248 ;115.677 ;4.434 ;1.137 ;19.489 ;120.398 ;113.526 ;6.872 ;19.335 ;105.129;19.698 ;3.442 ;1.288 ;-;-;-;-
03/1996;136.019 ;130.533 ;4.355 ;1.131 ;21.627 ;137.281 ;127.775 ;9.506 ;20.734 ;107.542;22.331 ;4.031 ;1.340 ;-;-;-;-
04/1996;130.698 ;124.332 ;4.991 ;1.375 ;25.000 ;126.432 ;119.767 ;6.665 ;20.728 ;103.020;20.512 ;3.761 ;1.700 ;-;-;-;-
05/1996;142.309 ;136.930 ;3.835 ;1.544 ;26.960 ;139.516 ;129.524 ;9.992 ;24.617 ;118.411;23.276 ;3.927 ;1.552 ;-;-;-;-
06/1996;121.143 ;116.101 ;3.480 ;1.562 ;23.369 ;122.437 ;111.717 ;10.720 ;20.177 ;103.635;20.877 ;3.074 ;1.484 ;-;-;-;-
07/1996;153.931 ;148.804 ;3.568 ;1.559 ;26.914 ;150.328 ;139.110 ;11.218 ;25.257 ;124.362;24.088 ;3.441 ;1.825 ;-;-;-;-
08/1996;161.906 ;156.130 ;4.099 ;1.677 ;24.103 ;153.925 ;140.611 ;13.314 ;21.211 ;121.240;24.917 ;4.024 ;1.471 ;-;-;-;-
09/1996;146.060 ;141.503 ;3.389 ;1.168 ;27.360 ;148.772 ;137.364 ;11.408 ;22.982 ;135.062;25.171 ;3.686 ;1.201 ;-;-;-;-
10/1996;148.219 ;141.467 ;4.978 ;1.774 ;25.587 ;149.587 ;141.766 ;7.821 ;26.355 ;133.768;25.049 ;3.758 ;848 ;-;-;-;-
11/1996;141.674 ;136.525 ;4.014 ;1.135 ;27.965 ;148.279 ;137.622 ;10.657 ;26.355 ;129.053;24.953 ;3.586 ;1.007 ;-;-;-;-
12/1996;118.982 ;115.122 ;3.327 ;533 ;20.299 ;127.558 ;114.055 ;13.503 ;27.018 ;126.420;21.635 ;3.464 ;888 ;-;-;-;-
01/1997;124.889 ;119.922 ;3.552 ;1.415 ;26.403 ;126.150 ;119.379 ;6.771 ;25.965 ;123.816;21.320 ;3.856 ;1.160 ;-;-;-;-
02/1997;136.323 ;131.345 ;3.940 ;1.038 ;25.025 ;134.349 ;126.483 ;7.866 ;25.624 ;112.550;20.185 ;3.671 ;1.117 ;-;-;-;-
03/1997;153.164 ;147.478 ;4.283 ;1.403 ;28.398 ;154.748 ;143.877 ;10.871 ;28.303 ;130.645;22.625 ;4.587 ;1.170 ;-;-;-;-
04/1997;172.391 ;166.059 ;4.779 ;1.553 ;33.350 ;171.161 ;155.674 ;15.487 ;33.550 ;144.626;25.662 ;5.026 ;1.392 ;-;-;-;-
05/1997;162.310 ;156.073 ;4.741 ;1.496 ;38.517 ;162.206 ;146.789 ;15.417 ;35.980 ;137.537;24.368 ;4.113 ;1.326 ;-;-;-;-
06/1997;170.685 ;163.533 ;5.382 ;1.770 ;39.753 ;168.403 ;152.786 ;15.617 ;38.995 ;135.316;26.482 ;4.724 ;1.437 ;-;-;-;-
07/1997;160.400 ;151.990 ;6.198 ;2.212 ;39.055 ;157.569 ;144.004 ;13.565 ;40.292 ;141.959;27.125 ;5.097 ;1.202 ;-;-;-;-
08/1997;173.863 ;165.805 ;5.810 ;2.248 ;41.929 ;170.974 ;151.793 ;19.181 ;40.661 ;141.165;26.024 ;5.410 ;1.223 ;-;-;-;-
09/1997;182.952 ;173.614 ;6.819 ;2.519 ;43.097 ;182.044 ;158.254 ;23.790 ;42.883 ;146.148;27.736 ;5.559 ;1.422 ;-;-;-;-
10/1997;192.829 ;182.927 ;7.629 ;2.273 ;44.940 ;183.502 ;160.631 ;22.871 ;45.056 ;148.693;29.935 ;5.775 ;1.294 ;-;-;-;-
11/1997;130.140 ;122.201 ;6.524 ;1.415 ;39.759 ;135.546 ;106.679 ;28.867 ;38.554 ;112.484;23.274 ;4.071 ;1.141 ;-;-;-;-
12/1997;101.255 ;96.752 ;3.757 ;746 ;26.321 ;102.689 ;73.894 ;28.795 ;27.982 ;92.909;18.779 ;3.068 ;812 ;-;-;-;-
01/1998;110.243 ;104.159 ;4.658 ;1.426 ;40.412 ;106.457 ;92.849 ;13.608 ;39.918 ;100.316;20.282 ;4.119 ;1.071 ;-;-;-;-
02/1998;105.964 ;100.123 ;4.480 ;1.361 ;37.781 ;103.225 ;84.568 ;18.657 ;37.968 ;92.375;18.568 ;3.568 ;1.391 ;-;-;-;-
03/1998;141.749 ;134.201 ;5.406 ;2.142 ;44.785 ;149.939 ;120.637 ;29.302 ;43.552 ;101.607;20.354 ;5.206 ;1.462 ;-;-;-;-
04/1998;137.785 ;129.541 ;5.920 ;2.324 ;39.927 ;136.064 ;111.203 ;24.861 ;42.162 ;109.486;22.650 ;4.920 ;1.535 ;-;-;-;-
05/1998;160.231 ;151.137 ;6.671 ;2.423 ;46.916 ;148.750 ;122.401 ;26.349 ;47.421 ;118.436;24.928 ;9.798 ;1.418 ;-;-;-;-
06/1998;146.151 ;137.382 ;6.370 ;2.399 ;45.477 ;138.217 ;115.831 ;22.386 ;44.480 ;99.928;23.607 ;4.620 ;1.456 ;-;-;-;-
07/1998;126.825 ;118.016 ;6.550 ;2.259 ;35.493 ;111.121 ;88.429 ;22.692 ;35.530 ;103.576;25.420 ;4.833 ;1.508 ;-;-;-;-
08/1998;134.224 ;126.461 ;5.906 ;1.857 ;39.958 ;155.850 ;132.708 ;23.142 ;38.353 ;116.702;23.554 ;4.872 ;1.245 ;-;-;-;-
09/1998;134.540 ;127.071 ;5.974 ;1.495 ;47.646 ;120.346 ;100.891 ;19.455 ;45.960 ;98.040;20.207 ;4.374 ;1.917 ;-;-;-;-
10/1998;92.855 ;86.228 ;5.193 ;1.434 ;43.095 ;92.875 ;79.189 ;13.686 ;42.731 ;87.403;16.483 ;3.628 ;1.014 ;-;-;-;-
11/1998;79.643 ;74.360 ;4.281 ;1.002 ;33.520 ;82.152 ;66.445 ;15.707 ;31.045 ;89.552;17.788 ;3.313 ;722 ;-;-;-;-
12/1998;59.650 ;57.627 ;1.855 ;168 ;20.715 ;85.997 ;72.586 ;13.411 ;31.375 ;105.328;17.808 ;3.471 ;759 ;-;-;-;-
01/1999;81.902 ;76.130 ;4.463 ;1.309 ;38.019 ;83.451 ;74.995 ;8.456 ;38.648 ;73.983;15.288 ;3.726 ;864 ;-;-;-;-
02/1999;78.103 ;72.574 ;4.234 ;1.295 ;31.335 ;45.676 ;36.539 ;9.137 ;32.479 ;44.579;9.068 ;2.884 ;644 ;-;-;-;-
