05/2008;206.190 ;343.426 ;549.616 ;4,88 ;1,13 ;2,35
06/2008;211.912 ;351.649 ;563.561 ;4,50 ;1,02 ;2,16
07/2008;217.909 ;355.676 ;573.585 ;4,57 ;1,02 ;2,19
08/2008;223.376 ;365.106 ;588.482 ;4,69 ;1,05 ;2,25
09/2008;226.922 ;380.903 ;607.825 ;4,56 ;1,05 ;2,19
10/2008;233.145 ;395.522 ;628.667 ;4,69 ;1,07 ;2,22
11/2008;235.786 ;406.375 ;642.161 ;4,86 ;1,11 ;2,28
12/2008;237.281 ;410.170 ;647.450 ;5,00 ;1,20 ;2,39
01/2009;240.401 ;405.916 ;646.317 ;5,41 ;1,39 ;2,67
02/2009;242.845 ;409.107 ;651.953 ;5,66 ;1,66 ;2,93
03/2009;242.899 ;413.191 ;656.090 ;5,88 ;1,90 ;3,16
04/2009;246.727 ;413.827 ;660.553 ;6,02 ;2,10 ;3,36
05/2009;250.694 ;414.976 ;665.670 ;6,20 ;2,41 ;3,64
06/2009;255.380 ;419.974 ;675.355 ;6,07 ;2,59 ;3,72
07/2009;259.889 ;433.840 ;693.729 ;6,14 ;2,76 ;3,85
08/2009;263.489 ;440.773 ;704.262 ;6,16 ;2,80 ;3,89
09/2009;268.263 ;449.300 ;717.563 ;6,12 ;2,77 ;3,85
10/2009;273.942 ;454.618 ;728.560 ;6,06 ;2,75 ;3,83
11/2009;281.004 ;462.380 ;743.383 ;5,87 ;2,70 ;3,74
12/2009;285.696 ;468.430 ;754.126 ;5,46 ;2,39 ;3,41
01/2010;294.249 ;471.401 ;765.649 ;5,51 ;2,38 ;3,41
02/2010;294.393 ;476.187 ;770.580 ;5,40 ;2,27 ;3,30
03/2010;296.159 ;476.487 ;772.646 ;5,21 ;2,13 ;3,15
04/2010;301.979 ;479.360 ;781.339 ;5,11 ;2,12 ;3,12
05/2010;307.300 ;489.501 ;796.801 ;5,05 ;1,97 ;3,00
06/2010;313.750 ;505.455 ;819.205 ;4,86 ;1,90 ;2,87
07/2010;317.610 ;513.366 ;830.976 ;4,76 ;1,87 ;2,82
08/2010;321.683 ;525.390 ;847.073 ;4,58 ;1,81 ;2,72
09/2010;329.714 ;535.452 ;865.167 ;4,41 ;1,69 ;2,59
10/2010;337.292 ;547.163 ;884.454 ;4,44 ;1,65 ;2,57
11/2010;343.783 ;555.826 ;899.609 ;4,28 ;1,61 ;2,50
12/2010;352.906 ;557.636 ;910.542 ;4,03 ;1,57 ;2,40
01/2011;360.396 ;556.244 ;916.640 ;4,17 ;1,64 ;2,49
02/2011;364.724 ;565.173 ;929.897 ;3,59 ;1,54 ;2,23
03/2011;367.855 ;569.841 ;937.695 ;3,67 ;1,53 ;2,26
04/2011;373.970 ;576.541 ;950.511 ;3,81 ;1,65 ;2,39
05/2011;380.245 ;584.129 ;964.374 ;3,91 ;1,73 ;2,47
06/2011;388.210 ;593.032 ;981.242 ;3,85 ;1,70 ;2,44
07/2011;396.085 ;598.324 ;994.409 ;3,91 ;1,71 ;2,47
08/2011;401.495 ;606.994 ;1.008.488 ;3,94 ;1,73 ;2,50
09/2011;410.892 ;623.225 ;1.034.116 ;3,99 ;1,81 ;2,57
10/2011;418.494 ;624.724 ;1.043.219 ;4,13 ;1,92 ;2,69
11/2011;425.012 ;639.535 ;1.064.546 ;4,76 ;1,92 ;2,91
12/2011;431.963 ;654.625 ;1.086.588 ;4,76 ;1,84 ;2,85
01/2012;441.955 ;646.906 ;1.088.861 ;4,50 ;1,96 ;2,92
02/2012;445.513 ;648.163 ;1.093.676 ;4,98 ;2,01 ;3,16
03/2012;450.564 ;662.736 ;1.113.299 ;4,87 ;1,99 ;3,10
04/2012;456.752 ;668.649 ;1.125.400 ;5,04 ;2,06 ;3,27
05/2012;464.583 ;677.443 ;1.142.026 ;5,16 ;2,02 ;3,30
06/2012;470.703 ;687.410 ;1.158.113 ;5,13 ;1,98 ;3,26
07/2012;476.628 ;691.978 ;1.168.606 ;5,17 ;2,08 ;3,34
08/2012;484.588 ;695.666 ;1.180.254 ;5,13 ;2,09 ;3,34
09/2012;486.229 ;706.451 ;1.192.680 ;4,99 ;1,98 ;3,21
10/2012;494.055 ;715.449 ;1.209.504 ;4,92 ;2,02 ;3,21
11/2012;500.622 ;724.369 ;1.224.992 ;4,88 ;1,98 ;3,17
12/2012;508.990 ;745.457 ;1.254.446 ;4,83 ;1,99 ;3,15
01/2013;513.701 ;737.369 ;1.251.070 ;4,77 ;1,99 ;3,13
02/2013;515.544 ;743.789 ;1.259.333 ;4,75 ;2,02 ;3,14
03/2013;521.456 ;758.329 ;1.279.785 ;4,77 ;1,98 ;3,12
04/2013;529.113 ;761.639 ;1.290.752 ;4,66 ;1,99 ;3,08
05/2013;537.699 ;768.692 ;1.306.390 ;4,64 ;1,99 ;3,08
06/2013;544.561 ;782.934 ;1.327.495 ;4,44 ;1,87 ;2,92
07/2013;551.797 ;782.564 ;1.334.362 ;4,37 ;1,88 ;2,91
08/2013;558.689 ;790.558 ;1.349.247 ;4,23 ;1,84 ;2,83
09/2013;563.993 ;797.262 ;1.361.255 ;4,19 ;1,79 ;2,78
10/2013;567.641 ;799.971 ;1.367.612 ;4,10 ;1,82 ;2,76
11/2013;574.223 ;814.553 ;1.388.776 ;4,01 ;1,78 ;2,70
12/2013;583.764 ;836.837 ;1.420.600 ;3,92 ;1,66 ;2,59
01/2014;588.972 ;832.978 ;1.421.951 ;3,91 ;1,67 ;2,60
02/2014;592.050 ;841.500 ;1.433.550 ;3,90 ;1,71 ;2,62
03/2014;596.294 ;862.455 ;1.458.749 ;3,92 ;1,67 ;2,59
04/2014;603.015 ;871.172 ;1.474.187 ;3,96 ;1,69 ;2,61
05/2014;610.907 ;878.955 ;1.489.862 ;4,00 ;1,82 ;2,71
06/2014;617.219 ;888.668 ;1.505.887 ;3,95 ;1,75 ;2,65
07/2014;621.337 ;888.062 ;1.509.399 ;3,97 ;1,80 ;2,69
08/2014;627.475 ;895.626 ;1.523.101 ;3,99 ;1,85 ;2,73
09/2014;630.739 ;909.534 ;1.540.273 ;3,83 ;1,82 ;2,64
10/2014;639.283 ;912.891 ;1.552.174 ;3,83 ;1,83 ;2,66
11/2014;644.740 ;925.672 ;1.570.413 ;3,78 ;1,78 ;2,60
12/2014;655.070 ;948.021 ;1.603.091 ;3,60 ;1,70 ;2,47
01/2015;659.661 ;942.862 ;1.602.523 ;3,70 ;1,77 ;2,57
02/2015;659.903 ;948.822 ;1.608.725 ;3,76 ;1,84 ;2,63
03/2015;665.164 ;963.429 ;1.628.593 ;3,65 ;1,90 ;2,61
04/2015;668.103 ;964.238 ;1.632.341 ;3,69 ;1,97 ;2,67
05/2015;672.030 ;973.811 ;1.645.841 ;3,79 ;1,99 ;2,72
06/2015;676.129 ;982.439 ;1.658.568 ;3,64 ;1,91 ;2,62
07/2015;678.723 ;986.194 ;1.664.917 ;3,75 ;1,95 ;2,69
08/2015;681.504 ;998.252 ;1.679.756 ;3,86 ;2,04 ;2,78
09/2015;682.842 ;1.014.133 ;1.696.976 ;3,91 ;1,87 ;2,69
10/2015;684.635 ;1.008.967 ;1.693.602 ;4,01 ;1,88 ;2,74
11/2015;689.500 ;1.017.862 ;1.707.361 ;4,16 ;2,03 ;2,89
12/2015;693.213 ;1.039.056 ;1.732.269 ;4,16 ;1,93 ;2,82
01/2016;691.958 ;1.027.702 ;1.719.660 ;4,20 ;2,03 ;2,90
02/2016;692.640 ;1.018.921 ;1.711.561 ;4,27 ;2,17 ;3,02
03/2016;694.363 ;1.003.557 ;1.697.920 ;4,20 ;2,23 ;3,03
04/2016;694.331 ;991.064 ;1.685.395 ;4,31 ;2,40 ;3,19
05/2016;697.879 ;993.942 ;1.691.821 ;4,33 ;2,46 ;3,23
06/2016;700.250 ;982.007 ;1.682.257 ;4,11 ;2,36 ;3,09
07/2016;701.643 ;973.265 ;1.674.908 ;3,90 ;2,37 ;3,01
08/2016;705.241 ;968.415 ;1.673.656 ;3,84 ;2,52 ;3,07
09/2016;705.700 ;963.964 ;1.669.664 ;3,83 ;2,49 ;3,06
10/2016;704.752 ;955.045 ;1.659.796 ;3,84 ;2,83 ;3,26
11/2016;707.908 ;950.018 ;1.657.926 ;3,82 ;2,68 ;3,17
12/2016;710.785 ;939.177 ;1.649.962 ;3,74 ;2,68 ;3,14
01/2017;711.892 ;917.836 ;1.629.728 ;3,79 ;2,72 ;3,18
02/2017;712.490 ;916.580 ;1.629.070 ;3,82 ;2,89 ;3,30
03/2017;715.825 ;914.987 ;1.630.811 ;3,78 ;3,28 ;3,50
04/2017;715.951 ;905.887 ;1.621.838 ;3,87 ;3,46 ;3,64
05/2017;721.796 ;898.442 ;1.620.237 ;3,91 ;3,66 ;3,77
06/2017;725.390 ;899.364 ;1.624.754 ;3,64 ;3,25 ;3,42
07/2017;729.553 ;880.534 ;1.610.088 ;3,71 ;2,97 ;3,30
08/2017;733.668 ;872.047 ;1.605.715 ;3,66 ;3,07 ;3,34
09/2017;734.628 ;872.512 ;1.607.140 ;3,60 ;2,87 ;3,20
10/2017;739.818 ;865.434 ;1.605.252 ;3,59 ;2,92 ;3,23
11/2017;745.455 ;866.495 ;1.611.949 ;3,54 ;2,87 ;3,18
12/2017;747.499 ;870.556 ;1.618.056 ;3,37 ;2,67 ;2,99
01/2018;751.758 ;848.155 ;1.599.913 ;3,54 ;2,89 ;3,20
02/2018;750.282 ;842.501 ;1.592.784 ;3,52 ;2,80 ;3,14
03/2018;755.324 ;849.351 ;1.604.675 ;3,44 ;2,54 ;2,96
04/2018;761.084 ;846.448 ;1.607.532 ;3,45 ;2,65 ;3,03
05/2018;765.957 ;845.090 ;1.611.047 ;3,42 ;2,71 ;3,05
06/2018;769.921 ;853.915 ;1.623.836 ;3,31 ;2,34 ;2,80
07/2018;775.709 ;843.538 ;1.619.247 ;3,30 ;2,15 ;2,70
08/2018;783.067 ;852.161 ;1.635.227 ;3,23 ;2,04 ;2,61
09/2018;784.642 ;856.532 ;1.641.174 ;3,20 ;2,26 ;2,71
10/2018;792.862 ;838.798 ;1.631.660 ;3,16 ;2,30 ;2,71
11/2018;804.576 ;845.462 ;1.650.039 ;3,10 ;2,26 ;2,67
12/2018;812.168 ;870.464 ;1.682.631 ;3,09 ;2,05 ;2,55
01/2019;816.286 ;847.068 ;1.663.354 ;3,18 ;2,15 ;2,66
02/2019;818.729 ;846.671 ;1.665.400 ;3,14 ;2,02 ;2,57
03/2019;825.160 ;852.686 ;1.677.846 ;3,22 ;2,05 ;2,62
04/2019;832.846 ;838.421 ;1.671.268 ;3,21 ;2,04 ;2,62
05/2019;841.713 ;835.803 ;1.677.516 ;3,25 ;2,11 ;2,69
06/2019;847.489 ;830.773 ;1.678.262 ;3,19 ;2,13 ;2,67
07/2019;856.626 ;814.277 ;1.670.902 ;3,26 ;2,30 ;2,79
08/2019;865.210 ;822.896 ;1.688.107 ;3,29 ;2,28 ;2,80
09/2019;873.006 ;833.308 ;1.706.314 ;3,34 ;2,10 ;2,73
10/2019;883.060 ;819.684 ;1.702.744 ;3,32 ;2,07 ;2,72
11/2019;893.191 ;829.298 ;1.722.489 ;3,33 ;1,98 ;2,68
12/2019;905.500 ;846.540 ;1.752.040 ;3,30 ;1,74 ;2,55
01/2020;912.738 ;825.785 ;1.738.523 ;3,43 ;1,91 ;2,71
02/2020;914.899 ;832.332 ;1.747.231 ;3,48 ;1,90 ;2,73
03/2020;916.560 ;894.103 ;1.810.664 ;3,80 ;2,04 ;2,93
04/2020;904.997 ;905.796 ;1.810.793 ;3,94 ;2,13 ;3,04
05/2020;904.851 ;913.565 ;1.818.416 ;3,83 ;2,11 ;2,97
Fonte;BCB;BCB;BCB;BCB;BCB;BCB
