2016-08-01;86.8;89.8;90.1;68.5;70.9;91.0;410.11;0.54;0.58;34024;30386;64410;4.28;3.71;4.02;90.6;145.91;93.9
2016-09-01;82.8;89.3;86.8;62.8;64.6;87.7;415.94;0.43;0.51;34010;30879;64889;4.37;3.83;4.12;89.7;146.81;93.4
2016-10-01;87.0;90.8;91.0;64.1;62.6;91.7;415.41;0.54;0.58;33877;30960;64837;4.42;4.06;4.25;89.6;146.93;91.8
2016-11-01;91.2;91.2;92.3;75.3;68.9;91.8;406.52;0.43;0.51;34152;31334;65486;4.34;3.79;4.08;88.3;146.99;90.4
2016-12-01;112.4;94.7;108.4;86.8;69.5;108.2;394.19;0.39;0.39;34369;31773;66142;4.16;3.49;3.84;97.0;145.81;96.0
2017-01-01;86.4;90.7;87.4;63.0;70.3;81.2;412.48;0.13;0.24;34608;31213;65821;4.19;2.74;3.5;93.4;147.71;96.7
2017-02-01;75.2;62.0;84.9;50.7;60.2;80.9;401.91;0.3;0.43;34596;31689;66284;4.2;2.92;3.59;93.2;148.83;94.0
2017-03-01;83.4;60.7;89.1;68.6;70.1;84.0;408.83;0.66;0.64;34716;32221;66937;4.2;3.15;3.7;90.4;148.23;91.6
2017-04-01;80.1;61.8;89.0;57.4;60.5;84.8;423.08;0.08;0.12;34704;31986;66690;4.39;3.07;3.76;92.2;148.47;88.8
2017-05-01;87.2;69.0;89.1;76.3;75.4;83.3;404.5;0.1;-0.04;35106;31683;66790;4.45;3.12;3.82;96.0;152.53;89.5
2017-06-01;83.9;66.6;89.0;61.3;76.4;84.3;408.49;-0.25;-0.35;35384;31441;66825;4.01;2.64;3.36;96.5;151.34;87.7
2017-07-01;88.2;67.0;93.4;65.5;78.6;87.9;400.67;0.01;0.11;35631;30955;66586;4.17;3.69;3.95;95.8;151.87;87.0
2017-08-01;86.9;67.8;92.0;63.6;79.1;86.1;389.35;-0.19;-0.25;35856;30717;66573;4.12;3.77;3.96;95.2;150.19;86.5
2017-09-01;85.8;67.9;92.2;62.6;73.6;86.3;370.46;0.16;-0.04;35861;30583;66444;4.08;3.58;3.85;93.5;149.22;86.5
2017-10-01;86.8;69.5;91.2;58.7;78.6;85.5;367.61;0.41;0.43;36109;30485;66595;4.06;3.89;3.98;96.0;149.22;81.2
2017-11-01;93.7;68.9;94.1;78.4;73.2;89.9;363.92;-0.16;-0.29;36459;32021;68480;3.95;3.58;3.78;93.9;148.93;82.3
2017-12-01;113.4;76.2;107.0;78.8;80.5;101.0;367.45;0.54;0.48;36629;33242;69870;3.7;3.3;3.51;98.9;151.3;82.6
2018-01-01;88.2;67.9;92.8;66.0;83.6;86.0;387.61;0.34;0.37;36973;32155;69128;3.98;3.4;3.71;95.9;150.95;88.6
2018-02-01;77.1;60.6;87.2;55.9;62.6;82.3;395.47;0.0;0.04;36824;32839;69663;3.99;6.32;5.09;94.8;149.88;82.5
2018-03-01;88.2;70.5;97.1;64.8;79.6;91.9;389.0;0.23;0.11;37039;32296;69335;3.91;5.55;4.67;95.2;151.58;85.4
2018-04-01;83.6;66.5;89.6;61.1;79.9;85.1;378.98;0.28;0.22;37299;32133;69432;3.96;3.35;3.68;93.2;150.32;81.9
2018-05-01;90.1;66.3;94.0;74.7;75.3;89.0;390.79;0.34;0.15;37692;32176;69868;3.91;3.04;3.51;87.4;148.06;78.4
2018-06-01;86.5;65.2;92.2;63.5;72.5;85.8;392.35;1.15;1.21;37941;31976;69917;3.74;2.24;3.05;94.4;151.01;80.5
2018-07-01;89.1;65.8;95.0;63.2;76.8;88.3;379.26;-0.09;-0.15;38205;31318;69523;3.73;2.66;3.25;95.1;154.42;80.9
2018-08-01;89.5;67.2;93.9;65.0;84.0;87.7;372.89;-0.28;-0.17;38632;31538;70170;3.65;4.61;4.08;95.6;154.45;82.1
2018-09-01;85.4;67.6;91.4;64.0;75.2;84.5;367.14;0.28;0.15;38715;30674;69389;3.6;2.35;3.05;99.1;155.51;79.1
2018-10-01;87.3;69.0;91.6;62.1;78.8;84.2;393.4;0.63;0.53;39138;30417;69555;3.51;2.4;3.02;96.4;153.49;80.0
2018-11-01;96.1;67.0;93.5;89.6;81.4;87.0;411.66;-0.07;0.06;39840;30917;70757;3.4;2.31;2.92;96.1;154.22;80.3
2018-12-01;112.0;73.8;105.0;82.8;83.6;96.8;397.34;0.07;0.14;40249;31073;71322;3.34;1.94;2.73;95.4;153.8;78.5
2019-01-01;87.4;65.6;88.9;70.9;85.1;81.3;403.99;0.16;0.26;40573;30541;71113;3.46;2.08;2.87;94.7;153.37;81.3
2019-02-01;79.0;61.6;83.8;62.2;79.3;76.6;416.86;0.69;0.75;40772;29806;70579;3.44;2.24;2.93;95.4;154.04;78.7
2019-03-01;83.2;63.9;90.3;71.1;79.4;83.3;445.12;1.04;1.02;41067;29870;70937;3.56;2.34;3.05;94.0;154.37;80.4
2019-04-01;83.8;60.3;85.8;73.1;85.3;78.9;459.2;0.91;0.89;41528;29701;71229;3.56;2.43;3.09;97.5;154.46;81.5
2019-05-01;90.6;62.9;90.4;94.4;92.6;83.8;444.44;0.21;0.05;42167;29469;71636;3.63;2.28;3.07;96.4;154.84;81.9
2019-06-01;84.0;62.3;85.7;75.4;88.0;81.0;448.73;0.26;0.4;42566;29610;72176;3.55;1.71;2.79;95.6;155.14;82.0
2019-07-01;87.9;64.8;83.4;84.4;95.5;76.5;432.96;-0.15;-0.1;43143;28929;72072;3.64;1.68;2.85;94.1;155.54;83.3
2019-08-01;86.6;66.4;83.4;83.7;93.6;77.5;402.84;0.33;0.21;43660;29170;72830;3.7;1.91;2.98;97.0;155.98;81.2
2019-09-01;83.5;65.5;81.8;83.7;79.9;75.2;384.17;-0.08;-0.21;44106;29324;73430;3.78;2.01;3.07;98.0;156.12;82.2
2019-10-01;89.0;70.0;84.3;85.3;97.4;77.6;387.18;0.04;-0.03;44728;29222;73949;3.74;1.84;2.99;96.2;156.93;83.3
2019-11-01;93.7;69.7;87.3;82.7;91.8;81.9;395.82;0.22;0.34;45346;29731;75077;3.73;1.87;2.99;99.2;157.58;83.2
2019-12-01;108.8;75.6;95.3;88.5;92.0;89.9;433.64;1.28;1.29;46069;30698;76767;3.71;1.66;2.89;97.5;156.92;81.0
2020-01-01;85.5;68.0;82.4;70.6;97.7;77.6;433.39;0.28;0.3;46610;30782;77392;3.87;1.88;3.08;99.3;156.94;81.8
2020-02-01;75.3;59.8;80.3;59.5;78.5;75.2;462.99;0.8;0.84;46724;30898;77622;3.92;1.48;2.95;99.8;156.73;80.6
2020-03-01;70.1;50.9;89.6;41.5;78.3;85.0;475.11;0.21;0.2;46689;31605;78294;4.48;1.7;3.36;78.2;145.56;76.6
2020-04-01;54.6;34.5;88.0;10.9;55.9;83.8;482.46;-0.12;-0.04;46117;31855;77972;4.74;1.62;3.47;52.0;131.83;59.9
