2012-10-01;92.18;84.59;98.93;89.13;107.89;98.66;249.36;0.65;0.75;20949.08;20827.08;41776.08;5.78;2.86;4.33;101.92;150.32;92.11
2012-11-01;92.51;85.76;98.58;89.92;108.66;98.14;255.38;0.66;0.77;21240.75;21066.83;42307.5;5.75;2.86;4.31;103.02;150.75;92.98
2012-12-01;92.89;87.02;98.48;90.68;108.45;97.98;260.61;0.66;0.76;21540.75;21314.42;42855.08;5.72;3.01;4.37;103.67;151.28;93.8
2013-01-01;92.85;87.16;98.24;90.75;105.27;97.75;265.38;0.69;0.78;21839.83;21581.58;43421.25;5.67;3.0;4.34;104.56;151.57;94.47
2013-02-01;93.05;87.58;97.96;91.26;104.02;97.48;268.25;0.66;0.73;22153.67;21834.17;43987.67;5.62;2.99;4.31;105.63;151.97;95.42
2013-03-01;93.31;88.46;97.98;91.59;101.46;97.55;269.8;0.59;0.65;22462.5;22079.17;44541.5;5.55;2.96;4.27;106.77;152.33;95.8
2013-04-01;93.56;89.11;97.8;92.41;101.63;97.4;270.6;0.57;0.63;22790.83;22312.83;45103.5;5.46;2.95;4.22;107.62;152.74;96.1
2013-05-01;93.75;89.68;97.83;92.54;100.5;97.47;271.03;0.54;0.59;23116.5;22565.83;45682.25;5.38;2.94;4.17;108.97;153.15;96.46
2013-06-01;94.17;90.49;98.01;93.23;100.26;97.68;273.09;0.56;0.62;23436.25;22788.08;46224.17;5.29;2.92;4.12;109.64;153.49;96.85
2013-07-01;94.64;91.09;97.99;93.73;100.32;97.66;274.81;0.52;0.56;23773.08;22979.67;46752.58;5.19;2.89;4.06;109.91;153.9;96.9
2013-08-01;95.28;91.63;98.31;94.57;100.86;98.04;276.17;0.47;0.5;24111.25;23193.5;47304.75;5.1;2.86;4.0;109.55;154.14;97.22
2013-09-01;96.22;92.97;98.76;96.3;101.84;98.52;275.57;0.43;0.44;24454.92;23408.58;47863.5;5.01;2.82;3.94;109.67;154.61;97.57
2013-10-01;96.58;93.88;98.78;97.23;101.21;98.53;276.05;0.43;0.43;24781.75;23619.0;48400.75;4.91;2.78;3.87;109.96;155.12;97.93
2013-11-01;97.25;94.67;99.38;97.83;100.98;99.35;275.83;0.46;0.46;25104.58;23810.83;48915.42;4.83;2.76;3.82;109.82;155.58;98.09
2013-12-01;98.02;95.45;99.87;99.28;101.3;99.88;276.43;0.51;0.52;25429.58;24003.58;49433.17;4.76;2.6;3.71;109.83;155.95;98.28
2014-01-01;98.53;96.11;100.22;99.77;100.61;100.2;276.86;0.53;0.55;25758.67;24195.25;49953.92;4.69;2.6;3.68;109.19;156.2;98.37
2014-02-01;98.73;96.77;100.42;99.32;99.38;100.36;277.85;0.5;0.52;26074.0;24400.0;50474.0;4.64;2.59;3.65;109.01;156.65;98.0
2014-03-01;98.81;97.29;100.5;98.43;98.62;100.44;279.05;0.52;0.53;26391.83;24597.75;50989.58;4.6;2.59;3.63;108.84;157.3;98.07
2014-04-01;99.13;98.22;100.46;98.69;99.92;100.38;280.63;0.52;0.52;26706.42;24818.25;51524.67;4.55;2.57;3.59;108.68;157.83;98.51
2014-05-01;99.39;99.12;100.33;98.88;100.0;100.28;282.08;0.52;0.52;27032.17;25084.58;52116.75;4.5;2.53;3.55;107.72;157.94;99.12
2014-06-01;99.79;99.49;100.18;99.97;100.18;100.18;283.02;0.5;0.48;27361.58;25379.0;52740.67;4.45;2.52;3.52;107.21;158.0;99.52
2014-07-01;100.02;100.01;99.99;100.0;100.0;100.0;283.59;0.49;0.47;27705.0;25738.25;53443.33;4.4;2.49;3.48;107.23;158.19;100.03
2014-08-01;100.18;100.06;99.88;100.06;99.29;99.91;284.79;0.52;0.48;28051.42;26079.75;54131.17;4.36;2.45;3.44;106.81;158.25;99.92
2014-09-01;99.73;99.88;99.43;99.42;97.74;99.46;286.66;0.56;0.51;28385.17;26417.92;54803.08;4.32;2.41;3.4;106.52;158.25;99.71
2014-10-01;99.73;99.72;98.9;99.61;98.22;98.96;288.18;0.59;0.55;28735.83;26752.83;55488.58;4.28;2.37;3.36;105.78;158.02;99.47
2014-11-01;99.43;99.44;98.45;98.98;97.14;98.49;290.49;0.57;0.53;29075.92;27085.33;56161.08;4.24;2.32;3.31;104.59;157.78;99.27
2014-12-01;98.98;98.85;98.04;97.62;95.75;98.12;293.85;0.62;0.57;29403.83;27501.83;56905.5;4.19;2.25;3.25;103.52;157.41;98.85
2015-01-01;98.68;99.03;97.41;96.86;96.13;97.53;296.13;0.64;0.58;29730.33;27885.0;57615.25;4.14;2.19;3.2;103.26;157.28;98.67
2015-02-01;98.42;98.68;96.94;96.52;95.32;97.12;299.93;0.76;0.71;30050.58;28312.08;58362.58;4.09;2.14;3.15;101.95;156.78;98.43
2015-03-01;97.98;98.11;96.28;95.96;93.83;96.49;303.17;0.83;0.79;30368.5;28750.83;59119.33;4.05;2.11;3.11;100.86;156.14;98.24
2015-04-01;97.37;97.57;95.83;94.43;90.78;96.1;305.49;0.82;0.75;30677.92;29182.75;59860.58;4.04;2.09;3.09;99.71;155.44;97.89
2015-05-01;97.02;96.82;95.65;93.3;87.77;96.01;307.87;0.81;0.75;30968.0;29574.33;60542.33;4.04;2.16;3.12;98.89;154.99;97.1
2015-06-01;96.38;96.38;95.17;91.53;84.71;95.53;310.98;0.79;0.75;31256.5;29921.5;61177.92;4.07;2.29;3.2;97.84;154.39;96.78
2015-07-01;95.72;95.59;94.82;89.23;81.79;95.27;315.58;0.86;0.83;31510.33;30170.58;61680.83;4.11;2.44;3.3;96.65;153.7;96.28
2015-08-01;94.86;94.83;94.48;87.13;79.42;94.97;322.22;0.91;0.9;31743.58;30400.92;62144.42;4.17;2.59;3.4;95.96;153.18;96.15
2015-09-01;94.65;94.44;94.47;86.6;78.69;95.03;330.17;0.93;0.94;31977.0;30630.83;62607.83;4.23;2.73;3.49;94.91;152.69;96.02
2015-10-01;94.3;94.31;94.35;85.99;77.15;94.97;336.97;0.9;0.89;32202.5;30823.33;63025.92;4.28;2.86;3.59;94.48;152.37;96.2
2015-11-01;93.89;94.03;94.13;85.09;75.75;94.78;342.72;0.91;0.9;32406.0;31015.33;63421.5;4.34;3.0;3.69;94.28;151.97;96.0
2015-12-01;93.02;93.85;93.65;83.02;74.31;94.4;345.29;0.87;0.88;32601.67;31100.92;63702.67;4.4;3.16;3.79;94.08;151.52;96.02
2016-01-01;92.57;93.56;93.41;81.83;72.91;94.23;350.4;0.84;0.84;32793.92;31179.17;63973.17;4.45;3.28;3.88;93.72;151.11;95.93
2016-02-01;92.07;93.38;93.26;80.19;71.1;94.13;356.28;0.79;0.78;32970.67;31181.5;64152.25;4.48;3.42;3.96;93.84;150.67;95.63
2016-03-01;91.54;92.96;92.94;79.18;70.52;93.83;364.0;0.76;0.76;33141.17;31151.75;64292.92;4.49;3.54;4.03;93.35;150.09;95.48
2016-04-01;91.02;92.42;92.61;77.88;69.56;93.53;373.23;0.77;0.8;33297.42;31131.33;64428.83;4.5;3.67;4.1;92.88;149.65;95.19
2016-05-01;90.27;91.78;92.15;76.2;69.12;93.07;382.33;0.79;0.82;33428.25;31102.58;64530.83;4.51;3.74;4.14;92.32;149.23;94.81
2016-06-01;89.88;91.42;92.17;74.91;69.0;93.01;389.71;0.78;0.81;33551.75;31088.17;64639.92;4.5;3.74;4.13;91.87;148.84;94.22
2016-07-01;89.28;91.21;91.89;73.46;68.1;92.65;394.6;0.69;0.72;33670.92;31093.42;64764.33;4.47;3.7;4.1;92.3;148.43;94.26
2016-08-01;88.91;91.18;91.46;72.22;68.19;91.64;398.25;0.58;0.61;33801.92;31082.67;64884.58;4.44;3.61;4.04;92.27;148.11;94.55
2016-09-01;88.29;89.21;91.13;70.31;67.82;90.88;399.44;0.54;0.57;33929.58;31098.58;65028.0;4.4;3.55;4.0;92.43;147.9;94.41
2016-10-01;87.76;86.34;90.81;69.0;67.6;90.03;401.32;0.53;0.58;34052.0;31189.25;65241.08;4.37;3.52;3.97;92.13;147.63;93.91
2016-11-01;87.18;83.88;90.65;67.61;66.97;89.44;404.48;0.45;0.5;34174.08;31254.83;65428.75;4.34;3.48;3.93;92.05;147.48;93.38
2016-12-01;87.19;81.91;90.72;67.3;67.55;88.91;406.93;0.38;0.4;34307.92;31299.92;65607.83;4.31;3.42;3.89;92.29;147.83;92.85
2017-01-01;87.13;79.93;90.86;66.88;68.12;88.58;408.74;0.33;0.36;34445.58;31342.5;65788.08;4.27;3.35;3.84;92.62;148.08;92.18
2017-02-01;87.05;77.8;90.88;66.69;69.0;88.07;408.51;0.28;0.31;34598.08;31376.67;65974.75;4.26;3.35;3.83;92.72;148.45;91.73
2017-03-01;87.06;75.97;91.03;66.28;69.68;87.66;406.78;0.22;0.24;34750.75;31404.25;66155.0;4.25;3.36;3.83;93.11;148.81;91.12
2017-04-01;87.31;74.18;91.48;66.27;70.43;87.54;402.99;0.2;0.2;34905.0;31379.58;66284.58;4.23;3.34;3.81;93.43;149.01;90.54
2017-05-01;87.29;72.41;91.5;65.82;71.77;87.03;399.01;0.19;0.18;35091.0;31340.0;66431.08;4.2;3.32;3.78;93.96;149.2;89.66
2017-06-01;87.5;70.55;91.65;66.08;72.13;86.87;395.46;0.14;0.12;35283.25;31397.25;66680.58;4.16;3.3;3.76;94.43;149.36;88.98
2017-07-01;87.58;69.01;91.53;65.41;73.04;86.27;393.23;0.15;0.12;35471.58;31519.67;66991.25;4.13;3.29;3.73;94.58;149.82;87.87
2017-08-01;87.73;67.11;91.98;65.66;74.15;86.67;391.16;0.17;0.13;35668.67;31598.17;67266.83;4.11;3.34;3.75;94.79;150.09;87.19
2017-09-01;87.89;66.99;92.18;66.09;74.35;86.78;390.62;0.14;0.1;35854.33;31694.0;67548.42;4.09;3.63;3.87;94.93;150.18;86.23
2017-10-01;88.29;67.81;92.84;65.77;75.14;87.44;388.97;0.11;0.06;36047.92;31700.25;67748.25;4.07;3.83;3.95;95.33;150.46;85.72
2017-11-01;88.58;68.2;92.89;66.08;76.76;87.47;385.29;0.12;0.07;36264.17;31712.5;67976.75;4.03;3.85;3.95;95.41;150.61;85.14
2017-12-01;88.83;67.97;93.3;65.95;76.75;87.94;384.15;0.14;0.08;36479.67;31753.58;68233.25;3.99;3.84;3.92;94.69;150.24;84.22
2018-01-01;89.04;67.86;93.57;66.13;76.43;88.07;382.81;0.26;0.21;36692.75;31798.17;68490.92;3.96;3.81;3.9;94.52;150.21;83.62
2018-02-01;89.12;67.76;93.7;65.94;76.28;88.1;381.02;0.25;0.19;36907.25;31828.42;68735.67;3.93;3.72;3.84;94.46;150.42;83.11
2018-03-01;89.33;67.71;93.86;66.06;76.68;88.23;379.65;0.24;0.2;37138.58;31896.83;69035.42;3.89;3.79;3.85;94.49;150.78;82.74
2018-04-01;89.3;67.68;93.79;66.18;76.82;88.08;379.37;0.25;0.21;37376.42;31904.42;69280.83;3.85;3.69;3.78;94.96;151.3;82.12
2018-05-01;89.34;67.64;93.82;66.46;76.83;87.98;381.52;0.27;0.22;37628.83;31898.75;69527.5;3.8;3.57;3.7;94.99;151.66;82.02
2018-06-01;89.54;67.48;93.78;67.39;77.52;87.73;385.5;0.28;0.25;37910.58;31806.75;69717.25;3.76;3.46;3.63;95.18;152.1;81.86
2018-07-01;89.42;67.28;93.61;67.73;77.78;87.38;387.99;0.24;0.22;38212.25;31626.0;69838.25;3.73;3.35;3.56;94.88;152.31;81.52
2018-08-01;89.36;67.09;93.28;68.13;77.9;86.99;389.36;0.22;0.21;38512.25;31491.5;70003.67;3.68;3.24;3.49;94.78;152.51;80.91
2018-09-01;89.52;67.18;93.0;68.66;79.29;86.52;391.14;0.28;0.27;38841.25;31238.75;70080.0;3.64;2.9;3.31;94.83;152.86;80.59
2018-10-01;89.1;66.62;92.43;69.18;79.28;85.8;395.82;0.35;0.35;39176.92;31036.58;70213.5;3.61;2.63;3.18;94.73;153.09;80.18
2018-11-01;89.12;66.11;92.12;70.18;79.73;85.28;402.5;0.4;0.4;39529.33;30833.92;70363.25;3.57;2.55;3.13;95.09;153.43;80.14
2018-12-01;89.16;65.82;91.82;71.83;81.17;84.85;406.97;0.39;0.4;39902.25;30608.33;70510.58;3.55;2.49;3.09;95.84;154.0;80.43
2019-01-01;88.95;65.58;91.28;72.82;82.46;84.45;411.67;0.32;0.33;40287.67;30411.17;70698.83;3.54;2.45;3.07;95.94;154.34;80.56
2019-02-01;88.85;65.5;90.31;74.58;84.02;83.47;416.14;0.31;0.33;40699.17;30212.08;70911.25;3.53;2.36;3.04;95.86;154.44;80.76
2019-03-01;88.61;65.43;89.43;76.14;84.82;82.62;418.64;0.36;0.36;41118.17;30014.75;71132.92;3.53;2.14;2.95;95.98;154.56;80.68
2019-04-01;88.45;65.26;88.63;77.78;85.21;81.84;420.06;0.33;0.33;41567.42;29902.25;71469.67;3.55;2.11;2.95;95.88;154.61;80.94
2019-05-01;88.59;65.34;88.03;79.72;86.76;81.29;419.54;0.28;0.29;42033.25;29802.67;71835.83;3.57;2.06;2.95;95.87;154.9;81.22
2019-06-01;88.39;65.57;87.51;79.14;87.63;80.87;418.22;0.31;0.31;42492.08;29703.83;72195.83;3.59;2.03;2.95;96.13;155.18;81.46
2019-07-01;88.13;65.72;86.7;79.62;88.33;80.29;421.25;0.41;0.41;42977.08;29672.58;72649.58;3.62;2.0;2.96;96.3;155.44;81.67
2019-08-01;87.97;65.92;86.16;79.59;89.38;79.98;423.7;0.42;0.41;43480.17;29692.67;73172.83;3.66;1.99;2.98;96.68;155.74;81.71
2019-09-01;87.66;65.77;85.87;79.37;89.31;79.87;427.54;0.43;0.42;43976.17;29783.67;73759.75;3.7;1.92;2.98;97.05;155.96;81.87
2019-10-01;86.57;64.68;85.81;76.9;89.22;80.01;430.04;0.36;0.35;44444.67;29928.25;74372.83;3.78;1.87;3.01;95.73;155.23;81.55
2019-11-01;84.13;62.53;85.99;71.72;86.77;80.42;431.98;0.27;0.27;44827.08;30107.75;74934.75;3.87;1.8;3.04;91.94;153.34;79.75
2019-12-01;83.55;62.5;85.59;69.65;86.24;80.11;430.84;0.28;0.29;45068.91;30165.82;75234.64;3.9;1.76;3.04;91.54;153.21;79.55
2020-01-01;83.5;62.52;85.58;69.08;86.06;80.02;429.06;0.28;0.28;45319.2;30221.4;75540.5;3.93;1.76;3.06;91.13;153.01;79.31
2020-02-01;83.01;62.27;85.82;67.38;85.01;80.41;428.62;0.33;0.32;45561.0;30365.0;75925.89;3.96;1.77;3.09;90.8;152.73;78.87
2020-03-01;82.56;61.75;86.13;65.34;83.94;80.78;431.85;0.33;0.34;45798.62;30514.38;76312.88;4.0;1.76;3.1;90.02;152.33;78.57
2020-04-01;82.43;61.21;86.74;62.71;84.51;81.57;438.66;0.39;0.41;46040.43;30684.43;76724.71;4.03;1.72;3.1;88.89;151.78;78.06
