2013-02-01;94.0;259.01;12272.33;5548.42;17820.83;5.46;3.6;4.88;92.56
2013-03-01;95.21;261.75;12446.83;5621.25;18068.08;5.43;3.62;4.87;93.06
2013-04-01;95.42;263.96;12636.83;5700.67;18337.5;5.4;3.64;4.85;93.92
2013-05-01;96.03;265.75;12827.83;5786.5;18614.33;5.36;3.67;4.83;94.42
2013-06-01;97.05;267.57;13020.42;5887.25;18907.67;5.31;3.66;4.8;95.13
2013-07-01;97.43;269.32;13221.75;5984.5;19206.33;5.25;3.62;4.74;95.58
2013-08-01;97.79;270.32;13425.67;6077.92;19503.75;5.19;3.58;4.68;96.58
2013-09-01;98.17;272.65;13634.08;6165.33;19799.58;5.11;3.49;4.61;97.12
2013-10-01;97.9;271.7;13832.67;6252.58;20085.42;5.04;3.46;4.55;97.65
2013-11-01;98.42;269.96;14040.25;6343.42;20383.83;4.97;3.41;4.48;97.95
2013-12-01;98.92;268.78;14249.67;6430.83;20680.58;4.9;3.37;4.42;98.44
2014-01-01;99.48;268.46;14464.17;6522.08;20986.25;4.84;3.31;4.36;98.71
2014-02-01;99.3;268.0;14679.17;6616.67;21295.83;4.78;3.28;4.32;98.83
2014-03-01;99.22;268.23;14898.58;6720.83;21619.58;4.73;3.26;4.27;98.97
2014-04-01;99.65;268.96;15111.17;6818.58;21929.92;4.66;3.2;4.21;99.32
2014-05-01;100.12;269.96;15331.42;6910.92;22242.5;4.6;3.13;4.15;99.88
2014-06-01;100.31;270.61;15553.92;6989.0;22543.08;4.55;3.08;4.09;100.07
2014-07-01;100.01;271.71;15780.58;7088.5;22869.25;4.47;3.03;4.03;99.98
2014-08-01;99.77;272.93;16011.5;7185.5;23197.17;4.41;2.99;3.97;99.55
2014-09-01;99.35;271.94;16233.75;7274.92;23508.83;4.36;2.97;3.93;99.28
2014-10-01;99.04;274.05;16468.25;7360.33;23828.75;4.3;2.94;3.88;99.13
2014-11-01;98.17;276.53;16690.92;7435.17;24126.25;4.25;2.92;3.84;99.01
2014-12-01;97.01;279.15;16905.25;7498.92;24404.33;4.21;2.9;3.8;98.65
2015-01-01;96.27;281.46;17113.67;7552.5;24666.33;4.16;2.91;3.78;98.04
2015-02-01;96.12;284.5;17317.92;7593.42;24911.5;4.13;2.92;3.76;97.42
2015-03-01;95.06;287.71;17515.58;7616.25;25131.92;4.1;2.93;3.74;96.89
2015-04-01;93.84;290.3;17712.17;7640.83;25353.08;4.09;2.94;3.75;96.15
2015-05-01;92.24;292.94;17894.08;7660.92;25555.08;4.09;2.97;3.75;95.15
2015-06-01;90.84;296.71;18072.0;7672.92;25745.0;4.09;3.02;3.77;94.25
2015-07-01;89.69;300.44;18233.33;7659.58;25892.92;4.13;3.07;3.81;93.83
2015-08-01;89.09;306.36;18381.33;7644.08;26025.33;4.16;3.13;3.85;93.22
2015-09-01;89.0;312.56;18529.58;7628.42;26157.92;4.18;3.21;3.9;92.49
2015-10-01;88.81;317.85;18672.25;7608.92;26281.08;4.21;3.3;3.95;91.62
2015-11-01;88.67;323.34;18803.5;7587.33;26390.75;4.25;3.41;4.01;90.72
2015-12-01;88.38;328.14;18928.75;7561.83;26490.42;4.28;3.52;4.06;89.72
2016-01-01;87.94;332.86;19055.17;7528.08;26583.08;4.29;3.6;4.09;89.28
2016-02-01;87.23;339.58;19178.92;7492.5;26671.25;4.27;3.67;4.09;88.74
2016-03-01;87.33;346.12;19300.92;7453.0;26753.75;4.24;3.75;4.09;88.26
2016-04-01;87.28;353.39;19416.92;7404.58;26821.33;4.22;3.83;4.1;87.77
2016-05-01;87.33;360.67;19520.5;7349.75;26870.08;4.21;3.93;4.12;87.14
2016-06-01;88.18;365.71;19618.33;7295.83;26913.92;4.18;3.99;4.12;86.72
2016-07-01;88.17;369.82;19719.75;7221.17;26940.67;4.14;4.03;4.1;85.78
2016-08-01;88.23;371.42;19826.42;7151.42;26977.58;4.09;4.05;4.08;84.9
2016-09-01;88.26;371.76;19935.75;7086.42;27022.0;4.05;4.08;4.06;84.28
2016-10-01;88.22;373.62;20043.08;7015.33;27058.25;4.02;4.11;4.04;83.93
2016-11-01;88.26;375.01;20149.92;6938.83;27088.58;3.98;4.12;4.02;83.28
2016-12-01;88.49;376.88;20265.58;6858.58;27124.08;3.97;4.12;4.0;82.91
2017-01-01;88.28;377.19;20378.25;6776.42;27154.58;3.93;4.07;3.96;82.18
2017-02-01;87.89;375.04;20490.42;6692.33;27182.67;3.93;4.03;3.95;81.59
2017-03-01;87.32;372.14;20604.83;6615.0;27219.75;3.92;3.94;3.93;80.68
2017-04-01;87.28;367.8;20721.0;6540.08;27261.0;3.9;3.85;3.89;79.89
2017-05-01;86.62;363.21;20855.5;6465.17;27320.58;3.88;3.74;3.85;79.27
2017-06-01;85.59;359.4;21002.92;6389.42;27392.42;3.85;3.67;3.81;78.57
2017-07-01;85.26;356.35;21148.58;6318.67;27467.25;3.82;3.6;3.77;78.48
2017-08-01;85.21;356.33;21304.58;6242.08;27546.75;3.81;3.59;3.76;78.23
2017-09-01;84.92;355.45;21455.33;6159.92;27615.25;3.81;3.53;3.75;77.87
2017-10-01;85.33;353.42;21613.67;6083.58;27697.17;3.81;3.47;3.74;77.55
2017-11-01;85.4;349.52;21782.67;6012.42;27795.0;3.81;3.48;3.73;77.27
2017-12-01;85.52;346.41;21950.58;5945.83;27896.33;3.8;3.53;3.74;76.77
2018-01-01;86.11;344.74;22124.0;5892.25;28016.17;3.81;3.61;3.76;76.49
2018-02-01;86.22;343.55;22302.75;5844.5;28147.17;3.82;3.68;3.78;76.28
2018-03-01;87.13;342.25;22490.42;5796.17;28286.42;3.83;3.91;3.83;76.38
2018-04-01;86.98;341.76;22682.0;5754.5;28436.42;3.82;4.02;3.86;76.26
2018-05-01;87.07;342.07;22879.92;5720.25;28600.08;3.81;4.14;3.87;76.29
2018-06-01;87.13;343.28;23087.75;5685.67;28773.25;3.8;4.19;3.87;76.25
2018-07-01;87.12;344.59;23298.08;5657.0;28955.0;3.8;4.2;3.88;75.83
2018-08-01;86.82;343.94;23501.92;5632.08;29133.92;3.8;4.17;3.87;75.62
2018-09-01;86.76;345.94;23718.17;5620.08;29338.17;3.79;4.17;3.86;75.52
2018-10-01;85.97;350.16;23934.33;5606.25;29540.5;3.79;4.17;3.86;75.07
2018-11-01;85.57;356.53;24158.58;5596.42;29754.92;3.79;4.08;3.85;74.95
2018-12-01;85.03;361.29;24390.83;5589.92;29980.67;3.8;3.96;3.83;75.16
2019-01-01;84.35;365.37;24620.25;5572.33;30192.42;3.82;3.86;3.83;75.12
2019-02-01;84.35;368.57;24857.75;5551.33;30408.92;3.84;3.83;3.85;75.07
2019-03-01;83.68;371.27;25092.17;5535.58;30627.58;3.87;3.71;3.84;75.03
2019-04-01;83.59;373.82;25338.58;5519.17;30857.5;3.91;3.84;3.9;75.13
2019-05-01;84.07;375.25;25591.33;5500.25;31091.25;3.96;3.98;3.96;75.07
2019-06-01;85.39;375.89;25840.5;5476.5;31316.67;4.01;4.03;4.01;75.19
2019-07-01;86.28;378.26;26100.42;5461.83;31561.92;4.06;4.14;4.07;75.37
2019-08-01;86.85;380.51;26364.42;5448.67;31812.75;4.11;4.39;4.15;75.66
2019-09-01;87.58;382.66;26618.58;5425.33;32043.58;4.16;4.61;4.23;75.7
2019-10-01;87.58;383.8;26862.58;5423.33;32285.67;4.21;4.83;4.31;75.48
2019-11-01;86.47;385.94;27063.08;5417.33;32480.25;4.28;5.07;4.41;74.0
2019-12-01;86.12;388.99;27231.25;5419.92;32651.0;4.33;5.23;4.48;72.57
2020-01-01;86.64;388.11;27353.0;5419.18;32772.09;4.35;5.4;4.52;72.36
2020-02-01;87.11;388.36;27469.6;5426.4;32895.9;4.37;5.54;4.56;72.07
2020-03-01;87.63;390.64;27586.11;5433.0;33019.11;4.38;5.66;4.59;71.66
2020-04-01;88.74;394.52;27699.12;5433.75;33132.88;4.4;5.62;4.59;71.1
2020-05-01;88.9;400.7;27800.86;5435.43;33236.43;4.41;5.54;4.6;70.43
