01/2014;0.60 ;0.65 ;99.66 ;104.3 ;150.84 ;97.86;97.31 ;97.69 ;100.98 ;96.16
02/2014;0.44 ;0.40 ;99.41 ;110.4 ;150.74 ;99.13;99.30 ;99.37 ;102.23 ;99.89
03/2014;0.65 ;0.63 ;99.88 ;107.1 ;150.80 ;99.22;99.46 ;99.54 ;105.14 ;98.51
04/2014;0.87 ;0.91 ;99.30 ;106.2 ;151.30 ;99.11;101.35 ;102.95 ;102.41 ;99.33
05/2014;0.76 ;0.82 ;101.87 ;102.4 ;150.79 ;99.10;99.88 ;99.61 ;99.39 ;99.66
06/2014;0.61 ;0.45 ;99.69 ;97.7 ;149.41 ;98.81;99.01 ;97.52 ;97.69 ;99.40
07/2014;-0.40 ;-0.20 ;98.02 ;102.5 ;150.64 ;100.82;100.02 ;99.32 ;100.88 ;99.76
08/2014;0.27 ;0.27 ;100.75 ;101.9 ;150.73 ;100.34;99.04 ;99.11 ;98.67 ;112.85
09/2014;0.74 ;0.62 ;100.65 ;103.5 ;150.47 ;100.37;99.99 ;98.83 ;98.55 ;98.43
10/2014;0.19 ;0.22 ;100.87 ;102.5 ;150.09 ;100.86;101.87 ;107.07 ;98.67 ;100.61
11/2014;0.56 ;0.47 ;101.74 ;104.1 ;150.40 ;103.26;102.21 ;98.37 ;100.39 ;99.43
12/2014;0.57 ;0.52 ;98.99 ;101.5 ;150.27 ;101.18;100.53 ;99.44 ;94.86 ;97.27
01/2015;0.83 ;0.95 ;98.40 ;100.4 ;149.79 ;95.33;102.84 ;97.94 ;92.87 ;97.59
02/2015;1.47 ;1.43 ;97.73 ;99.9 ;149.44 ;96.67;101.12 ;95.88 ;92.28 ;93.98
03/2015;0.93 ;0.98 ;96.97 ;107.2 ;149.45 ;95.92;103.04 ;100.62 ;99.14 ;92.12
04/2015;0.62 ;0.64 ;95.30 ;101.5 ;148.86 ;96.36;101.37 ;94.92 ;90.90 ;95.39
05/2015;1.12 ;1.20 ;95.40 ;100.0 ;147.12 ;96.81;99.92 ;94.51 ;91.08 ;94.69
06/2015;0.99 ;0.91 ;93.99 ;100.9 ;147.60 ;94.41;100.81 ;96.35 ;91.13 ;95.47
07/2015;0.41 ;0.36 ;92.43 ;102.7 ;147.19 ;92.77;100.97 ;96.55 ;90.77 ;92.24
08/2015;0.32 ;0.27 ;91.49 ;102.2 ;146.05 ;94.75;98.48 ;94.56 ;93.90 ;92.86
09/2015;0.30 ;0.38 ;90.18 ;99.0 ;145.49 ;93.95;101.81 ;92.57 ;91.50 ;96.78
10/2015;0.70 ;0.66 ;91.22 ;98.8 ;145.65 ;92.77;100.41 ;95.20 ;89.50 ;89.19
11/2015;1.08 ;1.15 ;90.48 ;97.8 ;144.51 ;92.00;99.01 ;89.48 ;91.99 ;88.43
12/2015;1.07 ;1.09 ;89.06 ;97.4 ;144.33 ;91.63;99.36 ;91.08 ;90.73 ;88.37
01/2016;1.52 ;1.76 ;88.17 ;99.7 ;144.64 ;89.00;99.50 ;91.34 ;89.87 ;90.10
02/2016;1.24 ;1.37 ;87.23 ;93.7 ;143.64 ;90.13;99.85 ;91.36 ;86.49 ;87.57
03/2016;0.08 ;0.11 ;86.38 ;99.0 ;141.55 ;89.86;99.62 ;96.54 ;85.59 ;91.09
04/2016;0.73 ;0.80 ;86.02 ;98.5 ;138.90 ;88.52;101.83 ;87.35 ;82.69 ;92.06
05/2016;0.89 ;0.89 ;84.65 ;99.0 ;140.56 ;89.31;100.16 ;86.45 ;84.27 ;93.28
06/2016;0.32 ;0.37 ;84.65 ;99.6 ;141.12 ;88.57;100.12 ;87.71 ;83.29 ;91.71
07/2016;0.82 ;0.85 ;84.23 ;96.3 ;140.02 ;87.23;98.46 ;86.45 ;82.21 ;92.87
08/2016;0.13 ;0.16 ;83.21 ;96.2 ;140.06 ;85.61;99.69 ;87.42 ;81.24 ;90.71
09/2016;0.22 ;0.35 ;82.94 ;98.4 ;141.14 ;86.47;100.12 ;87.59 ;81.57 ;93.21
10/2016;0.41 ;0.30 ;83.91 ;98.0 ;141.12 ;85.91;96.40 ;88.05 ;78.80 ;91.03
11/2016;0.20 ;0.24 ;83.48 ;93.4 ;140.43 ;86.73;92.50 ;86.20 ;82.98 ;89.94
12/2016;0.42 ;0.37 ;82.90 ;98.5 ;140.22 ;86.32;87.96 ;84.10 ;83.93 ;90.73
01/2017;0.55 ;0.68 ;86.80 ;97.6 ;140.50 ;88.17;91.57 ;93.45 ;88.32 ;88.24
02/2017;0.41 ;0.33 ;85.99 ;96.9 ;140.95 ;85.83;92.19 ;88.93 ;85.41 ;90.49
03/2017;0.34 ;0.39 ;85.03 ;99.7 ;142.35 ;84.23;90.47 ;89.40 ;87.77 ;88.66
04/2017;0.07 ;0.20 ;85.89 ;96.4 ;143.00 ;83.47;89.92 ;86.26 ;88.32 ;83.88
05/2017;0.40 ;0.29 ;85.71 ;98.2 ;141.97 ;82.84;90.43 ;91.70 ;89.87 ;85.60
06/2017;-0.12 ;-0.13 ;86.70 ;94.9 ;141.47 ;83.70;89.82 ;95.53 ;91.96 ;85.38
07/2017;0.26 ;0.28 ;86.73 ;98.8 ;141.90 ;81.39;89.51 ;91.89 ;90.66 ;86.29
08/2017;-0.01 ;-0.20 ;85.82 ;98.3 ;142.43 ;81.42;89.28 ;89.34 ;89.49 ;86.76
09/2017;0.06 ;-0.05 ;86.47 ;96.7 ;142.07 ;81.42;87.11 ;90.41 ;89.52 ;86.95
10/2017;0.34 ;0.31 ;85.38 ;97.1 ;141.28 ;81.71;85.86 ;88.20 ;88.87 ;84.03
11/2017;-0.07 ;-0.22 ;86.84 ;97.6 ;142.04 ;80.66;86.52 ;92.02 ;88.06 ;87.33
12/2017;0.30 ;0.29 ;85.82 ;99.3 ;143.50 ;81.42;89.72 ;90.32 ;89.68 ;85.71
01/2018;0.25 ;0.23 ;88.04 ;97.0 ;143.27 ;81.69;86.13 ;88.12 ;89.14 ;89.58
02/2018;0.34 ;0.15 ;87.12 ;98.4 ;142.13 ;79.64;85.67 ;87.74 ;90.61 ;96.15
03/2018;-0.17 ;-0.19 ;87.03 ;96.9 ;143.33 ;80.34;86.81 ;86.13 ;91.93 ;92.25
04/2018;0.32 ;0.29 ;87.45 ;99.8 ;144.19 ;79.86;85.69 ;87.40 ;93.18 ;94.60
05/2018;0.81 ;0.65 ;87.06 ;88.2 ;138.68 ;77.46;86.21 ;85.69 ;76.89 ;90.29
06/2018;1.15 ;1.21 ;87.95 ;101.1 ;143.52 ;79.58;86.61 ;87.54 ;93.67 ;90.23
07/2018;0.02 ;-0.09 ;87.20 ;101.8 ;143.91 ;80.54;84.88 ;87.66 ;90.91 ;91.67
08/2018;-0.24 ;-0.15 ;88.09 ;102.7 ;144.06 ;82.00;84.75 ;88.64 ;94.24 ;91.59
09/2018;0.31 ;0.18 ;87.27 ;99.7 ;144.13 ;80.96;85.79 ;86.00 ;91.51 ;87.71
10/2018;0.42 ;0.39 ;85.24 ;97.3 ;143.33 ;79.50;85.98 ;88.28 ;91.95 ;93.16
11/2018;-0.19 ;-0.11 ;89.16 ;96.8 ;144.26 ;79.83;85.61 ;87.92 ;92.07 ;95.63
12/2018;0.34 ;0.41 ;85.88 ;93.0 ;143.19 ;78.99;85.88 ;86.47 ;91.64 ;92.44
01/2019;0.27 ;0.28 ;85.96 ;92.3 ;143.41 ;79.61;85.91 ;87.50 ;90.07 ;91.00
02/2019;0.43 ;0.49 ;85.91 ;98.3 ;143.81 ;79.20;83.68 ;86.27 ;90.64 ;89.43
03/2019;0.92 ;0.97 ;86.62 ;92.7 ;143.37 ;79.46;84.37 ;85.44 ;88.89 ;91.31
04/2019;0.78 ;0.84 ;86.28 ;96.6 ;143.24 ;79.98;85.92 ;89.72 ;88.98 ;92.03
05/2019;0.21 ;0.14 ;86.68 ;94.8 ;143.73 ;79.41;86.72 ;87.88 ;88.09 ;92.91
06/2019;0.00 ;-0.05 ;85.33 ;94.1 ;144.24 ;79.73;84.42 ;86.21 ;88.26 ;94.52
07/2019;-0.04 ;0.05 ;85.91 ;91.8 ;144.18 ;79.80;85.33 ;85.42 ;88.87 ;93.81
08/2019;0.02 ;-0.10 ;86.51 ;92.2 ;143.94 ;79.98;84.53 ;86.17 ;88.31 ;93.29
09/2019;-0.01 ;-0.08 ;87.17 ;95.5 ;143.85 ;79.28;83.79 ;86.38 ;90.66 ;91.42
10/2019;-0.02 ;-0.04 ;87.34 ;96.8 ;144.88 ;79.86;83.52 ;85.42 ;92.87 ;92.18
11/2019;0.30 ;0.30 ;89.27 ;95.7 ;145.09 ;79.46;83.44 ;85.95 ;91.06 ;91.53
12/2019;1.20 ;1.23 ;88.59 ;96.6 ;145.03 ;77.46;82.89 ;86.26 ;89.92 ;90.43
01/2020;0.27 ;0.21 ;86.68 ;98.9 ;145.14 ;79.32;82.00 ;86.34 ;91.25 ;90.04
02/2020;0.38 ;0.41 ;86.63 ;101.1 ;145.45 ;79.08;82.23 ;86.74 ;91.64 ;87.35
03/2020;0.25 ;0.35 ;77.74 ;91.5 ;139.08 ;71.49;78.96 ;82.09 ;86.26 ;85.33
04/2020;-0.17 ;-0.07 ;64.29 ;65.5 ;131.48 ;59.02;77.38 ;69.10 ;68.98 ;84.24
05/2020;-0.38 ;-0.30 ;70.66 ;73.8 ;130.35 ;58.83;75.41 ;69.99 ;74.21 ;82.66
