2015-05-01;97.10 ;312.41 ;17638;11226;28865;3.94 ;2.49 ;3.38 ;95.70
2015-06-01;91.30 ;302.76 ;17835;11286;29121;3.80 ;2.38 ;3.25 ;95.30
2015-07-01;96.30 ;293.58 ;18012;11215;29227;3.89 ;2.38 ;3.31 ;97.00
2015-08-01;95.10 ;286.36 ;18194;11186;29379;3.93 ;2.40 ;3.35 ;100.80
2015-09-01;89.90 ;282.72 ;18308;11089;29398;4.17 ;2.55 ;3.56 ;95.30
2015-10-01;95.20 ;285.47 ;18403;11040;29443;4.39 ;2.69 ;3.75 ;95.40
2015-11-01;95.70 ;302.14 ;18636;11119;29755;4.50 ;2.80 ;3.86 ;94.00
2015-12-01;117.20 ;309.92 ;18811;11847;30658;4.38 ;2.70 ;3.73 ;93.00
2016-01-01;89.00 ;329.20 ;18851;11821;30672;4.42 ;2.75 ;3.78 ;92.80
2016-02-01;81.30 ;331.79 ;18889;11769;30658;4.50 ;3.08 ;3.96 ;94.80
2016-03-01;87.70 ;325.98 ;19005;11739;30744;4.38 ;3.03 ;3.87 ;89.60
2016-04-01;84.50 ;334.49 ;19043;11616;30659;4.45 ;3.15 ;3.95 ;88.10
2016-05-01;85.80 ;337.49 ;19165;11542;30707;4.45 ;3.11 ;3.95 ;89.60
2016-06-01;82.40 ;352.12 ;19285;11518;30803;4.10 ;2.82 ;3.62 ;91.00
2016-07-01;86.70 ;362.63 ;19355;10905;30259;3.90 ;2.89 ;3.53 ;90.60
2016-08-01;84.80 ;365.46 ;19483;10805;30288;3.86 ;2.83 ;3.49 ;89.40
2016-09-01;82.20 ;367.54 ;19544;10714;30258;4.08 ;3.04 ;3.71 ;90.70
2016-10-01;85.30 ;366.90 ;19498;10566;30064;4.26 ;3.23 ;3.89 ;92.20
2016-11-01;90.20 ;354.59 ;19620;10362;29983;4.09 ;3.29 ;3.81 ;92.60
2016-12-01;109.10 ;351.96 ;19719;10313;30032;3.86 ;3.15 ;3.62 ;89.90
2017-01-01;86.70 ;349.61 ;19779;10177;29955;4.23 ;3.08 ;3.84 ;94.30
2017-02-01;77.70 ;351.68 ;19809;10392;30201;4.37 ;3.53 ;4.08 ;93.70
2017-03-01;86.40 ;364.12 ;19872;10275;30148;4.42 ;3.61 ;4.14 ;94.30
2017-04-01;82.70 ;368.86 ;19865;10142;30007;4.71 ;3.86 ;4.42 ;88.70
2017-05-01;86.10 ;364.97 ;20004;9965;29968;4.78 ;4.04 ;4.53 ;91.50
2017-06-01;84.60 ;354.32 ;20149;9955;30104;4.37 ;3.59 ;4.12 ;87.50
2017-07-01;87.90 ;358.15 ;20292;9830;30122;4.54 ;3.78 ;4.29 ;87.80
2017-08-01;87.80 ;336.12 ;20439;9749;30188;4.39 ;3.73 ;4.18 ;87.60
2017-09-01;87.70 ;323.90 ;20466;9589;30055;4.32 ;3.63 ;4.10 ;86.20
2017-10-01;86.90 ;325.09 ;20554;9548;30102;4.30 ;3.61 ;4.08 ;85.50
2017-11-01;95.90 ;328.21 ;20754;9553;30307;4.24 ;3.45 ;3.99 ;85.60
2017-12-01;115.60 ;331.18 ;20833;9574;30407;4.02 ;2.76 ;3.63 ;86.70
2018-01-01;98.20 ;360.48 ;20948;9825;30773;4.38 ;2.60 ;3.81 ;82.20
2018-02-01;84.70 ;348.96 ;20867;9681;30548;4.51 ;2.06 ;3.74 ;83.80
2018-03-01;98.20 ;343.26 ;20968;9476;30444;4.46 ;2.08 ;3.72 ;86.40
2018-04-01;87.60 ;337.67 ;21066;9405;30471;4.42 ;2.52 ;3.84 ;82.20
2018-05-01;94.00 ;341.18 ;21219;9365;30583;4.46 ;2.32 ;3.80 ;81.20
2018-06-01;91.70 ;351.11 ;21306;9463;30769;4.37 ;2.23 ;3.71 ;83.60
2018-07-01;90.60 ;341.09 ;21402;9352;30754;4.37 ;2.50 ;3.81 ;81.90
2018-08-01;93.80 ;335.61 ;21577;9298;30875;4.09 ;2.64 ;3.65 ;83.80
2018-09-01;91.40 ;330.30 ;21562;9400;30962;4.11 ;2.64 ;3.67 ;83.90
2018-10-01;91.60 ;329.90 ;21728;9347;31075;3.99 ;2.42 ;3.52 ;82.40
2018-11-01;99.60 ;332.21 ;22012;9384;31395;3.91 ;2.22 ;3.40 ;82.20
2018-12-01;117.50 ;341.40 ;22161;9778;31939;3.85 ;1.91 ;3.25 ;82.50
2019-01-01;95.30 ;351.83 ;22179;9660;31839;3.98 ;1.55 ;3.24 ;83.50
2019-02-01;88.30 ;375.58 ;22237;9642;31880;3.94 ;2.37 ;3.47 ;82.00
2019-03-01;91.50 ;399.01 ;22330;9536;31867;4.13 ;2.36 ;3.60 ;82.00
2019-04-01;88.80 ;410.10 ;22477;8752;31229;4.10 ;1.47 ;3.36 ;84.50
2019-05-01;93.60 ;406.07 ;22694;8752;31446;4.20 ;1.51 ;3.45 ;83.90
2019-06-01;89.30 ;397.24 ;22795;8777;31572;4.19 ;1.42 ;3.42 ;83.00
2019-07-01;93.10 ;381.27 ;23004;8798;31802;4.30 ;1.68 ;3.57 ;84.70
2019-08-01;94.50 ;354.44 ;23175;8873;32048;4.30 ;2.02 ;3.67 ;83.50
2019-09-01;90.90 ;352.57 ;23409;8883;32292;4.28 ;1.92 ;3.63 ;81.10
2019-10-01;95.20 ;341.90 ;23628;8929;32557;4.25 ;1.80 ;3.58 ;84.30
2019-11-01;102.90 ;347.89 ;23929;8958;32886;4.27 ;1.79 ;3.60 ;84.60
2019-12-01;115.10 ;383.76 ;24172;9080;33251;4.17 ;1.76 ;3.51 ;85.40
2020-01-01;93.50 ;389.26 ;24243;8982;33225;4.43 ;1.91 ;3.75 ;84.60
2020-02-01;88.90 ;405.88 ;24275;8935;33210;4.56 ;1.99 ;3.87 ;86.60
2020-03-01;85.20 ;426.00 ;24292;9044;33335;5.08 ;2.03 ;4.25 ;69.80
2020-04-01;71.70 ;428.28 ;24046;9011;33057;5.23 ;2.10 ;4.38 ;60.10
2020-05-01;80.20 ;429.57 ;24012;8947;32959;5.05 ;2.16 ;4.27 ;59.80
