2016-07-01;96.52;91.96;100.18;79.09;80.16;74.05;100.98;412.39;0.53;0.52;108.85;79.65;89.75;117.01;79.92;84.38;138.64;90.87
2016-08-01;96.63;89.98;101.11;80.43;80.8;72.53;102.13;410.06;0.49;0.46;108.71;78.39;89.22;115.64;80.08;84.68;138.48;90.79
2016-09-01;96.65;88.2;102.0;82.15;80.93;70.48;103.2;408.17;0.43;0.4;107.67;76.68;86.6;114.85;79.76;85.24;138.55;90.79
2016-10-01;97.04;86.14;103.11;84.66;82.25;68.54;104.51;406.23;0.39;0.37;107.32;77.81;83.67;113.92;80.35;85.33;138.69;90.57
2016-11-01;97.39;84.1;104.64;86.45;81.93;66.47;106.23;406.08;0.32;0.3;106.67;78.97;81.8;113.42;79.95;85.37;138.77;90.32
2016-12-01;97.78;82.55;105.41;88.91;82.95;64.78;107.1;404.58;0.28;0.24;106.85;80.19;79.37;113.07;80.15;85.35;138.72;90.14
2017-01-01;98.29;80.74;106.3;91.31;83.5;63.33;108.1;400.34;0.18;0.13;106.95;81.28;76.71;114.14;79.82;85.63;138.66;89.82
2017-02-01;98.59;78.85;107.02;93.71;83.99;62.39;109.01;397.05;0.16;0.08;106.68;82.53;74.9;114.63;79.73;85.61;138.5;89.45
2017-03-01;98.99;76.56;108.17;95.13;84.68;61.39;110.32;391.67;0.16;0.07;106.52;84.08;72.83;115.07;79.63;85.64;138.43;89.32
2017-04-01;99.11;74.21;108.73;96.77;85.71;60.77;110.96;386.69;0.18;0.08;106.65;85.08;70.8;114.31;79.67;85.49;138.28;89.09
2017-05-01;99.5;71.98;109.9;98.36;86.17;60.54;112.29;382.31;0.18;0.1;106.95;86.08;69.58;113.87;79.99;85.68;138.35;89.24
2017-06-01;100.52;70.39;111.11;100.22;87.86;59.66;113.68;378.88;0.16;0.09;107.39;87.07;67.73;115.72;80.31;85.81;138.44;89.24
2017-07-01;101.36;68.67;113.4;104.79;87.88;59.09;116.21;376.13;0.17;0.09;107.16;87.04;67.29;112.05;80.87;85.78;138.66;88.94
2017-08-01;101.72;68.36;114.11;105.37;87.57;60.08;116.97;375.32;0.15;0.05;107.66;85.78;66.96;112.61;81.06;85.86;138.85;88.67
2017-09-01;101.78;67.43;114.82;105.5;86.69;60.98;117.76;375.67;0.14;0.05;108.09;85.33;68.71;112.22;81.09;85.34;138.71;88.42
2017-10-01;102.15;67.07;116.17;105.68;85.04;62.63;119.18;375.05;0.17;0.06;108.42;84.77;69.45;112.22;80.61;85.13;138.63;88.32
2017-11-01;102.26;66.66;116.52;106.29;84.98;64.67;119.58;373.32;0.19;0.1;109.3;85.07;70.23;111.55;81.71;85.19;138.75;88.35
2017-12-01;102.49;65.24;118.17;105.83;83.32;64.38;121.47;372.03;0.19;0.09;109.35;85.56;70.78;111.15;81.38;84.56;138.54;87.87
2018-01-01;102.33;64.03;118.82;105.51;82.24;65.63;122.23;371.95;0.38;0.32;109.37;85.89;71.66;110.25;81.87;84.43;138.84;88.15
2018-02-01;101.85;62.7;119.26;105.7;80.47;66.78;122.73;370.25;0.37;0.31;109.82;85.47;72.36;107.91;82.21;84.25;139.15;88.32
2018-03-01;102.04;61.68;120.53;106.17;78.53;67.63;124.18;369.66;0.35;0.31;110.68;84.6;73.53;107.42;83.26;84.17;139.34;88.46
2018-04-01;101.93;60.42;121.59;107.02;76.49;67.68;125.45;369.41;0.35;0.31;111.18;84.55;73.93;105.65;83.38;83.97;139.48;88.55
2018-05-01;102.08;59.12;122.85;107.9;74.52;68.48;126.86;369.98;0.36;0.31;112.22;84.27;75.09;104.97;84.05;83.88;139.65;88.53
2018-06-01;101.96;57.73;124.07;107.89;72.53;69.24;128.26;373.5;0.36;0.31;113.28;83.68;75.18;102.81;84.98;83.76;139.82;88.47
2018-07-01;101.23;56.57;124.47;106.76;70.74;70.19;128.77;377.42;0.33;0.3;114.27;82.16;75.82;98.82;84.62;83.73;139.93;88.57
2018-08-01;101.11;56.13;125.11;106.12;69.37;70.73;129.53;379.54;0.36;0.36;115.08;81.53;76.06;97.42;84.58;83.83;140.27;88.68
2018-09-01;101.14;55.86;125.26;106.18;68.87;71.78;129.73;383.13;0.37;0.39;116.12;81.3;76.33;97.34;84.93;83.67;140.53;88.77
2018-10-01;100.56;55.15;125.11;104.77;68.03;71.23;129.69;388.56;0.38;0.4;116.77;79.54;75.46;95.42;84.93;83.35;140.56;88.76
2018-11-01;100.48;54.54;125.32;103.41;67.37;71.2;129.91;395.25;0.39;0.41;117.59;78.24;76.4;95.62;84.33;82.76;140.46;88.73
2018-12-01;100.21;54.41;125.37;102.77;66.94;73.23;129.95;399.4;0.4;0.42;119.07;77.28;77.25;93.38;85.03;82.78;140.71;89.13
2019-01-01;100.24;54.25;126.32;102.4;65.83;72.81;130.96;404.01;0.25;0.26;119.96;75.58;76.91;91.41;84.42;82.09;140.47;88.95
2019-02-01;100.92;54.36;127.4;102.37;65.32;73.25;132.08;408.32;0.26;0.27;121.24;74.73;77.35;92.66;85.53;81.55;140.19;88.9
2019-03-01;100.86;54.19;127.72;102.06;64.57;73.83;132.38;411.92;0.27;0.28;121.94;73.78;77.68;91.8;85.18;81.08;140.16;88.77
2019-04-01;101.39;54.18;128.5;102.08;64.68;75.12;133.18;414.6;0.23;0.25;122.81;72.66;79.19;92.68;85.58;80.95;140.35;88.71
2019-05-01;101.66;54.23;128.57;102.4;64.62;75.86;133.21;416.19;0.21;0.23;123.72;72.02;80.22;93.78;85.93;80.66;140.52;88.82
2019-06-01;101.98;54.18;128.77;102.78;64.55;76.72;133.43;415.5;0.26;0.28;124.69;70.96;81.07;95.02;85.53;80.03;140.65;88.86
2019-07-01;102.23;53.92;128.21;103.72;65.49;77.03;132.88;418.51;0.34;0.36;125.7;70.26;82.31;97.19;86.76;79.08;140.65;88.68
2019-08-01;102.06;53.3;127.79;104.43;65.58;78.28;132.46;422.76;0.3;0.32;126.56;70.08;83.67;97.1;86.63;78.08;140.42;88.66
2019-09-01;102.34;53.08;128.17;105.08;65.69;78.45;132.93;425.6;0.3;0.3;127.54;69.33;83.44;97.37;85.93;77.6;140.37;88.45
2019-10-01;102.25;52.52;128.55;103.76;64.8;78.3;133.44;427.1;0.28;0.29;129.09;68.03;83.53;96.64;84.78;77.17;140.22;88.09
2019-11-01;101.08;51.35;128.91;99.8;62.65;75.73;134.06;429.41;0.23;0.23;128.98;67.44;82.27;91.86;83.88;75.78;139.47;86.93
2019-12-01;100.98;50.7;129.78;96.98;62.75;74.1;135.13;434.34;0.16;0.18;129.02;63.88;81.85;90.39;83.76;74.85;139.01;85.73
2020-01-01;101.37;50.58;130.27;95.83;63.42;74.33;135.76;434.79;0.16;0.18;129.88;64.44;83.08;91.16;84.35;74.59;138.98;85.45
2020-02-01;101.4;49.96;130.71;94.41;63.98;73.54;136.32;436.77;0.16;0.18;129.84;64.61;83.55;90.77;82.88;74.26;139.0;85.09
2020-03-01;101.37;49.42;130.6;94.77;64.76;72.52;136.32;440.73;0.16;0.17;130.01;64.78;83.64;90.48;81.96;73.79;138.84;84.72
2020-04-01;101.5;48.89;131.04;94.61;65.01;71.55;136.9;446.95;0.2;0.22;130.7;66.03;83.15;90.05;81.36;72.96;138.5;84.22
2020-05-01;100.83;47.79;131.19;93.57;65.21;69.51;137.3;454.83;0.21;0.24;130.59;66.34;82.13;86.09;79.54;72.07;137.97;83.4
