02/2007;22.922 ;24.235 ;47.157 ;3,85 ;2,16 ;2,92
03/2007;23.217 ;24.315 ;47.532 ;3,74 ;2,18 ;2,89
04/2007;23.386 ;24.435 ;47.821 ;3,78 ;2,36 ;3,00
05/2007;23.853 ;24.803 ;48.656 ;3,93 ;2,24 ;3,00
06/2007;24.246 ;25.395 ;49.641 ;3,47 ;2,23 ;2,79
07/2007;24.538 ;26.182 ;50.720 ;3,54 ;2,01 ;2,69
08/2007;24.938 ;27.580 ;52.518 ;3,63 ;1,86 ;2,63
09/2007;25.800 ;28.075 ;53.875 ;3,63 ;1,78 ;2,59
10/2007;26.759 ;28.546 ;55.305 ;3,66 ;1,76 ;2,61
11/2007;27.739 ;29.677 ;57.416 ;3,69 ;1,78 ;2,64
12/2007;28.421 ;30.849 ;59.270 ;3,33 ;1,53 ;2,32
01/2008;29.062 ;31.089 ;60.151 ;3,57 ;1,48 ;2,41
02/2008;29.664 ;31.664 ;61.327 ;3,54 ;1,49 ;2,40
03/2008;30.111 ;32.836 ;62.947 ;3,45 ;1,33 ;2,26
04/2008;30.932 ;33.123 ;64.055 ;3,49 ;1,37 ;2,31
05/2008;31.916 ;35.091 ;67.006 ;3,74 ;1,32 ;2,38
06/2008;32.643 ;36.081 ;68.725 ;3,52 ;1,18 ;2,20
07/2008;33.108 ;36.790 ;69.898 ;3,54 ;1,23 ;2,23
08/2008;33.807 ;38.201 ;72.008 ;3,68 ;1,27 ;2,31
09/2008;34.906 ;39.969 ;74.875 ;3,40 ;1,24 ;2,16
10/2008;35.920 ;40.859 ;76.779 ;3,49 ;1,28 ;2,22
11/2008;36.461 ;42.537 ;78.998 ;3,59 ;1,27 ;2,25
12/2008;36.834 ;43.037 ;79.871 ;3,60 ;1,36 ;2,31
01/2009;37.203 ;42.580 ;79.783 ;4,11 ;1,62 ;2,68
02/2009;37.492 ;42.400 ;79.892 ;4,28 ;1,89 ;2,91
03/2009;37.656 ;42.277 ;79.932 ;4,37 ;2,10 ;3,07
04/2009;38.184 ;42.101 ;80.286 ;4,71 ;2,42 ;3,42
05/2009;38.463 ;41.559 ;80.023 ;4,59 ;2,69 ;3,52
06/2009;38.585 ;41.626 ;80.212 ;4,79 ;2,83 ;3,69
07/2009;38.859 ;42.136 ;80.995 ;5,12 ;3,05 ;3,96
08/2009;39.496 ;42.956 ;82.452 ;5,46 ;3,20 ;4,19
09/2009;40.435 ;43.580 ;84.015 ;5,47 ;3,19 ;4,20
10/2009;41.412 ;44.203 ;85.615 ;5,48 ;3,13 ;4,18
11/2009;42.279 ;45.071 ;87.350 ;5,27 ;2,99 ;4,00
12/2009;42.698 ;45.657 ;88.355 ;4,93 ;2,88 ;3,79
01/2010;44.091 ;45.568 ;89.659 ;4,96 ;2,87 ;3,81
02/2010;44.252 ;45.922 ;90.174 ;4,97 ;2,82 ;3,78
03/2010;44.462 ;46.379 ;90.841 ;4,83 ;2,65 ;3,63
04/2010;45.231 ;46.819 ;92.050 ;4,66 ;2,59 ;3,52
05/2010;45.713 ;47.319 ;93.033 ;4,53 ;2,56 ;3,44
06/2010;46.013 ;48.107 ;94.120 ;4,15 ;2,39 ;3,17
07/2010;46.145 ;48.231 ;94.376 ;4,12 ;2,44 ;3,19
08/2010;46.984 ;49.447 ;96.431 ;3,99 ;2,37 ;3,09
09/2010;48.456 ;50.751 ;99.207 ;3,91 ;2,25 ;2,99
10/2010;49.618 ;51.581 ;101.199 ;3,88 ;2,16 ;2,93
11/2010;50.624 ;52.724 ;103.348 ;3,72 ;2,19 ;2,88
12/2010;51.947 ;54.392 ;106.338 ;3,42 ;2,14 ;2,71
01/2011;52.993 ;54.405 ;107.399 ;3,46 ;2,16 ;2,74
02/2011;53.803 ;55.208 ;109.011 ;3,11 ;2,10 ;2,55
03/2011;54.403 ;56.000 ;110.403 ;3,13 ;2,10 ;2,56
04/2011;55.284 ;56.830 ;112.114 ;3,22 ;2,16 ;2,64
05/2011;56.036 ;57.222 ;113.257 ;3,25 ;2,27 ;2,71
06/2011;56.872 ;58.267 ;115.139 ;3,20 ;2,27 ;2,69
07/2011;57.930 ;59.448 ;117.378 ;3,27 ;2,29 ;2,73
08/2011;59.085 ;60.743 ;119.828 ;3,25 ;2,18 ;2,66
09/2011;60.605 ;62.330 ;122.935 ;3,31 ;2,16 ;2,68
10/2011;61.552 ;63.437 ;124.988 ;3,45 ;2,17 ;2,75
11/2011;62.532 ;65.300 ;127.832 ;3,88 ;2,23 ;2,97
12/2011;63.763 ;66.391 ;130.154 ;3,83 ;2,21 ;2,94
01/2012;64.801 ;66.449 ;131.250 ;3,74 ;2,30 ;2,98
02/2012;65.513 ;66.524 ;132.037 ;4,11 ;2,39 ;3,22
03/2012;66.706 ;68.604 ;135.309 ;4,03 ;2,33 ;3,14
04/2012;67.304 ;69.669 ;136.973 ;4,16 ;2,49 ;3,31
05/2012;68.074 ;70.525 ;138.599 ;4,19 ;2,58 ;3,37
06/2012;68.881 ;72.002 ;140.883 ;4,13 ;2,55 ;3,32
07/2012;69.255 ;72.514 ;141.769 ;4,14 ;2,59 ;3,34
08/2012;70.876 ;73.405 ;144.282 ;4,04 ;2,54 ;3,27
09/2012;71.585 ;75.128 ;146.713 ;3,97 ;2,45 ;3,19
10/2012;73.020 ;75.732 ;148.751 ;3,88 ;2,47 ;3,17
11/2012;74.392 ;77.017 ;151.409 ;3,76 ;2,46 ;3,10
12/2012;75.886 ;79.231 ;155.117 ;3,68 ;2,39 ;3,02
01/2013;76.847 ;78.188 ;155.036 ;3,63 ;2,37 ;3,00
02/2013;77.556 ;79.864 ;157.420 ;3,58 ;2,35 ;2,96
03/2013;78.881 ;81.343 ;160.224 ;3,57 ;2,33 ;2,94
04/2013;80.160 ;82.375 ;162.535 ;3,46 ;2,28 ;2,86
05/2013;81.535 ;83.405 ;164.940 ;3,39 ;2,31 ;2,84
06/2013;82.754 ;85.272 ;168.027 ;3,22 ;2,13 ;2,67
07/2013;83.463 ;85.023 ;168.486 ;3,19 ;2,14 ;2,66
08/2013;84.879 ;86.130 ;171.009 ;3,08 ;2,08 ;2,57
09/2013;86.380 ;85.344 ;171.723 ;3,10 ;2,12 ;2,62
10/2013;87.687 ;85.635 ;173.322 ;3,00 ;2,15 ;2,58
11/2013;89.103 ;88.030 ;177.134 ;2,91 ;2,10 ;2,51
12/2013;91.152 ;91.224 ;182.376 ;2,84 ;2,00 ;2,42
01/2014;92.291 ;90.038 ;182.328 ;2,82 ;1,98 ;2,41
02/2014;93.084 ;91.461 ;184.545 ;2,83 ;1,96 ;2,39
03/2014;93.979 ;92.176 ;186.155 ;2,80 ;1,97 ;2,39
04/2014;95.358 ;92.085 ;187.443 ;2,77 ;2,02 ;2,40
05/2014;96.597 ;91.966 ;188.563 ;2,76 ;2,00 ;2,39
06/2014;98.063 ;93.167 ;191.231 ;2,73 ;2,01 ;2,38
07/2014;98.501 ;93.445 ;191.946 ;2,79 ;1,99 ;2,40
08/2014;99.794 ;94.282 ;194.077 ;2,85 ;2,04 ;2,45
09/2014;101.135 ;95.233 ;196.367 ;2,76 ;2,06 ;2,42
10/2014;102.763 ;94.858 ;197.621 ;2,77 ;2,09 ;2,44
11/2014;103.951 ;95.709 ;199.660 ;2,68 ;2,04 ;2,38
12/2014;106.116 ;98.366 ;204.483 ;2,53 ;1,97 ;2,26
01/2015;107.145 ;96.687 ;203.832 ;2,63 ;2,07 ;2,36
02/2015;107.344 ;97.323 ;204.666 ;2,73 ;2,15 ;2,46
03/2015;107.833 ;97.794 ;205.627 ;2,68 ;2,02 ;2,37
04/2015;108.464 ;96.947 ;205.411 ;2,69 ;2,18 ;2,45
05/2015;108.992 ;97.382 ;206.374 ;2,77 ;2,28 ;2,54
06/2015;109.434 ;97.799 ;207.234 ;2,70 ;2,26 ;2,49
07/2015;109.467 ;96.834 ;206.300 ;2,80 ;2,52 ;2,67
08/2015;110.751 ;96.893 ;207.644 ;2,92 ;2,65 ;2,79
09/2015;111.587 ;97.658 ;209.245 ;2,98 ;2,93 ;2,96
10/2015;111.862 ;96.745 ;208.607 ;3,11 ;3,24 ;3,17
11/2015;112.847 ;96.882 ;209.728 ;3,20 ;3,45 ;3,32
12/2015;113.928 ;97.438 ;211.366 ;3,19 ;3,41 ;3,29
01/2016;114.131 ;95.604 ;209.734 ;3,20 ;3,59 ;3,38
02/2016;114.630 ;94.715 ;209.345 ;3,24 ;3,70 ;3,45
03/2016;115.288 ;93.507 ;208.795 ;3,14 ;3,80 ;3,44
04/2016;115.530 ;92.858 ;208.388 ;3,18 ;4,07 ;3,58
05/2016;115.683 ;90.762 ;206.445 ;3,17 ;4,26 ;3,65
06/2016;115.940 ;90.745 ;206.685 ;2,95 ;3,74 ;3,30
07/2016;115.816 ;89.178 ;204.994 ;2,88 ;3,76 ;3,26
08/2016;116.462 ;88.845 ;205.307 ;2,84 ;3,34 ;3,06
09/2016;117.229 ;88.494 ;205.722 ;2,87 ;3,23 ;3,02
10/2016;117.040 ;87.827 ;204.867 ;2,87 ;3,29 ;3,05
11/2016;118.179 ;87.815 ;205.994 ;2,82 ;3,50 ;3,11
12/2016;119.721 ;88.500 ;208.221 ;2,69 ;3,56 ;3,06
01/2017;120.364 ;86.603 ;206.967 ;2,73 ;3,52 ;3,06
02/2017;120.755 ;86.635 ;207.390 ;2,82 ;3,79 ;3,22
03/2017;121.485 ;86.687 ;208.172 ;2,75 ;3,65 ;3,13
04/2017;121.802 ;85.772 ;207.574 ;2,79 ;3,61 ;3,13
05/2017;121.914 ;84.857 ;206.771 ;2,76 ;3,79 ;3,19
06/2017;122.305 ;86.132 ;208.437 ;2,51 ;3,37 ;2,86
07/2017;122.252 ;84.632 ;206.884 ;2,72 ;3,86 ;3,18
08/2017;123.490 ;83.910 ;207.400 ;2,74 ;3,94 ;3,22
09/2017;124.177 ;82.785 ;206.962 ;2,74 ;3,69 ;3,12
10/2017;125.018 ;83.340 ;208.358 ;2,75 ;3,81 ;3,17
11/2017;126.036 ;82.444 ;208.481 ;2,66 ;3,63 ;3,04
12/2017;127.134 ;83.764 ;210.898 ;2,45 ;3,41 ;2,83
01/2018;128.094 ;81.713 ;209.807 ;2,66 ;3,65 ;3,05
02/2018;128.195 ;83.142 ;211.338 ;2,67 ;3,65 ;3,05
03/2018;128.606 ;84.561 ;213.167 ;2,59 ;3,56 ;2,97
04/2018;128.938 ;85.378 ;214.316 ;2,54 ;3,44 ;2,90
05/2018;128.819 ;85.359 ;214.178 ;2,48 ;3,30 ;2,80
06/2018;129.119 ;85.547 ;214.666 ;2,39 ;3,05 ;2,65
07/2018;129.409 ;84.777 ;214.186 ;2,43 ;3,06 ;2,68
08/2018;131.586 ;86.507 ;218.092 ;2,39 ;3,08 ;2,66
09/2018;132.674 ;87.598 ;220.273 ;2,40 ;2,94 ;2,62
10/2018;134.247 ;86.699 ;220.946 ;2,36 ;2,96 ;2,60
11/2018;136.385 ;87.578 ;223.963 ;2,30 ;2,71 ;2,46
12/2018;137.969 ;88.931 ;226.901 ;2,24 ;2,60 ;2,38
01/2019;138.857 ;87.060 ;225.917 ;2,37 ;2,51 ;2,43
02/2019;139.645 ;87.474 ;227.119 ;2,36 ;2,62 ;2,46
03/2019;140.610 ;87.993 ;228.603 ;2,41 ;2,85 ;2,58
04/2019;141.403 ;88.298 ;229.702 ;2,39 ;2,73 ;2,52
05/2019;141.856 ;87.914 ;229.770 ;2,41 ;2,41 ;2,41
06/2019;142.569 ;88.838 ;231.407 ;2,32 ;2,54 ;2,40
07/2019;143.532 ;87.740 ;231.272 ;2,44 ;3,25 ;2,75
08/2019;145.624 ;88.934 ;234.558 ;2,53 ;3,11 ;2,75
09/2019;147.320 ;91.049 ;238.369 ;2,57 ;3,09 ;2,77
10/2019;149.186 ;90.354 ;239.540 ;2,58 ;2,85 ;2,68
11/2019;151.196 ;91.327 ;242.523 ;2,61 ;2,70 ;2,65
12/2019;153.572 ;93.498 ;247.070 ;2,56 ;2,42 ;2,50
01/2020;155.111 ;92.580 ;247.691 ;2,70 ;2,38 ;2,58
02/2020;155.936 ;93.618 ;249.554 ;2,72 ;2,41 ;2,60
03/2020;155.883 ;100.408 ;256.291 ;2,99 ;2,18 ;2,67
04/2020;153.971 ;103.475 ;257.446 ;3,03 ;2,16 ;2,68
05/2020;153.682 ;103.456 ;257.138 ;2,88 ;2,03 ;2,54
Fonte;BCB;BCB;BCB;BCB;BCB;BCB
