10/2005;57,20 ;93,00 ;61,20 ;75,60 ;51,00 ;39,10 ;164,57 ;0,24 ;0,56 ;51,20;32,50 ;66,80 ;18,80 ;33,90 ;70,50 ;75,0 ;112,02 ;-
11/2005;55,50 ;92,60 ;57,20 ;78,70 ;50,70 ;40,00 ;172,59 ;0,49 ;0,63 ;50,70;33,20 ;62,40 ;16,80 ;34,10 ;72,90 ;73,1 ;110,91 ;-
12/2005;78,10 ;93,30 ;76,90 ;154,20 ;81,90 ;45,20 ;176,92 ;0,28 ;0,33 ;65,50;40,30 ;103,90 ;22,00 ;61,30 ;73,20 ;75,2 ;110,57 ;-
01/2006;53,00 ;81,80 ;53,90 ;76,20 ;52,60 ;37,50 ;163,16 ;0,25 ;0,78 ;48,20;32,50 ;100,10 ;16,50 ;30,20 ;70,30 ;73,5 ;113,97 ;-
02/2006;51,20 ;75,80 ;58,00 ;61,00 ;41,00 ;38,90 ;159,21 ;-0,05 ;0,27 ;46,70;30,10 ;103,70 ;19,70 ;29,40 ;53,00 ;73,6 ;112,30 ;-
03/2006;57,60 ;79,70 ;63,30 ;66,80 ;54,00 ;48,60 ;161,61 ;0,28 ;0,50 ;54,60;36,40 ;95,70 ;22,80 ;34,60 ;64,30 ;71,7 ;110,41 ;-
04/2006;58,50 ;75,70 ;66,30 ;81,90 ;48,40 ;37,50 ;172,24 ;-0,07 ;-0,15 ;50,50;31,40 ;76,80 ;18,90 ;40,70 ;56,20 ;73,7 ;112,95 ;-
05/2006;59,70 ;76,20 ;62,10 ;99,30 ;59,00 ;46,00 ;166,13 ;0,23 ;0,11 ;54,80;35,00 ;75,50 ;22,00 ;39,20 ;64,60 ;77,5 ;115,73 ;-
06/2006;56,80 ;76,10 ;62,30 ;77,00 ;51,00 ;39,40 ;160,09 ;-0,22 ;-0,36 ;50,50;35,50 ;64,70 ;27,50 ;34,90 ;60,40 ;75,8 ;115,35 ;-
07/2006;57,60 ;76,60 ;63,80 ;79,60 ;51,20 ;47,20 ;157,86 ;-0,11 ;0,05 ;54,00;33,20 ;75,30 ;22,10 ;35,30 ;63,90 ;72,6 ;115,63 ;-
08/2006;59,00 ;83,00 ;62,60 ;79,60 ;54,90 ;50,20 ;154,48 ;-0,10 ;-0,24 ;56,20;35,90 ;95,90 ;28,30 ;39,10 ;68,80 ;73,6 ;115,74 ;-
09/2006;59,10 ;81,60 ;65,70 ;75,60 ;53,70 ;44,90 ;158,36 ;0,26 ;0,25 ;53,90;34,50 ;60,30 ;24,70 ;34,90 ;62,70 ;72,0 ;112,82 ;-
10/2006;59,60 ;80,40 ;65,80 ;73,40 ;55,00 ;46,70 ;165,05 ;0,36 ;0,50 ;55,40;34,80 ;56,40 ;25,50 ;40,40 ;69,50 ;72,9 ;116,64 ;-
11/2006;59,00 ;77,20 ;64,60 ;79,20 ;54,70 ;49,50 ;177,45 ;0,71 ;0,63 ;56,10;33,90 ;50,20 ;25,50 ;41,90 ;69,70 ;75,1 ;118,07 ;-
12/2006;80,50 ;77,00 ;81,90 ;152,70 ;83,30 ;54,60 ;167,98 ;0,21 ;0,15 ;70,00;41,70 ;119,70 ;36,10 ;71,70 ;67,90 ;78,5 ;120,05 ;-
01/2007;58,60 ;74,80 ;62,20 ;77,10 ;62,40 ;46,40 ;170,29 ;0,46 ;0,43 ;55,00;32,80 ;104,60 ;25,90 ;37,30 ;74,40 ;75,4 ;119,88 ;-
02/2007;53,80 ;76,90 ;61,00 ;61,40 ;45,80 ;44,80 ;173,30 ;-0,04 ;0,00 ;51,30;30,70 ;104,80 ;23,00 ;31,40 ;68,30 ;77,0 ;119,83 ;-
03/2007;62,80 ;91,50 ;69,80 ;72,80 ;55,30 ;53,40 ;182,15 ;0,48 ;0,38 ;60,20;36,30 ;104,80 ;30,50 ;37,70 ;79,50 ;78,1 ;119,34 ;-
04/2007;61,40 ;82,30 ;68,10 ;86,90 ;53,10 ;49,50 ;172,04 ;0,23 ;0,23 ;57,60;33,20 ;79,60 ;25,10 ;40,60 ;72,90 ;80,3 ;121,87 ;-
05/2007;64,00 ;85,40 ;65,30 ;106,40 ;64,00 ;54,10 ;169,66 ;0,48 ;0,11 ;61,20;36,80 ;75,20 ;27,60 ;43,10 ;80,00 ;78,4 ;122,53 ;-
06/2007;60,70 ;89,70 ;65,10 ;80,00 ;55,70 ;56,00 ;170,94 ;0,40 ;0,34 ;59,90;36,70 ;73,00 ;29,60 ;37,30 ;76,40 ;81,1 ;124,54 ;-
07/2007;61,30 ;88,20 ;65,20 ;84,90 ;58,40 ;58,20 ;167,85 ;0,56 ;0,56 ;61,10;34,80 ;78,50 ;31,90 ;37,30 ;78,70 ;80,8 ;124,72 ;-
08/2007;63,20 ;86,10 ;66,70 ;83,80 ;63,00 ;62,90 ;174,28 ;0,28 ;0,33 ;64,30;38,30 ;83,80 ;32,60 ;40,90 ;84,90 ;81,2 ;125,60 ;-
09/2007;62,60 ;78,50 ;70,60 ;77,20 ;57,60 ;57,70 ;176,62 ;0,07 ;0,26 ;61,70;36,60 ;71,90 ;32,30 ;39,00 ;79,20 ;80,2 ;125,02 ;-
10/2007;63,80 ;74,50 ;69,30 ;82,40 ;65,40 ;68,20 ;179,15 ;0,06 ;0,16 ;67,10;38,50 ;59,90 ;33,80 ;45,10 ;90,60 ;85,7 ;129,92 ;-
11/2007;63,70 ;68,70 ;69,10 ;88,10 ;66,30 ;65,60 ;185,31 ;0,18 ;0,13 ;65,70;38,60 ;61,00 ;34,00 ;45,60 ;86,00 ;81,9 ;128,48 ;-
12/2007;85,90 ;69,50 ;88,60 ;153,30 ;93,70 ;64,30 ;187,23 ;0,53 ;0,49 ;77,40;45,40 ;118,50 ;45,70 ;80,80 ;78,70 ;84,6 ;129,65 ;-
01/2008;64,70 ;70,70 ;69,10 ;88,50 ;69,80 ;63,50 ;197,77 ;0,44 ;0,20 ;65,40;37,00 ;111,60 ;39,10 ;43,40 ;84,40 ;88,4 ;130,07 ;-
02/2008;58,60 ;75,30 ;65,60 ;66,70 ;54,50 ;62,30 ;196,50 ;0,33 ;0,33 ;61,20;34,20 ;115,60 ;29,80 ;36,50 ;80,30 ;85,8 ;128,56 ;-
03/2008;67,90 ;81,50 ;76,90 ;78,00 ;62,60 ;67,00 ;196,98 ;0,78 ;0,99 ;68,30;39,60 ;103,90 ;32,90 ;48,10 ;80,30 ;88,0 ;129,89 ;-
04/2008;64,10 ;79,70 ;68,20 ;100,50 ;60,70 ;66,70 ;209,52 ;0,86 ;0,65 ;66,30;36,70 ;80,50 ;36,90 ;42,10 ;85,00 ;87,3 ;131,30 ;-
05/2008;68,00 ;83,30 ;69,20 ;104,20 ;71,80 ;66,90 ;220,74 ;1,10 ;0,95 ;68,40;41,90 ;79,10 ;36,50 ;51,20 ;81,70 ;88,9 ;134,27 ;-
06/2008;63,00 ;83,70 ;64,20 ;89,40 ;63,20 ;68,50 ;227,58 ;0,86 ;0,69 ;66,40;39,90 ;89,20 ;40,50 ;47,00 ;84,70 ;90,1 ;134,44 ;-
07/2008;67,30 ;89,90 ;67,10 ;86,90 ;68,70 ;73,30 ;244,30 ;0,78 ;0,72 ;71,20;43,90 ;94,30 ;92,10 ;48,00 ;95,20 ;91,8 ;136,51 ;-
08/2008;69,40 ;96,30 ;70,00 ;88,00 ;68,00 ;71,30 ;229,93 ;-0,10 ;-0,22 ;70,90;42,40 ;104,30 ;94,50 ;50,40 ;82,20 ;86,7 ;136,04 ;-
09/2008;67,10 ;91,70 ;67,40 ;88,90 ;65,50 ;72,50 ;218,10 ;0,11 ;0,45 ;69,80;42,40 ;98,80 ;93,10 ;47,30 ;77,70 ;93,5 ;137,61 ;-
10/2008;68,90 ;81,80 ;72,50 ;81,00 ;70,40 ;64,70 ;221,40 ;0,26 ;0,30 ;68,10;42,90 ;68,80 ;82,50 ;53,00 ;82,30 ;91,9 ;136,40 ;-
11/2008;66,90 ;75,30 ;71,90 ;78,90 ;65,90 ;54,30 ;228,00 ;0,35 ;0,26 ;62,50;44,00 ;65,90 ;77,70 ;51,10 ;72,80 ;90,1 ;134,32 ;-
12/2008;89,70 ;78,50 ;90,40 ;150,90 ;92,80 ;58,80 ;229,39 ;-0,04 ;-0,04 ;76,80;54,50 ;141,60 ;85,20 ;89,30 ;66,30 ;74,0 ;127,46 ;-
01/2009;67,80 ;79,00 ;70,40 ;85,50 ;68,50 ;62,00 ;227,89 ;0,69 ;0,44 ;65,60;43,40 ;138,80 ;76,90 ;50,40 ;67,40 ;74,1 ;128,69 ;-
02/2009;60,50 ;76,40 ;65,30 ;63,00 ;53,10 ;60,00 ;228,37 ;0,52 ;0,42 ;60,20;41,90 ;113,30 ;83,80 ;43,90 ;59,00 ;80,6 ;129,47 ;-
03/2009;67,10 ;89,30 ;70,20 ;72,90 ;61,30 ;77,50 ;210,56 ;0,44 ;0,39 ;71,20;47,30 ;125,80 ;87,70 ;49,40 ;71,10 ;80,1 ;128,43 ;-
04/2009;69,60 ;79,00 ;76,60 ;88,70 ;58,10 ;60,10 ;209,73 ;0,90 ;0,82 ;65,70;46,80 ;99,70 ;83,90 ;52,50 ;64,30 ;81,0 ;129,18 ;-
05/2009;71,60 ;89,30 ;72,30 ;102,80 ;64,20 ;69,30 ;211,33 ;0,37 ;0,15 ;70,50;51,30 ;108,70 ;83,80 ;60,70 ;67,00 ;78,2 ;129,35 ;-
06/2009;67,00 ;79,70 ;68,10 ;91,30 ;61,50 ;79,60 ;213,52 ;0,84 ;0,83 ;71,80;50,30 ;92,90 ;102,50 ;52,00 ;67,60 ;75,7 ;129,28 ;-
07/2009;69,90 ;81,90 ;72,30 ;87,20 ;67,10 ;68,10 ;206,71 ;0,27 ;0,35 ;69,40;51,20 ;103,40 ;105,30 ;50,30 ;71,60 ;78,0 ;129,15 ;-
08/2009;73,10 ;82,40 ;79,20 ;80,60 ;67,70 ;74,90 ;211,47 ;-0,34 ;-0,20 ;73,70;52,80 ;106,80 ;106,00 ;50,80 ;72,00 ;79,3 ;132,05 ;-
09/2009;68,90 ;78,10 ;70,80 ;89,30 ;67,10 ;88,70 ;214,26 ;0,32 ;0,36 ;76,50;48,60 ;108,70 ;113,80 ;49,50 ;70,80 ;77,6 ;131,35 ;-
10/2009;73,90 ;82,40 ;76,90 ;86,50 ;72,20 ;81,10 ;216,59 ;0,42 ;0,50 ;76,80;56,80 ;66,20 ;110,80 ;58,50 ;77,30 ;85,8 ;136,58 ;-
11/2009;71,80 ;77,50 ;73,10 ;86,40 ;75,20 ;73,80 ;222,67 ;0,14 ;0,40 ;72,90;56,50 ;57,10 ;104,20 ;57,00 ;77,70 ;89,3 ;136,33 ;-
12/2009;97,00 ;82,40 ;94,80 ;160,80 ;101,00 ;82,50 ;211,85 ;0,02 ;0,13 ;90,00;69,00 ;145,60 ;120,40 ;98,30 ;70,90 ;91,2 ;139,01 ;-
01/2010;75,00 ;76,40 ;78,10 ;87,30 ;79,20 ;68,00 ;211,99 ;0,39 ;0,39 ;72,20;53,80 ;171,90 ;101,40 ;55,00 ;72,30 ;92,1 ;138,65 ;-
02/2010;68,30 ;74,80 ;71,80 ;71,00 ;66,90 ;65,40 ;215,61 ;0,74 ;0,79 ;67,30;50,50 ;154,30 ;120,40 ;46,70 ;71,00 ;91,7 ;142,65 ;-
03/2010;78,30 ;87,40 ;80,50 ;85,30 ;75,20 ;99,40 ;231,30 ;1,19 ;0,58 ;86,60;59,30 ;148,50 ;153,60 ;59,50 ;84,40 ;97,5 ;147,72 ;-
04/2010;74,30 ;78,90 ;74,90 ;103,50 ;68,90 ;74,20 ;238,71 ;0,66 ;0,54 ;74,30;56,60 ;120,30 ;145,20 ;57,70 ;74,10 ;93,3 ;144,20 ;-
05/2010;77,70 ;81,50 ;74,50 ;109,00 ;80,60 ;78,60 ;233,49 ;0,61 ;0,68 ;78,30;59,60 ;123,80 ;152,70 ;65,80 ;82,20 ;98,5 ;144,09 ;-
06/2010;74,00 ;80,80 ;74,00 ;90,00 ;71,50 ;80,40 ;227,14 ;-0,11 ;-0,15 ;76,70;59,20 ;122,60 ;135,80 ;62,40 ;78,30 ;99,8 ;144,73 ;-
07/2010;77,20 ;87,20 ;78,30 ;95,40 ;73,10 ;84,20 ;216,11 ;0,37 ;0,31 ;80,40;61,50 ;115,50 ;123,50 ;63,80 ;86,20 ;97,2 ;144,82 ;-
08/2010;78,80 ;86,00 ;79,60 ;88,40 ;76,40 ;89,80 ;214,57 ;0,47 ;0,64 ;83,60;63,00 ;125,30 ;152,60 ;65,70 ;89,60 ;88,3 ;143,78 ;-
09/2010;76,60 ;84,10 ;75,80 ;88,60 ;76,00 ;89,10 ;219,28 ;0,45 ;0,36 ;81,90;61,00 ;113,10 ;180,10 ;59,70 ;86,20 ;96,2 ;146,42 ;-
10/2010;78,40 ;81,40 ;81,90 ;89,40 ;78,20 ;96,00 ;231,96 ;0,92 ;0,68 ;85,50;64,70 ;60,80 ;100,10 ;66,90 ;86,30 ;93,2 ;147,15 ;-
11/2010;76,80 ;79,90 ;76,70 ;86,20 ;83,00 ;101,80 ;239,06 ;1,34 ;1,06 ;86,90;65,90 ;58,50 ;120,70 ;64,30 ;88,90 ;98,5 ;149,60 ;-
12/2010;101,90 ;83,80 ;95,10 ;153,90 ;118,50 ;112,10 ;243,97 ;0,80 ;0,62 ;104,80;79,60 ;149,00 ;127,80 ;113,50 ;83,40 ;97,0 ;147,93 ;-
01/2011;78,30 ;78,20 ;78,00 ;85,90 ;92,00 ;79,00 ;237,17 ;0,64 ;0,82 ;78,80;62,40 ;152,70 ;101,80 ;61,00 ;81,60 ;99,6 ;148,39 ;92,00
02/2011;72,10 ;74,70 ;73,30 ;73,10 ;77,60 ;91,30 ;245,15 ;0,49 ;0,78 ;79,80;60,30 ;163,80 ;109,00 ;54,40 ;80,20 ;100,4 ;147,92 ;92,10
03/2011;78,20 ;82,10 ;80,00 ;82,80 ;80,10 ;96,00 ;248,42 ;1,39 ;1,14 ;85,50;68,20 ;130,50 ;119,40 ;60,50 ;89,30 ;99,2 ;148,13 ;91,30
04/2011;81,10 ;72,30 ;87,80 ;94,00 ;78,60 ;90,10 ;246,53 ;1,24 ;1,23 ;84,70;64,20 ;116,90 ;112,50 ;64,30 ;83,80 ;101,8 ;149,86 ;89,20
05/2011;81,40 ;76,10 ;75,70 ;100,90 ;99,70 ;99,10 ;245,98 ;0,56 ;0,50 ;88,90;70,10 ;132,00 ;159,30 ;64,30 ;95,30 ;103,0 ;151,39 ;90,30
06/2011;79,20 ;77,30 ;78,60 ;92,10 ;79,00 ;94,00 ;247,03 ;0,08 ;-0,15 ;85,40;69,90 ;118,80 ;170,50 ;66,80 ;90,90 ;104,9 ;152,53 ;90,20
07/2011;83,40 ;79,90 ;84,00 ;86,70 ;89,00 ;95,40 ;238,77 ;0,17 ;0,29 ;88,50;71,80 ;118,50 ;165,50 ;67,50 ;94,20 ;109,2 ;153,98 ;89,20
08/2011;84,20 ;84,50 ;82,90 ;88,80 ;90,60 ;99,80 ;244,00 ;0,02 ;0,18 ;90,90;73,50 ;124,20 ;166,10 ;72,10 ;97,90 ;110,3 ;153,98 ;89,70
09/2011;82,20 ;79,30 ;82,00 ;88,50 ;90,40 ;95,00 ;242,07 ;0,68 ;0,86 ;87,90;71,40 ;110,10 ;169,40 ;60,80 ;97,40 ;106,3 ;156,08 ;89,80
10/2011;83,10 ;79,00 ;84,70 ;88,00 ;89,70 ;91,10 ;245,97 ;0,45 ;0,53 ;86,80;74,40 ;59,20 ;126,30 ;71,70 ;94,50 ;105,4 ;156,09 ;90,50
11/2011;84,50 ;78,20 ;83,80 ;89,10 ;97,80 ;101,70 ;253,19 ;0,28 ;0,30 ;91,90;75,90 ;59,90 ;136,40 ;72,90 ;100,10 ;112,2 ;158,75 ;90,10
12/2011;115,00 ;82,00 ;106,60 ;157,90 ;142,90 ;119,10 ;248,63 ;0,46 ;0,43 ;115,50;93,60 ;145,10 ;155,80 ;135,20 ;96,50 ;117,9 ;161,30 ;95,40
01/2012;91,10 ;73,90 ;94,30 ;85,70 ;114,60 ;91,90 ;256,52 ;0,34 ;0,36 ;91,50;76,90 ;184,60 ;110,30 ;75,30 ;91,70 ;100,6 ;152,24 ;93,70
02/2012;83,50 ;76,40 ;88,80 ;72,90 ;90,30 ;84,40 ;246,15 ;0,20 ;0,27 ;84,10;72,70 ;156,90 ;101,20 ;63,00 ;85,70 ;99,1 ;151,12 ;91,40
03/2012;92,10 ;85,40 ;93,80 ;92,10 ;101,60 ;96,60 ;246,11 ;0,28 ;0,18 ;94,80;87,70 ;128,90 ;134,90 ;74,50 ;102,00 ;96,9 ;147,17 ;92,70
04/2012;88,10 ;78,50 ;89,90 ;97,10 ;91,10 ;89,60 ;249,36 ;0,79 ;0,73 ;88,80;80,40 ;100,20 ;132,30 ;79,80 ;89,50 ;100,0 ;152,58 ;93,30
05/2012;90,40 ;85,50 ;86,30 ;111,20 ;102,20 ;100,00 ;255,32 ;0,55 ;0,45 ;95,20;87,10 ;107,90 ;130,70 ;83,70 ;102,70 ;100,7 ;156,68 ;94,80
06/2012;88,10 ;83,40 ;86,10 ;103,40 ;96,40 ;123,90 ;262,01 ;0,30 ;0,06 ;100,20;85,70 ;99,60 ;112,00 ;80,30 ;88,90 ;100,9 ;159,22 ;96,00
07/2012;89,30 ;88,60 ;88,50 ;95,10 ;91,40 ;110,30 ;268,00 ;0,37 ;0,36 ;97,00;87,30 ;107,40 ;136,10 ;80,10 ;94,50 ;101,7 ;159,27 ;96,30
08/2012;91,60 ;93,50 ;89,70 ;97,60 ;94,50 ;124,00 ;280,57 ;0,44 ;0,58 ;104,20;90,90 ;111,20 ;146,70 ;81,40 ;105,40 ;101,7 ;160,49 ;97,30
09/2012;87,00 ;92,00 ;87,30 ;88,10 ;82,10 ;88,50 ;280,42 ;0,37 ;0,29 ;87,90;84,80 ;98,80 ;129,00 ;75,50 ;90,30 ;101,4 ;158,59 ;96,70
10/2012;90,30 ;94,80 ;88,80 ;89,60 ;92,20 ;118,00 ;282,97 ;0,37 ;0,39 ;100,90;88,60 ;64,10 ;124,70 ;89,30 ;100,80 ;100,9 ;159,82 ;97,60
11/2012;92,10 ;86,60 ;92,10 ;95,60 ;97,30 ;108,60 ;270,84 ;0,86 ;1,15 ;98,20;88,30 ;63,90 ;142,10 ;90,80 ;97,50 ;97,3 ;159,10 ;97,10
12/2012;118,70 ;80,60 ;113,80 ;169,50 ;134,00 ;114,70 ;271,31 ;0,65 ;0,78 ;113,00;101,20 ;160,00 ;163,40 ;153,10 ;84,10 ;96,3 ;158,16 ;96,10
01/2013;97,20 ;84,80 ;101,70 ;85,60 ;108,00 ;106,00 ;285,94 ;0,65 ;0,68 ;100,50;86,90 ;172,50 ;119,20 ;86,10 ;100,20 ;97,6 ;159,56 ;96,50
02/2013;83,20 ;80,50 ;88,50 ;72,60 ;78,10 ;95,70 ;293,25 ;0,35 ;0,47 ;88,70;80,10 ;139,10 ;86,40 ;67,60 ;94,10 ;98,2 ;162,95 ;97,10
03/2013;97,10 ;91,40 ;101,70 ;92,70 ;91,60 ;109,30 ;294,78 ;0,63 ;0,34 ;101,60;94,20 ;112,50 ;118,40 ;87,40 ;100,60 ;102,4 ;163,97 ;96,70
04/2013;88,80 ;89,80 ;86,00 ;98,70 ;93,10 ;112,60 ;296,69 ;0,84 ;0,63 ;99,10;91,50 ;127,40 ;115,10 ;78,60 ;108,10 ;107,0 ;163,96 ;95,90
05/2013;94,30 ;93,80 ;89,90 ;108,70 ;100,50 ;115,20 ;297,92 ;0,21 ;0,30 ;102,50;93,40 ;127,50 ;142,80 ;91,30 ;103,40 ;104,0 ;164,32 ;96,40
06/2013;92,50 ;96,60 ;90,40 ;95,40 ;94,80 ;116,00 ;294,50 ;0,06 ;-0,01 ;100,20;90,40 ;121,70 ;123,00 ;87,30 ;90,90 ;103,4 ;162,47 ;96,80
07/2013;97,20 ;99,90 ;93,00 ;98,90 ;109,90 ;113,00 ;279,66 ;0,41 ;0,48 ;103,70;96,50 ;131,70 ;131,80 ;92,50 ;107,40 ;103,7 ;164,61 ;97,80
08/2013;99,60 ;102,60 ;97,60 ;95,40 ;110,40 ;116,40 ;281,31 ;0,36 ;0,42 ;106,10;102,50 ;135,90 ;121,00 ;88,00 ;107,30 ;106,5 ;167,15 ;97,70
09/2013;93,30 ;101,10 ;91,20 ;84,40 ;99,80 ;105,20 ;283,18 ;0,19 ;0,23 ;98,70;97,20 ;117,00 ;118,40 ;84,50 ;104,90 ;107,7 ;165,93 ;99,40
10/2013;98,20 ;105,70 ;95,60 ;94,30 ;103,30 ;117,80 ;296,76 ;0,62 ;0,63 ;106,80;101,20 ;76,70 ;118,00 ;95,90 ;114,40 ;105,8 ;166,09 ;97,50
11/2013;101,30 ;98,10 ;102,20 ;99,10 ;108,20 ;115,90 ;297,71 ;0,48 ;0,50 ;107,30;99,90 ;74,60 ;113,80 ;97,10 ;110,20 ;105,1 ;166,74 ;99,20
12/2013;129,80 ;95,90 ;126,70 ;173,20 ;141,30 ;117,20 ;301,32 ;0,54 ;0,86 ;121,80;111,20 ;165,10 ;135,50 ;163,70 ;99,40 ;95,0 ;164,46 ;99,30
01/2014;103,20 ;95,00 ;107,90 ;89,00 ;114,60 ;108,60 ;294,06 ;0,81 ;0,77 ;105,80;92,80 ;174,70 ;81,80 ;91,50 ;109,00 ;101,9 ;166,59 ;100,10
02/2014;89,60 ;94,80 ;90,90 ;78,10 ;89,90 ;96,00 ;293,49 ;0,43 ;0,37 ;93,40;88,50 ;126,00 ;88,70 ;80,40 ;103,20 ;102,7 ;166,65 ;102,10
03/2014;95,70 ;97,90 ;98,00 ;89,10 ;90,20 ;92,40 ;329,55 ;1,01 ;1,00 ;94,80;100,50 ;105,30 ;81,80 ;87,10 ;96,70 ;100,1 ;163,95 ;102,90
04/2014;95,70 ;94,90 ;97,30 ;97,80 ;89,10 ;101,40 ;335,73 ;0,98 ;0,88 ;97,20;98,70 ;88,40 ;83,20 ;93,10 ;93,30 ;96,3 ;162,89 ;102,80
05/2014;99,20 ;100,40 ;94,80 ;119,60 ;100,40 ;101,80 ;341,20 ;0,47 ;0,46 ;100,10;101,90 ;94,00 ;84,00 ;101,00 ;99,70 ;98,0 ;163,33 ;101,50
06/2014;91,40 ;93,70 ;90,60 ;93,60 ;88,80 ;80,50 ;332,30 ;-0,07 ;0,37 ;87,90;94,80 ;81,50 ;75,20 ;93,50 ;92,30 ;89,1 ;157,52 ;99,10
07/2014;96,70 ;104,90 ;95,30 ;94,30 ;93,40 ;101,90 ;308,66 ;1,00 ;0,50 ;99,20;102,30 ;88,80 ;114,80 ;90,50 ;102,90 ;95,3 ;158,94 ;99,80
08/2014;98,70 ;103,60 ;98,30 ;97,50 ;94,30 ;91,00 ;303,28 ;0,04 ;0,08 ;96,60;103,50 ;95,20 ;118,20 ;91,70 ;103,20 ;98,5 ;163,16 ;99,00
09/2014;94,40 ;99,30 ;94,30 ;87,50 ;94,40 ;99,50 ;301,08 ;0,36 ;0,49 ;97,30;98,50 ;83,50 ;109,70 ;89,20 ;103,90 ;97,3 ;164,69 ;97,80
