2014-07-01;98.0;9850;5591;15441;4.62;2.09;3.7;102.2;99.4
2014-08-01;99.6;9975;5615;15590;4.66;2.14;3.75;100.8;98.1
2014-09-01;97.1;10010;5702;15712;4.38;2.19;3.59;99.3;99.4
2014-10-01;103.3;10151;5745;15896;4.47;2.26;3.67;101.5;99.8
2014-11-01;100.9;10298;6517;16815;4.37;2.01;3.46;102.9;102.4
2014-12-01;128.2;10502;6624;17125;4.11;2.1;3.33;101.5;97.6
2015-01-01;102.2;10613;6596;17209;4.12;2.16;3.37;95.1;96.2
2015-02-01;86.3;10671;6619;17290;4.18;2.21;3.42;89.1;96.9
2015-03-01;94.2;10807;6668;17475;4.13;2.21;3.4;95.2;95.0
2015-04-01;90.2;10843;6550;17393;4.24;2.29;3.51;93.9;97.5
2015-05-01;94.6;10988;6774;17762;4.34;2.26;3.55;96.3;95.3
2015-06-01;90.2;11099;6750;17849;4.14;2.58;3.55;93.7;93.8
2015-07-01;97.0;11211;6754;17966;4.15;2.64;3.58;96.6;94.2
2015-08-01;93.3;11308;6785;18093;4.26;2.74;3.69;97.1;94.2
2015-09-01;90.0;11385;6879;18265;4.32;2.63;3.68;94.2;94.2
2015-10-01;95.6;11436;6835;18271;4.49;2.7;3.82;94.4;92.7
2015-11-01;93.5;11584;6791;18375;4.6;2.89;3.97;93.4;92.7
2015-12-01;117.3;11689;7115;18804;4.58;2.9;3.94;96.6;92.6
2016-01-01;91.3;11785;7082;18868;4.55;3.1;4.01;89.5;91.7
2016-02-01;81.8;11822;6962;18784;4.61;2.93;3.99;87.2;95.0
2016-03-01;87.5;11923;6848;18771;4.56;2.99;3.98;88.3;87.8
2016-04-01;85.8;11988;6766;18754;4.67;3.29;4.17;89.1;92.5
2016-05-01;86.3;12045;6737;18782;4.52;3.58;4.18;91.6;92.0
2016-06-01;82.8;12136;6612;18748;4.21;3.39;3.92;93.2;91.3
2016-07-01;86.1;12235;6553;18788;3.98;3.48;3.8;93.6;91.6
2016-08-01;84.2;12277;6518;18794;4.01;3.22;3.73;93.7;90.6
2016-09-01;81.8;12345;6461;18806;4.08;3.04;3.72;90.7;91.0
2016-10-01;82.4;12348;6410;18758;4.16;3.24;3.85;91.9;90.5
2016-11-01;86.6;12510;6517;19027;4.02;3.24;3.76;91.3;90.3
2016-12-01;107.7;12607;6493;19101;3.79;3.3;3.62;91.7;87.3
2017-01-01;83.3;12669;6378;19047;3.82;3.2;3.61;100.3;104.1
2017-02-01;73.7;12754;6371;19125;3.88;3.36;3.71;81.1;88.5
2017-03-01;82.2;12813;6405;19219;3.72;3.25;3.56;90.4;89.5
2017-04-01;80.1;12843;6361;19204;3.91;3.4;3.74;83.4;86.5
2017-05-01;87.5;12965;6372;19337;3.93;3.43;3.77;89.5;87.8
2017-06-01;81.1;13075;6383;19458;3.11;2.66;2.96;88.7;88.6
2017-07-01;88.8;13171;6390;19562;3.28;2.71;3.1;85.7;83.9
2017-08-01;90.8;13259;6706;19965;3.31;2.48;3.03;89.8;86.7
2017-09-01;87.6;13341;6502;19843;3.41;2.57;3.13;88.3;89.2
2017-10-01;86.2;13393;6492;19885;3.52;2.61;3.22;83.1;82.0
2017-11-01;94.3;13545;6511;20057;3.47;12.39;6.36;88.8;87.7
2017-12-01;110.7;13654;7274;20929;3.23;10.69;5.82;96.3;91.0
2018-01-01;90.9;13750;6798;20548;3.57;5.69;4.27;82.3;86.0
2018-02-01;79.6;13749;6531;20280;3.68;9.76;5.64;79.7;87.0
2018-03-01;84.3;13852;6569;20421;3.7;9.94;5.7;89.1;88.1
2018-04-01;80.0;13927;6581;20509;3.8;1.99;3.22;82.9;85.8
2018-05-01;88.8;14074;6614;20688;3.9;2.26;3.38;89.7;88.0
2018-06-01;83.3;14203;6415;20618;3.66;1.96;3.13;87.6;87.3
2018-07-01;86.7;14241;6281;20523;3.73;1.96;3.19;87.9;86.1
2018-08-01;88.1;14376;6400;20776;3.75;1.85;3.17;90.6;87.4
2018-09-01;82.4;14439;6355;20794;3.68;1.85;3.12;82.9;84.2
2018-10-01;82.8;14569;6282;20852;3.67;1.74;3.09;86.6;85.7
2018-11-01;91.5;14788;6384;21172;3.68;1.59;3.05;84.3;83.1
2018-12-01;104.6;14933;6548;21481;3.44;1.45;2.83;90.2;84.6
2019-01-01;84.6;15036;6403;21439;3.56;1.55;2.96;78.7;82.5
2019-02-01;74.2;15053;6429;21482;3.57;1.8;3.04;77.4;82.1
2019-03-01;77.8;15188;6269;21456;3.79;1.77;3.2;81.5;83.0
2019-04-01;76.1;15308;6244;21552;3.78;1.78;3.2;80.9;83.6
2019-05-01;83.1;15525;6210;21735;3.88;1.84;3.3;84.1;82.6
2019-06-01;66.8;15698;6224;21922;3.8;1.61;3.18;78.1;77.8
2019-07-01;73.4;15846;6415;22261;3.96;1.47;3.24;85.3;83.5
2019-08-01;83.8;16178;6571;22748;3.99;1.59;3.3;83.8;80.8
2019-09-01;79.7;16357;6544;22901;4.01;1.37;3.26;77.9;79.5
2019-10-01;82.7;16546;6873;23419;4.07;1.28;3.25;80.5;79.8
2019-11-01;92.0;16822;7014;23836;4.06;1.23;3.22;82.4;81.2
2019-12-01;106.2;17021;7375;24396;3.99;1.24;3.16;87.0;81.2
2020-01-01;85.0;17161;6905;24066;4.11;1.36;3.32;75.5;79.2
2020-02-01;78.4;17220;6912;24132;4.11;1.44;3.34;72.5;79.2
2020-03-01;74.8;17281;7079;24359;4.57;1.6;3.7;73.1;72.6
2020-04-01;58.8;17012;7102;24113;4.86;2.58;4.19;59.0;60.8
2020-05-01;66.4;16920;7107;24026;4.83;2.29;4.08;59.5;58.6
