04/2004;21,70 ;576 ;626 ;1.201 ;4,83 ;2,22 ;3,32 ;-
05/2004;23,10 ;589 ;631 ;1.221 ;4,71 ;2,02 ;3,16 ;-
06/2004;21,50 ;609 ;634 ;1.243 ;4,72 ;1,79 ;3,06 ;-
07/2004;23,20 ;622 ;649 ;1.271 ;4,69 ;1,87 ;3,08 ;-
08/2004;22,30 ;624 ;657 ;1.281 ;4,66 ;1,78 ;3,02 ;-
09/2004;21,50 ;633 ;656 ;1.289 ;4,59 ;1,66 ;2,93 ;-
10/2004;23,90 ;640 ;658 ;1.298 ;4,83 ;1,63 ;3,03 ;-
11/2004;21,60 ;671 ;661 ;1.332 ;4,85 ;1,62 ;3,08 ;-
12/2004;31,50 ;706 ;667 ;1.373 ;4,58 ;1,70 ;3,02 ;-
01/2005;22,00 ;734 ;676 ;1.410 ;4,75 ;1,85 ;3,19 ;-
02/2005;25,30 ;752 ;676 ;1.428 ;4,76 ;2,81 ;3,72 ;-
03/2005;27,30 ;773 ;692 ;1.464 ;5,00 ;2,97 ;3,92 ;-
04/2005;27,40 ;793 ;702 ;1.495 ;5,11 ;3,05 ;4,03 ;-
05/2005;31,30 ;813 ;691 ;1.504 ;5,30 ;2,86 ;4,04 ;-
06/2005;30,30 ;833 ;696 ;1.529 ;4,78 ;2,97 ;3,85 ;-
07/2005;31,60 ;850 ;695 ;1.545 ;4,85 ;3,06 ;3,94 ;-
08/2005;33,30 ;861 ;712 ;1.573 ;5,35 ;2,82 ;4,06 ;-
09/2005;32,00 ;869 ;720 ;1.589 ;5,37 ;2,55 ;3,94 ;-
10/2005;31,90 ;897 ;729 ;1.627 ;5,94 ;2,54 ;4,23 ;-
11/2005;31,30 ;921 ;742 ;1.663 ;5,88 ;2,66 ;4,27 ;-
12/2005;43,60 ;967 ;758 ;1.725 ;5,67 ;1,43 ;3,57 ;-
01/2006;32,60 ;1.004 ;745 ;1.749 ;5,53 ;1,52 ;3,60 ;-
02/2006;28,60 ;1.033 ;751 ;1.784 ;5,45 ;1,60 ;3,61 ;-
03/2006;33,10 ;1.059 ;735 ;1.793 ;5,65 ;1,63 ;3,79 ;-
04/2006;31,20 ;1.092 ;747 ;1.839 ;6,02 ;1,77 ;4,07 ;-
05/2006;39,50 ;1.120 ;764 ;1.885 ;5,61 ;1,65 ;3,80 ;-
06/2006;36,40 ;1.164 ;805 ;1.969 ;5,69 ;1,52 ;3,76 ;-
07/2006;35,30 ;1.190 ;807 ;1.998 ;5,72 ;1,66 ;3,86 ;-
08/2006;39,30 ;1.225 ;842 ;2.066 ;5,73 ;1,51 ;3,79 ;-
09/2006;36,50 ;1.256 ;870 ;2.125 ;6,04 ;1,71 ;4,04 ;-
10/2006;37,90 ;1.286 ;891 ;2.177 ;6,42 ;1,60 ;4,20 ;-
11/2006;37,10 ;1.337 ;839 ;2.176 ;5,55 ;1,70 ;3,86 ;-
12/2006;48,90 ;1.356 ;849 ;2.204 ;4,61 ;1,76 ;3,37 ;-
01/2007;36,70 ;1.414 ;835 ;2.249 ;4,54 ;2,36 ;3,62 ;-
02/2007;32,40 ;1.453 ;933 ;2.386 ;4,55 ;2,20 ;3,54 ;-
03/2007;36,80 ;1.486 ;928 ;2.414 ;4,56 ;2,03 ;3,45 ;-
04/2007;37,20 ;1.533 ;938 ;2.472 ;4,78 ;2,48 ;3,80 ;-
05/2007;41,10 ;1.582 ;974 ;2.555 ;4,84 ;2,32 ;3,76 ;-
06/2007;37,20 ;1.667 ;977 ;2.644 ;4,18 ;2,39 ;3,42 ;-
07/2007;38,10 ;1.721 ;1.032 ;2.753 ;4,08 ;2,11 ;3,24 ;-
08/2007;42,60 ;1.775 ;1.034 ;2.809 ;4,31 ;2,20 ;3,42 ;-
09/2007;39,60 ;1.830 ;1.048 ;2.878 ;4,26 ;2,18 ;3,39 ;-
10/2007;39,00 ;1.882 ;1.112 ;2.994 ;4,16 ;2,15 ;3,31 ;-
11/2007;37,60 ;1.950 ;1.150 ;3.100 ;4,27 ;2,05 ;3,33 ;-
12/2007;51,50 ;2.014 ;1.223 ;3.237 ;4,34 ;1,83 ;3,26 ;-
01/2008;38,50 ;2.072 ;1.249 ;3.321 ;4,69 ;1,57 ;3,35 ;-
02/2008;34,80 ;2.121 ;1.262 ;3.383 ;4,64 ;1,54 ;3,32 ;-
03/2008;37,90 ;2.150 ;1.283 ;3.433 ;4,79 ;1,54 ;3,40 ;-
04/2008;38,80 ;2.200 ;1.306 ;3.506 ;4,98 ;1,64 ;3,56 ;-
05/2008;41,90 ;2.268 ;1.332 ;3.600 ;5,41 ;1,83 ;3,90 ;-
06/2008;40,60 ;2.333 ;1.381 ;3.714 ;5,44 ;1,77 ;3,88 ;-
07/2008;41,40 ;2.394 ;1.378 ;3.772 ;5,35 ;1,86 ;3,89 ;-
08/2008;42,90 ;2.445 ;1.394 ;3.840 ;5,62 ;1,84 ;4,05 ;-
09/2008;42,80 ;2.487 ;1.435 ;3.922 ;5,35 ;1,79 ;3,86 ;-
10/2008;43,00 ;2.533 ;1.445 ;3.978 ;5,77 ;1,83 ;4,12 ;-
11/2008;37,60 ;2.563 ;1.438 ;4.001 ;5,74 ;1,83 ;4,12 ;-
12/2008;53,30 ;2.609 ;1.423 ;4.032 ;5,90 ;2,04 ;4,33 ;-
01/2009;38,80 ;2.653 ;1.418 ;4.071 ;6,45 ;2,26 ;4,76 ;-
02/2009;34,30 ;2.677 ;1.430 ;4.107 ;6,50 ;2,50 ;4,89 ;-
03/2009;38,80 ;2.694 ;1.432 ;4.126 ;6,67 ;2,75 ;5,11 ;-
04/2009;38,00 ;2.732 ;1.433 ;4.164 ;6,90 ;2,77 ;5,27 ;-
05/2009;43,40 ;2.783 ;1.444 ;4.228 ;6,89 ;3,25 ;5,47 ;-
06/2009;39,70 ;2.836 ;1.474 ;4.310 ;6,87 ;3,21 ;5,43 ;-
07/2009;40,00 ;2.903 ;1.475 ;4.379 ;7,31 ;3,54 ;5,86 ;-
08/2009;38,90 ;2.937 ;1.490 ;4.427 ;7,47 ;3,55 ;5,96 ;-
09/2009;38,80 ;3.004 ;1.501 ;4.505 ;7,45 ;3,46 ;5,94 ;-
10/2009;39,70 ;3.084 ;1.522 ;4.606 ;7,33 ;3,44 ;5,86 ;-
11/2009;38,60 ;3.142 ;1.580 ;4.722 ;7,27 ;6,82 ;7,10 ;-
12/2009;52,00 ;3.166 ;1.767 ;4.933 ;6,53 ;6,12 ;6,36 ;-
01/2010;39,70 ;3.288 ;1.752 ;5.040 ;6,54 ;3,37 ;5,27 ;-
02/2010;48,50 ;3.324 ;1.769 ;5.093 ;6,58 ;3,58 ;5,39 ;-
03/2010;57,80 ;3.360 ;1.788 ;5.148 ;6,32 ;3,67 ;5,27 ;-
04/2010;56,10 ;3.441 ;1.850 ;5.291 ;6,18 ;3,67 ;5,18 ;-
05/2010;60,80 ;3.540 ;1.902 ;5.442 ;5,86 ;3,70 ;5,00 ;-
06/2010;60,00 ;3.614 ;1.980 ;5.593 ;5,24 ;3,59 ;4,57 ;-
07/2010;65,90 ;3.701 ;2.053 ;5.754 ;5,18 ;3,63 ;4,55 ;-
08/2010;67,70 ;3.775 ;2.214 ;5.989 ;4,86 ;3,07 ;4,11 ;-
09/2010;68,60 ;3.885 ;2.112 ;5.997 ;4,73 ;4,36 ;4,58 ;-
10/2010;68,60 ;3.982 ;2.132 ;6.115 ;4,64 ;4,43 ;4,55 ;-
11/2010;65,30 ;4.096 ;2.179 ;6.275 ;4,40 ;4,17 ;4,31 ;-
12/2010;89,50 ;4.218 ;2.285 ;6.503 ;4,09 ;3,96 ;4,04 ;-
01/2011;64,30 ;4.310 ;2.287 ;6.597 ;4,15 ;3,98 ;4,08 ;84,10
02/2011;63,20 ;4.343 ;2.295 ;6.638 ;3,83 ;3,89 ;3,86 ;82,00
03/2011;68,20 ;4.412 ;2.311 ;6.723 ;3,86 ;3,80 ;3,84 ;82,90
04/2011;72,10 ;4.507 ;2.336 ;6.843 ;3,91 ;3,96 ;3,93 ;83,60
05/2011;76,70 ;4.581 ;2.378 ;6.960 ;4,08 ;3,79 ;3,97 ;84,00
06/2011;75,30 ;4.690 ;2.424 ;7.114 ;4,24 ;3,88 ;4,10 ;86,80
07/2011;82,30 ;4.776 ;2.418 ;7.194 ;4,34 ;2,46 ;3,62 ;89,20
08/2011;82,90 ;4.852 ;2.453 ;7.304 ;4,34 ;2,35 ;3,58 ;90,60
09/2011;78,60 ;4.951 ;2.610 ;7.560 ;4,50 ;2,31 ;3,64 ;87,00
10/2011;79,30 ;5.025 ;2.654 ;7.679 ;4,79 ;2,30 ;3,81 ;88,30
11/2011;79,00 ;5.117 ;2.735 ;7.853 ;5,43 ;2,35 ;4,22 ;86,60
12/2011;114,90 ;5.227 ;2.886 ;8.113 ;5,40 ;3,53 ;4,65 ;91,50
01/2012;78,10 ;5.393 ;2.964 ;8.357 ;5,01 ;3,59 ;4,48 ;84,60
02/2012;75,70 ;5.444 ;2.968 ;8.413 ;5,31 ;3,51 ;4,65 ;82,60
03/2012;83,50 ;5.503 ;2.984 ;8.487 ;5,33 ;3,50 ;4,66 ;86,80
04/2012;82,10 ;5.584 ;3.044 ;8.628 ;5,40 ;2,55 ;4,40 ;91,10
05/2012;87,90 ;5.683 ;3.103 ;8.786 ;5,54 ;2,79 ;4,57 ;88,80
06/2012;85,90 ;5.784 ;3.185 ;8.969 ;5,44 ;3,15 ;4,63 ;90,10
07/2012;91,50 ;5.842 ;3.197 ;9.039 ;5,38 ;4,41 ;5,04 ;88,00
08/2012;93,80 ;5.936 ;3.244 ;9.180 ;5,22 ;4,38 ;4,92 ;87,90
09/2012;87,10 ;5.966 ;3.355 ;9.322 ;5,21 ;3,63 ;4,64 ;82,40
10/2012;94,70 ;6.086 ;3.412 ;9.498 ;5,10 ;3,54 ;4,54 ;88,40
11/2012;98,20 ;6.151 ;3.500 ;9.651 ;5,00 ;3,46 ;4,45 ;100,90
12/2012;123,30 ;6.287 ;4.048 ;10.335 ;4,97 ;3,79 ;4,51 ;95,80
01/2013;84,60 ;6.363 ;4.029 ;10.391 ;4,85 ;2,99 ;4,13 ;88,00
02/2013;76,00 ;6.431 ;4.036 ;10.467 ;4,77 ;3,00 ;4,09 ;87,40
03/2013;89,50 ;6.531 ;4.081 ;10.611 ;4,99 ;2,74 ;4,13 ;97,40
04/2013;90,40 ;6.649 ;4.142 ;10.791 ;5,01 ;3,60 ;4,47 ;100,50
05/2013;90,40 ;6.745 ;4.158 ;10.903 ;5,09 ;2,95 ;4,28 ;97,60
06/2013;89,10 ;6.899 ;4.251 ;11.150 ;4,96 ;2,64 ;4,07 ;97,60
07/2013;93,00 ;6.985 ;4.272 ;11.257 ;4,86 ;2,66 ;4,02 ;102,50
08/2013;97,70 ;7.038 ;4.313 ;11.351 ;4,77 ;2,68 ;3,97 ;98,70
09/2013;96,00 ;7.114 ;4.594 ;11.709 ;4,84 ;2,52 ;3,93 ;93,40
10/2013;99,60 ;7.183 ;4.657 ;11.840 ;4,71 ;2,57 ;3,87 ;97,10
11/2013;105,20 ;7.268 ;4.759 ;12.027 ;4,55 ;2,51 ;3,74 ;96,30
12/2013;123,50 ;7.379 ;4.788 ;12.167 ;4,39 ;2,35 ;3,59 ;102,40
01/2014;93,60 ;7.461 ;4.750 ;12.211 ;4,29 ;2,24 ;3,49 ;95,50
02/2014;88,50 ;7.514 ;4.800 ;12.314 ;4,29 ;2,08 ;3,43 ;90,20
03/2014;93,10 ;7.573 ;4.808 ;12.382 ;4,36 ;2,18 ;3,51 ;98,10
04/2014;94,80 ;7.699 ;4.843 ;12.542 ;4,28 ;2,25 ;3,49 ;102,60
05/2014;104,60 ;7.806 ;4.807 ;12.614 ;4,27 ;2,39 ;3,55 ;98,60
06/2014;90,80 ;7.924 ;4.802 ;12.725 ;4,06 ;2,31 ;3,40 ;97,30
07/2014;96,70 ;7.995 ;4.908 ;12.903 ;4,03 ;2,13 ;3,31 ;98,50
08/2014;97,80 ;8.115 ;4.938 ;13.053 ;4,18 ;2,28 ;3,46 ;102,70
09/2014;97,80 ;8.167 ;5.020 ;13.187 ;4,08 ;2,20 ;3,36 ;101,10
10/2014;106,30 ;8.287 ;5.228 ;13.515 ;4,04 ;2,28 ;3,36 ;103,30
11/2014;110,40 ;8.375 ;5.305 ;13.680 ;3,98 ;2,24 ;3,31 ;101,80
12/2014;125,50 ;8.516 ;5.456 ;13.972 ;3,78 ;2,21 ;3,17 ;110,30
01/2015;91,30 ;8.609 ;5.396 ;14.004 ;3,80 ;2,28 ;3,22 ;98,70
02/2015;85,20 ;8.626 ;5.432 ;14.058 ;4,17 ;2,16 ;3,39 ;94,40
03/2015;96,00 ;8.684 ;5.523 ;14.207 ;3,82 ;2,01 ;3,12 ;96,90
04/2015;94,40 ;8.755 ;5.520 ;14.275 ;3,78 ;2,36 ;3,23 ;95,50
05/2015;99,90 ;8.782 ;5.569 ;14.352 ;3,89 ;3,17 ;3,61 ;98,20
06/2015;95,30 ;8.859 ;5.639 ;14.499 ;3,76 ;3,87 ;3,80 ;96,40
07/2015;99,20 ;8.926 ;5.653 ;14.579 ;3,90 ;5,22 ;4,41 ;105,30
08/2015;94,20 ;8.979 ;5.881 ;14.861 ;4,00 ;8,01 ;5,59 ;102,20
09/2015;89,90 ;9.020 ;5.993 ;15.013 ;4,30 ;8,06 ;5,80 ;97,80
10/2015;93,80 ;9.042 ;6.035 ;15.078 ;4,43 ;8,72 ;6,15 ;100,40
11/2015;102,00 ;9.098 ;6.029 ;15.128 ;4,49 ;9,08 ;6,32 ;104,30
12/2015;114,40 ;9.165 ;6.404 ;15.569 ;4,33 ;8,65 ;6,11 ;109,00
01/2016;85,00 ;9.199 ;6.365 ;15.563 ;4,51 ;8,88 ;6,30 ;92,40
02/2016;81,90 ;9.242 ;6.318 ;15.561 ;4,55 ;9,22 ;6,45 ;96,70
03/2016;88,60 ;9.354 ;5.840 ;15.194 ;4,50 ;3,26 ;4,03 ;105,90
04/2016;84,70 ;9.353 ;5.779 ;15.132 ;4,66 ;3,18 ;4,10 ;101,60
05/2016;85,80 ;9.354 ;5.804 ;15.158 ;4,51 ;3,37 ;4,07 ;99,00
06/2016;82,80 ;9.397 ;5.732 ;15.129 ;3,97 ;2,92 ;3,57 ;99,40
07/2016;88,20 ;9.428 ;5.688 ;15.116 ;3,82 ;3,19 ;3,58 ;102,70
08/2016;88,00 ;9.426 ;5.674 ;15.100 ;3,92 ;3,39 ;3,72 ;97,80
09/2016;81,00 ;9.455 ;5.661 ;15.116 ;4,04 ;3,39 ;3,80 ;94,90
10/2016;83,30 ;9.437 ;5.592 ;15.029 ;4,26 ;3,51 ;3,98 ;93,90
11/2016;96,70 ;9.480 ;5.586 ;15.066 ;4,29 ;3,51 ;4,00 ;83,80
12/2016;110,60 ;9.509 ;5.500 ;15.009 ;4,05 ;3,07 ;3,69 ;88,70
01/2017;78,10 ;9.598 ;5.425 ;15.023 ;4,11 ;3,34 ;3,83 ;68,60
02/2017;69,70 ;9.642 ;5.377 ;15.019 ;4,31 ;3,67 ;4,08 ;72,30
03/2017;93,40 ;9.727 ;5.363 ;15.090 ;4,37 ;3,99 ;4,23 ;101,40
04/2017;79,80 ;9.761 ;5.354 ;15.115 ;4,55 ;4,04 ;4,37 ;100,10
05/2017;86,90 ;9.769 ;5.278 ;15.047 ;4,42 ;3,57 ;4,13 ;92,30
06/2017;87,20 ;9.828 ;5.241 ;15.069 ;3,95 ;3,37 ;3,75 ;90,70
07/2017;86,60 ;9.859 ;5.184 ;15.042 ;4,10 ;3,68 ;3,95 ;85,60
08/2017;93,00 ;9.944 ;5.159 ;15.102 ;4,16 ;3,49 ;3,93 ;91,40
09/2017;90,10 ;9.969 ;5.142 ;15.112 ;4,29 ;3,43 ;4,00 ;83,20
10/2017;93,50 ;10.051 ;5.122 ;15.173 ;4,34 ;3,22 ;3,96 ;83,10
11/2017;100,30 ;10.151 ;5.116 ;15.267 ;4,19 ;3,26 ;3,88 ;82,10
12/2017;110,60 ;10.202 ;5.140 ;15.342 ;4,14 ;3,59 ;3,96 ;72,60
01/2018;79,60 ;10.370 ;5.032 ;15.402 ;4,35 ;3,98 ;4,23 ;62,60
02/2018;84,00 ;10.406 ;5.068 ;15.475 ;4,40 ;3,48 ;4,10 ;65,40
03/2018;98,40 ;10.455 ;5.080 ;15.535 ;4,24 ;2,73 ;3,75 ;90,50
04/2018;90,80 ;10.523 ;4.927 ;15.450 ;4,10 ;3,08 ;3,77 ;103,50
05/2018;92,90 ;10.524 ;4.854 ;15.378 ;3,94 ;2,66 ;3,54 ;79,40
06/2018;92,00 ;10.584 ;4.888 ;15.472 ;3,70 ;2,11 ;3,20 ;82,50
07/2018;95,30 ;10.623 ;4.828 ;15.451 ;3,62 ;2,76 ;3,35 ;81,80
08/2018;96,10 ;10.770 ;4.858 ;15.628 ;3,65 ;2,95 ;3,43 ;87,90
09/2018;92,00 ;10.841 ;4.878 ;15.719 ;3,78 ;3,06 ;3,56 ;81,10
10/2018;96,40 ;10.956 ;4.843 ;15.799 ;3,88 ;3,01 ;3,62 ;75,00
11/2018;106,80 ;11.106 ;4.915 ;16.022 ;3,70 ;2,73 ;3,40 ;67,50
12/2018;110,50 ;11.200 ;4.927 ;16.127 ;3,62 ;2,75 ;3,36 ;69,60
01/2019;75,50 ;11.290 ;4.839 ;16.128 ;3,71 ;2,63 ;3,38 ;62,40
02/2019;87,90 ;11.343 ;4.856 ;16.199 ;3,62 ;4,08 ;3,76 ;74,20
03/2019;100,30 ;11.448 ;4.909 ;16.357 ;3,73 ;4,62 ;4,00 ;90,10
04/2019;97,20 ;11.526 ;4.887 ;16.413 ;3,52 ;4,64 ;3,85 ;84,70
05/2019;103,40 ;11.569 ;4.858 ;16.426 ;3,50 ;3,13 ;3,39 ;85,20
06/2019;95,80 ;11.669 ;4.917 ;16.586 ;3,42 ;3,24 ;3,37 ;83,60
07/2019;101,70 ;11.744 ;4.892 ;16.636 ;3,48 ;3,37 ;3,45 ;99,00
08/2019;103,60 ;11.951 ;4.910 ;16.861 ;3,50 ;3,38 ;3,46 ;95,00
09/2019;100,90 ;12.089 ;4.942 ;17.032 ;3,74 ;2,86 ;3,49 ;84,10
10/2019;105,20 ;12.234 ;4.987 ;17.220 ;3,65 ;2,89 ;3,43 ;80,30
11/2019;112,40 ;12.370 ;5.112 ;17.483 ;3,60 ;2,84 ;3,38 ;73,80
12/2019;120,00 ;12.558 ;5.096 ;17.655 ;3,44 ;2,29 ;3,11 ;66,90
01/2020;81,00 ;12.751 ;5.098 ;17.849 ;3,60 ;2,38 ;3,25 ;68,90
02/2020;98,20 ;12.848 ;5.154 ;18.002 ;3,67 ;2,40 ;3,31 ;73,40
03/2020;103,80 ;12.952 ;5.305 ;18.257 ;3,89 ;2,68 ;3,54 ;85,60
04/2020;84,50 ;12.958 ;5.328 ;18.286 ;3,85 ;2,38 ;3,42 ;78,50
05/2020;95,60 ;12.856 ;5.335 ;18.192 ;3,73 ;2,49 ;3,37 ;-
Fonte;IBGE;BCB;BCB;BCB;BCB;BCB;BCB;IBGE
