07/2014;24561;18528;43089;2.73 ;1.52 ;2.21
08/2014;24910;18056;42966;2.86 ;2.42 ;2.67
09/2014;25221;18439;43660;2.78 ;2.33 ;2.59
10/2014;25537;18748;44285;2.87 ;2.15 ;2.56
11/2014;25816;19129;44945;2.82 ;2.44 ;2.66
12/2014;26416;19707;46123;2.65 ;2.06 ;2.40
01/2015;26670;19530;46200;2.82 ;1.96 ;2.46
02/2015;26773;19744;46517;2.94 ;2.13 ;2.60
03/2015;27126;19917;47043;2.76 ;2.33 ;2.58
04/2015;27218;19824;47041;2.72 ;2.62 ;2.68
05/2015;27330;19962;47292;2.80 ;2.47 ;2.66
06/2015;27465;20257;47722;2.65 ;2.35 ;2.52
07/2015;27508;20309;47817;2.76 ;3.05 ;2.88
08/2015;27865;20485;48350;2.90 ;3.55 ;3.18
09/2015;28065;20560;48625;2.89 ;3.14 ;2.99
10/2015;28106;20381;48486;3.05 ;3.60 ;3.28
11/2015;28372;20298;48671;3.05 ;3.70 ;3.32
12/2015;28788;20668;49456;3.13 ;3.01 ;3.08
01/2016;28921;20345;49266;3.17 ;3.09 ;3.14
02/2016;29157;19806;48963;3.19 ;3.04 ;3.13
03/2016;29468;19488;48956;3.04 ;3.04 ;3.04
04/2016;29492;19229;48721;3.19 ;3.24 ;3.21
05/2016;29613;18987;48600;3.17 ;3.78 ;3.41
06/2016;29799;18608;48407;2.93 ;3.50 ;3.15
07/2016;29707;18336;48043;2.85 ;3.46 ;3.08
08/2016;29947;18275;48223;2.83 ;3.29 ;3.00
09/2016;30064;17990;48054;2.89 ;3.35 ;3.06
10/2016;30106;17974;48079;2.95 ;3.39 ;3.11
11/2016;30487;18128;48614;2.87 ;3.16 ;2.98
12/2016;30833;18144;48977;2.70 ;3.18 ;2.88
01/2017;31183;17516;48700;2.65 ;3.64 ;3.01
02/2017;31384;17397;48780;2.73 ;3.90 ;3.14
03/2017;31861;17308;49170;2.67 ;3.14 ;2.84
04/2017;32064;17123;49187;2.77 ;3.00 ;2.85
05/2017;32245;17041;49287;2.76 ;3.70 ;3.08
06/2017;32432;17187;49619;2.51 ;2.98 ;2.67
07/2017;32507;16886;49392;2.74 ;2.86 ;2.78
08/2017;32879;16694;49573;2.78 ;2.78 ;2.78
09/2017;32981;16535;49516;2.77 ;2.93 ;2.83
10/2017;33266;16498;49764;2.79 ;2.92 ;2.83
11/2017;33647;16446;50094;2.68 ;2.78 ;2.71
12/2017;33930;16711;50640;2.50 ;2.12 ;2.38
01/2018;34337;16431;50768;2.76 ;1.95 ;2.50
02/2018;34487;16582;51068;2.77 ;1.85 ;2.47
03/2018;34755;16540;51295;2.65 ;2.01 ;2.44
04/2018;34882;16585;51467;2.57 ;2.01 ;2.39
05/2018;35059;16462;51521;2.53 ;2.51 ;2.52
06/2018;35448;16484;51932;2.37 ;2.34 ;2.36
07/2018;35599;16318;51917;2.38 ;1.86 ;2.22
08/2018;36265;16318;52583;2.41 ;1.95 ;2.27
09/2018;36534;16296;52830;2.43 ;5.58 ;3.40
10/2018;36984;16094;53078;2.41 ;6.08 ;3.53
11/2018;37592;16444;54036;2.33 ;5.67 ;3.34
12/2018;38151;16726;54876;2.18 ;5.46 ;3.18
01/2019;38434;16383;54816;2.31 ;5.51 ;3.26
02/2019;38830;16433;55263;2.26 ;6.03 ;3.38
03/2019;39269;16737;56006;2.32 ;6.41 ;3.54
04/2019;39389;16792;56180;2.30 ;6.39 ;3.52
05/2019;39811;16788;56599;2.29 ;6.43 ;3.52
06/2019;40176;16081;56258;2.22 ;5.72 ;3.22
07/2019;40378;15700;56078;2.42 ;5.39 ;3.25
08/2019;41057;15883;56940;2.47 ;5.39 ;3.28
09/2019;41672;15752;57423;2.47 ;5.46 ;3.29
10/2019;42262;15648;57910;2.42 ;5.47 ;3.24
11/2019;42907;15781;58688;2.46 ;5.39 ;3.24
12/2019;43510;15956;59465;2.42 ;5.37 ;3.21
01/2020;44125;16010;60136;2.62 ;5.52 ;3.39
02/2020;44580;16270;60850;2.63 ;5.07 ;3.29
03/2020;44874;16844;61718;2.84 ;4.89 ;3.40
04/2020;44455;16765;61220;2.91 ;4.90 ;3.45
05/2020;44506;16669;61176;2.82 ;4.97 ;3.41
