10/2014;106176;82053;188230;2.76 ;2.67 ;2.72
11/2014;107719;82788;190507;2.68 ;2.67 ;2.68
12/2014;109609;84032;193642;2.49 ;2.62 ;2.55
01/2015;110255;83475;193730;2.57 ;2.78 ;2.66
02/2015;110333;83492;193825;2.66 ;3.17 ;2.88
03/2015;111090;85136;196225;2.65 ;3.21 ;2.89
04/2015;111741;84763;196504;2.65 ;3.29 ;2.93
05/2015;112370;84593;196963;2.69 ;3.33 ;2.97
06/2015;112347;83122;195469;2.51 ;3.14 ;2.78
07/2015;111373;82365;193739;2.63 ;3.14 ;2.84
08/2015;113376;82376;195752;2.75 ;3.45 ;3.04
09/2015;114234;82440;196674;2.85 ;3.47 ;3.11
10/2015;114569;81976;196544;3.04 ;3.54 ;3.25
11/2015;115534;82128;197662;3.11 ;3.55 ;3.29
12/2015;116971;82675;199646;3.05 ;3.35 ;3.18
01/2016;117070;81798;198869;3.09 ;3.57 ;3.29
02/2016;117293;80569;197862;3.18 ;3.70 ;3.39
03/2016;117788;79187;196974;3.14 ;3.95 ;3.47
04/2016;117864;78791;196655;3.18 ;4.05 ;3.53
05/2016;118245;78841;197086;3.08 ;3.96 ;3.43
06/2016;116702;78196;194898;2.85 ;3.95 ;3.29
07/2016;115733;78480;194213;2.79 ;3.88 ;3.23
08/2016;117726;77470;195196;2.77 ;4.10 ;3.29
09/2016;118467;77681;196148;2.79 ;4.20 ;3.35
10/2016;118502;77039;195540;2.86 ;4.34 ;3.44
11/2016;119981;77509;197489;2.77 ;4.45 ;3.43
12/2016;121135;77098;198233;2.62 ;4.19 ;3.23
01/2017;121279;75988;197268;2.64 ;4.35 ;3.30
02/2017;121358;75533;196891;2.72 ;4.52 ;3.41
03/2017;122310;74208;196518;2.58 ;4.55 ;3.33
04/2017;122841;73893;196734;2.76 ;5.00 ;3.60
05/2017;123775;73443;197217;2.71 ;5.08 ;3.59
06/2017;123348;73075;196423;2.44 ;4.85 ;3.33
07/2017;122396;71655;194051;2.57 ;5.14 ;3.52
08/2017;124275;71329;195604;2.58 ;5.06 ;3.49
09/2017;124967;71756;196723;2.59 ;4.74 ;3.37
10/2017;126060;73938;199998;2.69 ;4.73 ;3.44
11/2017;127340;74982;202323;2.60 ;4.36 ;3.25
12/2017;129032;77710;206743;2.43 ;3.40 ;2.79
01/2018;129620;75434;205054;2.59 ;3.72 ;3.00
02/2018;129668;76141;205808;2.61 ;3.80 ;3.05
03/2018;130440;76888;207327;2.63 ;3.64 ;3.00
04/2018;130931;77477;208409;2.55 ;3.82 ;3.02
05/2018;131427;77798;209225;2.51 ;3.86 ;3.01
06/2018;130953;79308;210261;2.36 ;3.47 ;2.78
07/2018;129948;78604;208552;2.37 ;3.92 ;2.95
08/2018;132259;78579;210838;2.41 ;3.56 ;2.84
09/2018;133419;79860;213279;2.53 ;3.53 ;2.90
10/2018;135348;79031;214379;2.57 ;2.99 ;2.73
11/2018;137497;80255;217752;2.46 ;2.61 ;2.52
12/2018;139818;84207;224025;2.35 ;2.34 ;2.34
01/2019;140431;81177;221608;2.45 ;2.54 ;2.48
02/2019;140912;81229;222141;2.43 ;2.41 ;2.43
03/2019;142071;82582;224653;2.46 ;2.26 ;2.39
04/2019;143242;81953;225195;2.39 ;2.15 ;2.30
05/2019;144358;82970;227328;2.35 ;2.15 ;2.28
06/2019;143841;83654;227495;2.26 ;2.16 ;2.22
07/2019;143321;82528;225849;2.33 ;2.43 ;2.37
08/2019;145883;83138;229021;2.40 ;2.23 ;2.34
09/2019;147540;84378;231919;2.53 ;2.07 ;2.36
10/2019;149319;84050;233370;2.58 ;2.22 ;2.45
11/2019;151179;84747;235926;2.56 ;2.22 ;2.44
12/2019;154007;88158;242165;2.46 ;1.88 ;2.25
01/2020;154604;86255;240859;2.59 ;1.80 ;2.31
02/2020;154994;87122;242116;2.63 ;1.87 ;2.36
03/2020;155421;92650;248072;2.94 ;1.91 ;2.55
04/2020;154271;94088;248358;2.95 ;1.98 ;2.58
05/2020;153901;96161;250062;2.76 ;2.03 ;2.48
