2013-05-01;98.97;97.01;103.42;93.69;93.12;96.32;104.6;297.33;97.31;91.33;108.71;89.38;89.56;90.39;101.88;142.08;93.01
2013-06-01;99.33;97.53;103.62;94.23;93.64;96.69;104.77;298.36;97.73;91.91;108.89;88.98;90.25;91.56;101.99;142.51;93.87
2013-07-01;99.64;97.75;103.79;95.32;93.95;98.25;104.8;300.8;98.57;92.61;108.31;90.19;90.88;92.38;101.59;142.99;94.39
2013-08-01;100.14;97.85;104.07;95.72;95.48;98.73;105.02;301.88;99.1;93.27;106.73;91.31;91.99;93.42;101.52;143.4;94.84
2013-09-01;100.57;98.47;104.07;96.17;97.23;99.87;104.93;303.24;99.88;93.84;107.06;92.89;92.72;94.75;101.63;143.88;95.4
2013-10-01;100.27;98.51;103.24;95.93;97.7;100.21;103.97;306.42;99.92;94.43;105.99;96.69;93.5;95.89;101.7;144.5;96.13
2013-11-01;100.72;98.67;103.61;96.5;98.0;100.58;104.28;309.78;100.32;94.7;105.17;97.68;95.19;96.04;101.53;144.77;96.68
2013-12-01;100.97;99.07;103.56;97.48;98.57;101.08;104.15;313.43;100.71;95.36;104.69;97.66;95.97;96.82;101.48;144.94;97.35
2014-01-01;100.67;98.62;102.87;97.88;98.64;99.76;103.37;317.29;100.04;95.85;103.98;98.85;96.72;97.06;100.76;144.72;97.47
2014-02-01;100.16;98.43;102.06;97.66;98.16;99.75;102.44;322.53;99.8;96.47;103.43;97.92;96.81;97.69;100.5;144.58;98.02
2014-03-01;99.74;98.42;101.21;97.58;98.15;99.08;101.46;327.22;99.34;96.9;103.32;95.08;97.37;98.06;100.18;144.45;98.47
2014-04-01;99.39;98.52;100.28;98.07;98.52;100.16;100.38;332.2;99.54;97.59;102.94;94.99;98.0;97.59;100.08;144.44;98.89
2014-05-01;99.68;98.87;100.39;98.62;99.08;100.43;100.41;337.6;99.86;98.52;101.95;96.77;98.52;98.36;99.78;144.32;99.38
2014-06-01;99.81;99.3;100.18;99.0;99.83;100.08;100.16;341.81;99.88;99.02;101.14;98.54;99.12;99.48;99.55;144.23;99.85
2014-07-01;100.0;100.01;100.01;100.0;100.0;100.0;100.0;344.62;100.01;99.99;99.98;99.99;100.01;100.0;99.21;144.24;100.02
2014-08-01;100.2;100.94;99.91;100.4;99.97;98.99;99.93;347.83;99.85;100.65;99.95;100.58;100.96;101.71;98.77;144.08;100.2
2014-09-01;100.07;100.65;99.89;100.35;98.64;97.52;100.0;350.25;99.15;101.21;98.97;100.59;101.73;101.01;98.03;143.66;100.17
2014-10-01;100.34;101.05;99.95;100.22;99.06;96.42;100.11;351.29;98.9;102.07;99.1;97.94;103.09;101.42;97.44;143.24;100.16
2014-11-01;100.46;101.73;100.02;99.88;98.78;94.24;100.2;352.68;98.1;102.42;99.88;97.6;103.52;101.31;96.85;142.92;99.85
2014-12-01;100.28;101.63;99.78;99.47;98.13;92.2;100.0;356.35;97.18;102.3;100.49;96.49;104.42;100.98;96.25;142.51;99.47
2015-01-01;100.59;102.14;100.08;99.82;98.22;91.78;100.31;359.04;97.21;102.84;101.09;94.68;104.87;101.35;96.02;142.45;99.57
2015-02-01;100.5;102.19;99.81;99.67;98.25;90.39;100.02;361.52;96.58;103.18;101.36;95.63;105.29;100.81;95.19;141.95;99.11
2015-03-01;100.06;102.21;99.16;99.57;97.6;88.67;99.39;364.2;95.64;103.6;100.42;95.73;105.17;100.42;94.54;141.57;98.82
2015-04-01;99.77;102.12;98.82;99.32;97.04;86.0;99.1;367.73;94.41;104.05;100.22;93.99;104.89;99.92;93.52;140.95;98.43
2015-05-01;99.12;101.07;98.19;98.77;96.26;83.69;98.53;369.83;93.06;104.02;100.51;92.19;104.58;98.51;92.55;140.3;97.78
2015-06-01;98.12;100.06;96.76;98.42;95.62;81.75;97.02;373.6;91.69;104.24;100.22;90.5;104.79;97.5;91.93;139.61;96.95
2015-07-01;96.92;99.01;95.02;97.8;94.57;79.1;95.25;378.69;89.93;104.87;99.27;86.84;105.23;96.62;91.16;138.77;96.58
2015-08-01;95.76;98.02;93.59;97.83;92.18;77.09;93.73;385.07;88.34;105.39;97.97;85.23;105.7;94.08;90.44;138.05;96.15
2015-09-01;95.25;97.97;92.59;97.96;91.43;76.34;92.63;390.98;87.76;106.42;96.63;84.03;106.84;93.82;89.79;137.49;95.5
2015-10-01;94.57;97.24;91.63;97.93;90.37;75.57;91.66;397.89;87.02;107.33;94.66;81.67;107.42;92.8;89.28;136.91;94.85
2015-11-01;93.73;96.13;90.55;97.69;89.91;74.88;90.58;403.75;86.23;107.76;93.12;80.08;106.99;91.95;88.71;136.38;94.21
2015-12-01;93.11;95.79;89.58;97.56;89.97;73.96;89.53;405.94;85.48;107.92;90.83;77.9;106.7;91.11;88.28;135.93;93.64
2016-01-01;92.65;95.57;88.7;98.02;89.9;72.92;88.63;412.37;84.79;107.78;89.43;77.32;107.27;90.64;88.14;135.59;93.02
2016-02-01;92.42;94.98;88.53;98.0;89.53;71.89;88.53;417.9;84.18;107.2;88.13;73.73;107.68;89.52;88.04;135.45;92.32
2016-03-01;92.12;94.31;88.26;97.58;89.0;71.32;88.23;424.93;83.76;106.96;87.01;72.6;108.13;88.92;87.89;135.21;91.54
2016-04-01;92.05;93.6;88.42;97.26;88.21;71.02;88.38;430.43;83.66;106.73;85.84;73.03;108.72;89.58;87.89;135.13;90.78
2016-05-01;91.57;93.26;87.84;97.22;86.92;70.33;87.73;438.5;83.06;106.32;85.49;72.77;109.29;88.66;87.77;134.93;90.03
2016-06-01;91.89;93.21;88.17;97.09;87.28;69.94;88.06;444.7;83.03;106.36;84.33;73.34;110.59;88.12;87.48;134.82;89.27
2016-07-01;91.97;93.13;88.53;96.92;86.38;69.18;88.29;448.01;82.8;105.91;82.77;74.56;110.94;88.33;88.0;134.76;88.39
2016-08-01;92.49;92.71;89.63;96.35;87.04;69.19;89.47;448.4;83.28;105.21;84.31;76.32;111.07;88.45;88.32;134.98;87.69
2016-09-01;93.26;92.68;91.6;95.39;86.89;69.35;91.48;448.68;83.87;104.02;85.13;76.9;110.64;87.98;88.95;135.51;87.18
2016-10-01;94.55;93.46;93.93;95.24;87.45;69.72;93.78;448.07;84.84;103.49;85.55;79.86;110.15;88.02;89.07;135.94;86.41
2016-11-01;95.97;93.88;96.3;95.47;87.49;69.71;96.17;449.32;85.72;103.03;85.01;82.86;111.52;87.72;89.25;136.44;85.84
2016-12-01;96.82;94.48;97.58;94.17;87.66;70.41;97.39;451.48;86.57;103.78;85.78;87.0;111.86;87.98;89.48;136.74;85.28
2017-01-01;97.7;94.57;99.16;92.91;87.36;71.87;98.89;448.9;87.67;104.35;86.06;88.82;112.62;87.78;89.6;136.99;84.79
2017-02-01;98.74;95.0;100.86;92.47;87.42;72.91;100.47;448.64;88.73;104.9;86.19;91.06;113.29;88.22;89.93;137.36;84.56
2017-03-01;99.92;95.01;102.8;91.84;88.26;74.22;102.38;446.07;90.0;105.34;86.65;90.95;114.28;88.94;90.28;137.67;84.29
2017-04-01;101.0;95.32;104.57;91.79;88.73;75.17;104.09;443.58;91.1;105.6;87.18;90.44;115.37;89.74;90.6;138.01;83.95
2017-05-01;102.04;95.87;106.25;91.01;89.2;76.12;105.75;438.67;92.19;105.96;87.08;90.83;116.44;90.5;91.16;138.49;83.76
2017-06-01;103.32;96.19;108.41;90.77;89.38;77.54;107.89;434.4;93.59;106.36;87.59;91.76;117.67;91.18;91.72;139.08;83.65
2017-07-01;104.4;96.24;110.65;88.27;89.34;78.21;110.2;431.46;94.6;106.56;87.68;92.62;118.63;91.28;92.38;139.95;83.88
2017-08-01;105.72;97.08;112.57;88.1;89.68;80.22;112.16;430.52;96.07;107.19;86.93;93.64;120.54;91.88;92.94;140.42;83.69
2017-09-01;106.51;97.3;113.7;88.25;89.9;81.49;113.28;429.76;96.99;107.91;85.94;92.95;122.01;92.44;93.25;140.66;83.58
2017-10-01;107.7;97.37;115.64;88.01;90.22;83.22;115.32;429.18;98.25;107.99;86.01;91.4;124.47;92.52;93.73;140.91;83.66
2017-11-01;108.13;97.84;116.24;87.02;90.74;85.57;115.98;426.95;99.39;108.92;85.91;90.46;124.99;93.77;94.37;141.14;83.93
2017-12-01;108.63;97.21;117.65;86.93;89.73;86.26;117.53;426.54;99.85;109.11;84.97;88.36;125.65;93.22;93.68;141.04;83.79
2018-01-01;109.19;97.1;118.33;87.28;90.03;86.63;118.33;425.95;100.4;109.37;84.75;87.66;127.47;94.35;94.13;141.45;84.01
2018-02-01;109.44;97.41;118.56;87.4;89.55;87.35;118.65;423.9;100.81;109.9;84.67;87.95;128.58;94.65;94.64;141.95;83.96
2018-03-01;109.98;98.41;118.94;87.68;89.63;88.56;119.11;424.31;101.61;110.47;83.42;88.74;129.96;95.64;95.07;142.5;84.18
2018-04-01;110.49;99.32;119.38;87.57;89.74;89.36;119.63;425.67;102.11;110.59;83.29;90.0;131.32;95.0;95.23;142.94;84.48
2018-05-01;111.29;100.03;120.5;87.68;89.72;90.83;120.86;428.5;103.12;111.22;83.57;90.67;132.37;95.79;95.68;143.5;84.73
2018-06-01;112.13;101.08;120.73;88.35;91.4;91.41;121.18;431.82;103.84;111.74;82.9;92.54;135.03;96.18;96.03;143.93;85.08
2018-07-01;112.89;103.03;120.99;88.38;91.68;91.93;121.54;435.09;104.5;112.52;81.67;94.64;137.32;96.69;96.01;144.05;85.23
2018-08-01;113.7;104.63;121.67;88.71;92.03;92.09;122.25;435.68;105.12;113.18;81.09;95.87;138.58;97.69;96.11;144.32;85.48
2018-09-01;114.29;105.98;121.91;88.83;92.97;93.09;122.61;437.08;105.91;113.72;80.3;99.02;139.45;98.94;96.21;144.32;85.62
2018-10-01;114.37;106.94;121.62;88.76;93.37;92.92;122.38;441.02;105.98;114.16;78.47;100.34;139.45;99.73;96.55;144.79;85.83
2018-11-01;115.0;107.57;122.34;88.69;93.45;93.38;123.15;445.65;106.62;114.58;77.94;102.58;140.81;100.99;96.9;145.11;85.99
2018-12-01;116.07;109.02;123.31;88.54;94.55;94.68;124.2;449.51;107.87;115.43;77.64;106.8;142.48;103.27;98.33;146.04;86.68
2019-01-01;116.55;110.1;124.0;87.92;94.34;95.12;124.94;455.32;108.32;115.98;76.96;109.43;142.41;103.43;98.39;146.41;86.65
2019-02-01;117.53;110.91;125.12;88.14;94.93;96.6;126.15;460.98;109.52;116.9;76.27;112.2;143.91;105.06;98.28;146.56;86.83
2019-03-01;118.54;111.61;126.58;88.43;95.04;97.58;127.73;463.72;110.42;117.58;76.52;115.81;144.76;104.97;98.12;146.76;86.73
2019-04-01;119.38;112.13;127.6;89.04;95.57;99.0;128.88;465.34;111.51;118.51;75.87;117.98;145.55;106.38;98.42;147.06;86.56
2019-05-01;120.53;113.33;128.73;89.62;96.79;100.16;130.08;466.0;112.64;119.55;74.83;121.23;146.96;107.23;98.3;147.28;86.59
2019-06-01;121.59;114.06;130.27;90.08;96.69;101.62;131.68;467.99;113.8;120.57;74.43;127.49;147.47;108.03;98.17;147.41;86.44
2019-07-01;122.62;113.9;131.12;90.87;100.58;103.17;132.57;472.48;114.97;121.33;73.59;134.1;147.48;108.83;98.19;147.52;86.35
2019-08-01;122.66;113.53;131.22;90.5;101.09;104.79;132.69;476.78;115.54;122.15;72.94;133.22;147.33;109.01;98.17;147.76;86.37
2019-09-01;123.27;113.52;132.29;90.39;101.09;105.26;133.82;481.05;116.04;122.92;71.89;130.87;148.33;108.95;98.22;148.09;86.37
2019-10-01;122.72;111.75;133.47;87.53;99.11;103.11;135.05;484.64;114.88;123.92;69.69;128.08;144.37;107.52;96.68;147.15;85.89
2019-11-01;122.01;109.58;134.81;84.61;97.99;99.13;136.53;488.1;113.07;123.51;65.89;122.74;138.78;106.54;94.08;145.64;84.35
2019-12-01;122.63;108.48;136.76;83.69;99.4;96.78;138.66;491.11;112.67;123.47;64.17;116.96;137.29;106.57;91.91;144.49;82.96
2020-01-01;123.86;108.63;138.79;83.48;100.8;97.19;140.8;490.76;113.55;124.38;65.04;116.96;137.63;107.02;91.38;144.18;82.72
2020-02-01;124.76;108.25;140.69;82.44;101.96;95.97;142.82;491.51;113.61;124.51;65.35;115.89;137.61;106.33;90.8;143.85;82.31
2020-03-01;125.5;107.68;142.19;81.83;103.23;94.13;144.42;494.54;113.38;124.59;65.77;114.13;137.87;105.74;90.18;143.38;81.96
2020-04-01;126.82;107.3;144.44;81.75;105.1;92.52;146.79;499.49;113.55;125.36;66.87;113.51;138.45;105.02;89.16;142.69;81.61
2020-05-01;126.96;105.53;145.56;80.99;106.16;89.56;148.06;505.38;112.44;124.96;67.97;110.93;137.03;102.81;87.91;141.83;80.87
