2018-07-01;88.04;58.82;91.42;79.42;75.65;76.47;90.4;440.26;0.35;0.34;92.79;130.2;81.17
2018-08-01;88.08;58.91;91.68;79.2;75.48;77.53;90.68;441.65;0.36;0.35;92.78;130.24;81.02
2018-09-01;88.32;59.12;91.72;79.67;75.75;78.72;90.74;443.82;0.34;0.35;92.5;130.21;80.63
2018-10-01;87.82;59.0;91.28;79.14;75.08;78.35;90.47;448.42;0.4;0.4;92.72;130.22;80.27
2018-11-01;87.82;59.02;91.21;78.91;74.63;79.26;90.51;454.71;0.41;0.43;91.94;130.03;79.88
2018-12-01;87.6;58.74;91.14;78.63;74.58;80.02;90.49;458.62;0.38;0.41;92.37;130.23;79.7
2019-01-01;87.49;59.33;91.23;78.31;74.01;81.28;90.68;463.04;0.29;0.27;92.0;130.24;79.02
2019-02-01;87.82;59.78;91.17;78.82;75.24;83.39;90.76;467.83;0.26;0.21;92.18;130.45;79.12
2019-03-01;87.86;60.26;91.22;78.38;75.05;82.93;90.87;471.59;0.29;0.24;92.56;130.72;79.04
2019-04-01;87.94;60.67;91.05;78.13;75.63;83.45;90.73;474.9;0.25;0.21;93.01;131.0;79.3
2019-05-01;88.08;61.03;91.02;77.91;76.02;82.92;90.68;476.48;0.25;0.22;93.53;131.29;79.67
2019-06-01;88.05;61.18;91.34;77.92;75.61;83.27;90.86;476.07;0.27;0.25;94.54;131.73;80.28
2019-07-01;88.43;61.1;91.13;77.54;77.02;84.06;90.48;480.25;0.33;0.33;94.82;132.05;80.68
2019-08-01;88.65;61.09;91.23;77.57;77.83;83.77;90.57;484.14;0.3;0.29;95.56;132.35;80.83
2019-09-01;89.03;60.99;91.85;77.59;78.82;83.66;91.18;487.56;0.25;0.21;96.32;132.67;81.27
2019-10-01;88.82;60.11;92.52;75.37;78.91;82.87;91.82;490.67;0.22;0.19;96.72;132.57;81.1
2019-11-01;87.72;58.29;93.06;70.64;78.3;77.62;92.37;493.07;0.2;0.16;96.4;131.7;80.07
2019-12-01;87.2;56.77;93.75;65.75;79.47;73.62;93.02;498.56;0.18;0.15;95.83;130.88;78.94
2020-01-01;87.7;56.57;94.43;65.0;80.93;72.45;93.65;498.55;0.19;0.16;96.4;130.92;79.05
2020-02-01;87.81;56.16;95.02;63.3;80.92;70.17;94.25;500.48;0.18;0.17;96.46;130.78;78.93
2020-03-01;87.71;55.54;95.12;61.89;82.3;68.76;94.41;504.73;0.21;0.18;96.34;130.57;78.79
2020-04-01;88.15;54.89;96.11;60.93;83.31;67.41;95.55;510.54;0.25;0.23;96.24;130.25;78.45
2020-05-01;88.14;53.64;96.59;59.36;84.64;65.36;96.09;517.39;0.25;0.23;96.06;129.8;77.84
