2016-02-01;119255;329549;448804;5.42;1.12;2.26
2016-03-01;119107;321589;440696;5.37;1.3;2.4
2016-04-01;118665;319644;438309;5.51;1.52;2.6
2016-05-01;119179;320654;439833;5.64;1.63;2.72
2016-06-01;119287;311965;431252;5.36;1.63;2.66
2016-07-01;118832;310644;429476;5.1;1.47;2.47
2016-08-01;119372;308998;428370;5.19;2.04;2.92
2016-09-01;119123;305881;425003;5.2;2.08;2.95
2016-10-01;118717;300439;419155;5.14;3.03;3.63
2016-11-01;119302;295206;414508;5.2;2.45;3.24
2016-12-01;119903;280466;400369;5.15;2.57;3.34
2017-01-01;119367;275400;394767;5.16;2.43;3.25
2017-02-01;119367;273777;393144;5.13;2.58;3.35
2017-03-01;119542;273931;393473;5.16;4.16;4.46
2017-04-01;119113;271793;390906;5.25;4.27;4.57
2017-05-01;120158;267879;388037;5.33;4.48;4.74
2017-06-01;120319;266245;386565;4.98;3.88;4.22
2017-07-01;120769;260299;381068;5.06;2.92;3.6
2017-08-01;121206;256492;377698;5.01;2.95;3.61
2017-09-01;121031;257132;378164;4.97;2.7;3.43
2017-10-01;121891;257119;379010;4.94;2.67;3.4
2017-11-01;122788;256798;379586;4.85;2.62;3.34
2017-12-01;123042;247926;370969;4.56;2.54;3.21
2018-01-01;123264;245286;368549;4.7;2.99;3.56
2018-02-01;122454;243740;366194;4.61;3.01;3.55
2018-03-01;123218;244032;367250;4.48;2.67;3.27
2018-04-01;124080;242503;366583;4.53;3.76;4.02
2018-05-01;124910;244039;368949;4.45;3.7;3.96
2018-06-01;125364;244012;369377;4.33;2.63;3.21
2018-07-01;126378;242453;368831;4.3;1.7;2.59
2018-08-01;127591;244754;372345;4.21;1.47;2.41
2018-09-01;127679;243890;371570;4.2;1.32;2.31
2018-10-01;129249;237108;366357;4.17;1.42;2.39
2018-11-01;131475;237826;369301;4.11;1.55;2.46
2018-12-01;132797;244007;376805;4.04;1.46;2.37
2019-01-01;133636;241945;375580;4.16;1.64;2.54
2019-02-01;133468;238839;372307;4.08;1.24;2.26
2019-03-01;134463;234677;369141;4.15;1.22;2.29
2019-04-01;135932;231497;367428;4.15;1.09;2.22
2019-05-01;137691;227259;364950;4.22;1.1;2.28
2019-06-01;138782;213461;352243;4.15;1.02;2.26
2019-07-01;140745;209583;350328;4.2;1.13;2.36
2019-08-01;142216;213790;356006;4.23;1.05;2.32
2019-09-01;143425;214984;358409;4.3;1.08;2.37
2019-10-01;145106;213645;358750;4.3;1.1;2.39
2019-11-01;146862;216349;363211;4.34;1.09;2.4
2019-12-01;148924;216755;365679;4.34;1.11;2.43
2020-01-01;149837;215463;365300;4.48;1.06;2.46
2020-02-01;149759;217853;367613;4.57;1.08;2.5
2020-03-01;149341;234209;383550;5.02;1.22;2.7
2020-04-01;146744;239579;386324;5.2;1.54;2.93
2020-05-01;146434;239403;385838;5.05;1.63;2.93
2020-06-01;147340;242975;390315;4.64;1.38;2.61
